"simid","pia","ida","interventiontime","nc","sum_degrees","sum_excess","contacts_small","contacts_large","strategy"
"1",0,394.085445560262,5689.01380457801,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
"10",0,2745.73413814989,223.733205553392,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
"10",0,163.595981334071,4068.08647828246,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
"10",1,1457.39665775814,5052.66054816043,2,NA,NA,31,24,"RITA+Secondary,W=6mo"
"10",0,323.889521556532,5503.31761755652,2,NA,NA,23,18,"RITA+Secondary,W=6mo"
"10",1,1502.59491822776,4226.50246161481,2,NA,NA,10,7,"RITA+Secondary,W=6mo"
"10",0,2349.651127859,4591.94419311296,3,NA,NA,7,7,"RITA+Secondary,W=6mo"
"10",1,3637.33636409,6194.3976598259,3,NA,NA,95,57,"RITA+Secondary,W=6mo"
"16",1,2133.63605399918,1626.36543146674,1,NA,NA,11,11,"RITA+Secondary,W=6mo"
"22",0,29.4491189245506,301.99278555042,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
"29",0,1536.46384670775,208.563975403451,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
"29",0,309.330746933467,1783.61769373743,2,NA,NA,9,7,"RITA+Secondary,W=6mo"
"33",1,2605.64609588739,5135.55683628711,2,NA,NA,6,6,"RITA+Secondary,W=6mo"
"34",0,3484.18670939657,382.783686466488,1,NA,NA,15,15,"RITA+Secondary,W=6mo"
"37",1,1896.46071369998,2045.29654966281,2,NA,NA,2,2,"RITA+Secondary,W=6mo"
"37",0,883.758213848605,2527.61799820909,1,NA,NA,8,8,"RITA+Secondary,W=6mo"
"37",0,40.2758443922849,6933.9144109525,2,NA,NA,8,7,"RITA+Secondary,W=6mo"
"40",0,0,2200.07473624003,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
"40",0,183.777504129943,4398.88051713733,1,NA,NA,18,18,"RITA+Secondary,W=6mo"
"46",3,3891.88970744821,1940.92017274255,2,NA,NA,18,18,"RITA+Secondary,W=6mo"
"51",0,19.1036603460557,2425.4554542699,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
"60",0,2164.93377828095,2870.93184092692,2,NA,NA,9,6,"RITA+Secondary,W=6mo"
"73",0,1876.25265373041,555.061558355838,2,NA,NA,18,10,"RITA+Secondary,W=6mo"
"78",1,1915.73614581742,2156.70400492052,2,NA,NA,17,11,"RITA+Secondary,W=6mo"
"83",0,1135.08553413184,1070.47875115339,1,NA,NA,34,34,"RITA+Secondary,W=6mo"
"85",0,798.567382576257,764.614389543619,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
"92",0,863.687583983892,1803.00114836928,1,NA,NA,21,21,"RITA+Secondary,W=6mo"
"102",0,373.991308933882,440.882001042952,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
"103",0,0,10516.9684579611,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
"108",0,1230.77451697646,653.11429242418,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
"108",0,1071.64240555446,812.246403846181,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
"108",4,6835.58102174087,1688.60589911143,4,NA,NA,33,19,"RITA+Secondary,W=6mo"
"108",1,3516.32267405203,3158.28379526374,2,NA,NA,16,14,"RITA+Secondary,W=6mo"
"108",0,790.505791578317,4003.50481914899,2,NA,NA,20,13,"RITA+Secondary,W=6mo"
"111",4,6722.47037358278,153.192235267949,3,NA,NA,16,13,"RITA+Secondary,W=6mo"
"111",1,624.318389848527,5868.25291577552,2,NA,NA,3,2,"RITA+Secondary,W=6mo"
"111",0,199.727341126736,1888.28381681738,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
"116",0,85.4423446045248,3008.48639018652,2,NA,NA,21,17,"RITA+Secondary,W=6mo"
"118",1,459.72490969622,1129.04221498364,2,NA,NA,8,8,"RITA+Secondary,W=6mo"
"131",0,444.371822007157,3199.79258544989,2,NA,NA,19,17,"RITA+Secondary,W=6mo"
"134",0,526.441789992961,3566.3318365108,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
"134",0,0,5076.67419224611,1,NA,NA,23,23,"RITA+Secondary,W=6mo"
"137",0,0,965.137621051199,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
"139",0,1958.74898604548,165.20698713518,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
"145",0,1478.54293716435,1080.24457977123,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
"146",0,1368.74199325675,1445.1557588446,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
"146",2,2251.02503849795,1811.77172953312,2,NA,NA,24,23,"RITA+Secondary,W=6mo"
"146",0,1360.51205956822,1482.34947297696,2,NA,NA,17,9,"RITA+Secondary,W=6mo"
"151",0,314.65544970335,642.74327576858,1,NA,NA,20,20,"RITA+Secondary,W=6mo"
"152",0,139.903791849538,3364.75961094402,2,NA,NA,21,17,"RITA+Secondary,W=6mo"
"156",0,860.04036529206,5071.59333430742,2,NA,NA,24,20,"RITA+Secondary,W=6mo"
"156",0,281.116374430271,5886.82175040029,1,NA,NA,9,9,"RITA+Secondary,W=6mo"
"156",0,434.603643725399,4333.13686160367,1,NA,NA,32,32,"RITA+Secondary,W=6mo"
"157",0,817.765910836661,3449.50440443921,1,NA,NA,6,6,"RITA+Secondary,W=6mo"
"157",0,1118.74597375604,3292.01437297952,2,NA,NA,13,7,"RITA+Secondary,W=6mo"
"163",6,9036.05895527671,2682.97589012943,3,NA,NA,14,10,"RITA+Secondary,W=6mo"
"163",1,540.423739397658,6369.87774350386,2,NA,NA,0,0,"RITA+Secondary,W=6mo"
"164",1,1983.77634038211,1774.42371567418,2,NA,NA,13,8,"RITA+Secondary,W=6mo"
"164",1,3180.92568449574,803.938808750079,3,NA,NA,25,12,"RITA+Secondary,W=6mo"
"169",0,952.749377868801,1162.63692096823,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
"169",0,900.468276281337,1214.9180225557,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
"169",2,4651.38563815509,2625.20553797422,2,NA,NA,17,12,"RITA+Secondary,W=6mo"
"170",0,714.423266704896,8222.5457099852,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
"171",1,2838.69598385736,470.246211381201,1,NA,NA,3,3,"RITA+Secondary,W=6mo"
"171",0,626.535681834191,2682.40651340437,1,NA,NA,1,1,"RITA+Secondary,W=6mo"
"175",0,182.901623429105,1746.62989727365,1,NA,NA,4,4,"RITA+Secondary,W=6mo"
"184",0,194.709039171366,1162.70820751612,1,NA,NA,0,0,"RITA+Secondary,W=6mo"
"188",1,2504.37077203316,1513.23559862228,2,NA,NA,14,8,"RITA+Secondary,W=6mo"
"196",0,1659.91831866807,4794.06664499652,2,NA,NA,18,14,"RITA+Secondary,W=6mo"
"197",3,3418.8163527544,3637.83484222017,2,NA,NA,23,14,"RITA+Secondary,W=6mo"
"197",0,726.225771137416,5394.48714574913,1,NA,NA,10,10,"RITA+Secondary,W=6mo"
"199",0,0,1226.05731646429,1,NA,NA,2,2,"RITA+Secondary,W=6mo"
"199",0,2450.06173333203,555.881197310867,2,NA,NA,13,11,"RITA+Secondary,W=6mo"
"199",0,0,3372.71385475918,1,NA,NA,5,5,"RITA+Secondary,W=6mo"
"201",1,2629.64236987818,493.152348379196,4,NA,NA,58,32,"RITA+Secondary,W=6mo"
"201",1,0,581.335815429604,1,NA,NA,12,12,"RITA+Secondary,W=6mo"
