"simid","pia","ida","interventiontime","nc","sum_degrees","sum_excess","contacts_small","contacts_large","strategy"
"362",0,4510.21639861854,2037.47103089379,6,46,17,23,42,"Growth,size=5,W=6mo,D=0.01"
"561",0,1507.8034631191,2572.26814625086,5,38,21,26,35,"Growth,size=5,W=6mo,D=0.01"
"777",1,2011.22537833516,4013.49960056544,5,88,70,75,85,"Growth,size=5,W=6mo,D=0.01"
"1282",0,7610.37160281515,1439.74279844759,5,49,29,34,46,"Growth,size=5,W=6mo,D=0.01"
"1336",0,0,3008.91896724674,5,43,27,32,40,"Growth,size=5,W=6mo,D=0.01"
"2111",0,3065.44329326274,1133.6613659536,5,58,42,47,55,"Growth,size=5,W=6mo,D=0.01"
"2445",1,1114.78006246092,2024.14771043938,5,38,19,24,35,"Growth,size=5,W=6mo,D=0.01"
"2807",0,9284.96311685843,2357.92152318282,6,45,21,27,41,"Growth,size=5,W=6mo,D=0.01"
"3547",0,3216.91253080798,1797.16846745381,5,47,30,35,44,"Growth,size=5,W=6mo,D=0.01"
"4177",0,6240.03471806972,3351.43382418057,5,71,51,56,68,"Growth,size=5,W=6mo,D=0.01"
"4627",0,1033.31999116224,2904.75225037349,5,48,34,39,45,"Growth,size=5,W=6mo,D=0.01"
"4771",0,2737.22843858331,4163.60702491006,5,56,36,41,53,"Growth,size=5,W=6mo,D=0.01"
"4833",0,6279.28214365477,2859.63845586466,5,46,30,35,43,"Growth,size=5,W=6mo,D=0.01"
"5068",1,614.631224310514,2412.71892247982,5,56,39,44,53,"Growth,size=5,W=6mo,D=0.01"
"5448",0,0,4004.35331793698,5,55,35,40,52,"Growth,size=5,W=6mo,D=0.01"
"5932",0,3789.98635620556,2641.10647362048,5,47,30,35,44,"Growth,size=5,W=6mo,D=0.01"
"6023",0,8145.95056196635,1921.64342024355,5,76,58,63,73,"Growth,size=5,W=6mo,D=0.01"
"6270",0,1840.04292276774,2917.93602255857,5,40,27,32,37,"Growth,size=5,W=6mo,D=0.01"
"6655",0,8499.26061913164,2713.12203923978,5,51,35,40,48,"Growth,size=5,W=6mo,D=0.01"
"6798",0,65.1315793193921,3141.70755827271,5,55,35,40,52,"Growth,size=5,W=6mo,D=0.01"
"7174",0,2563.51491894178,1773.74178613132,5,42,22,27,39,"Growth,size=5,W=6mo,D=0.01"
"9114",1,469.968106706639,1437.23037325898,5,40,24,29,37,"Growth,size=5,W=6mo,D=0.01"
"9735",0,1141.16165253177,2005.37050269952,5,79,59,64,76,"Growth,size=5,W=6mo,D=0.01"
"9984",0,3415.99483725789,8363.91715251967,5,67,49,54,64,"Growth,size=5,W=6mo,D=0.01"
"11295",0,1375.16511227711,2851.1344706024,5,45,25,30,42,"Growth,size=5,W=6mo,D=0.01"
"11480",0,2916.82039088484,3135.23230590033,5,55,38,43,52,"Growth,size=5,W=6mo,D=0.01"
"11651",0,2324.73250997744,7091.15013161184,5,68,52,57,65,"Growth,size=5,W=6mo,D=0.01"
"11922",0,4013.74281821913,1210.12668178192,5,52,35,40,49,"Growth,size=5,W=6mo,D=0.01"
"11934",1,4975.87335236168,2492.33704018996,5,54,36,41,51,"Growth,size=5,W=6mo,D=0.01"
"13219",0,4419.16014805061,3031.06744776798,5,30,12,17,27,"Growth,size=5,W=6mo,D=0.01"
"13325",0,2693.1550600729,1814.6593810475,5,76,60,65,73,"Growth,size=5,W=6mo,D=0.01"
"13404",0,4978.02980877429,1294.96858362506,5,33,14,19,30,"Growth,size=5,W=6mo,D=0.01"
"13520",1,775.663895059169,2219.94863725991,5,49,29,34,46,"Growth,size=5,W=6mo,D=0.01"
"13930",0,5808.52271497713,1437.14676704304,6,88,63,69,84,"Growth,size=5,W=6mo,D=0.01"
"14140",0,694.512366828704,2114.31736627161,5,68,48,53,65,"Growth,size=5,W=6mo,D=0.01"
"15883",0,2686.4577606562,2524.26332897124,5,89,71,76,86,"Growth,size=5,W=6mo,D=0.01"
"16158",0,3501.45734700306,1819.91712976692,5,111,96,101,108,"Growth,size=5,W=6mo,D=0.01"
"16193",0,4053.76612519871,4677.43540862931,5,38,21,26,35,"Growth,size=5,W=6mo,D=0.01"
"16383",0,4522.28068551517,1669.39155553463,5,50,32,37,47,"Growth,size=5,W=6mo,D=0.01"
"17193",0,367.64102425863,1589.21522368687,5,66,48,53,63,"Growth,size=5,W=6mo,D=0.01"
"17332",1,3935.26138953957,2106.09953046473,5,98,78,83,95,"Growth,size=5,W=6mo,D=0.01"
"17797",0,2728.52845799877,2589.50640043726,6,51,28,34,47,"Growth,size=5,W=6mo,D=0.01"
"18351",0,3534.87904003916,1156.18340436072,6,113,83,89,109,"Growth,size=5,W=6mo,D=0.01"
"18460",2,2335.36276768071,4001.9523993686,5,50,33,38,47,"Growth,size=5,W=6mo,D=0.01"
"19181",0,1052.76627191657,740.745555123773,5,44,27,32,41,"Growth,size=5,W=6mo,D=0.01"
"19800",0,5084.89484373802,1235.45673827064,5,93,74,79,90,"Growth,size=5,W=6mo,D=0.01"
"19858",0,3481.00471415065,1677.47696057721,5,43,26,31,40,"Growth,size=5,W=6mo,D=0.01"
"21448",0,2193.6371921768,1872.25422206172,5,83,63,68,80,"Growth,size=5,W=6mo,D=0.01"
"22604",0,7645.27589511464,2222.07107449417,5,49,30,35,46,"Growth,size=5,W=6mo,D=0.01"
"24025",0,5204.87791525131,1770.57457692584,5,62,42,47,59,"Growth,size=5,W=6mo,D=0.01"
"24452",0,5375.92138536345,1855.07411823255,5,133,113,118,130,"Growth,size=5,W=6mo,D=0.01"
"25497",0,6595.41260502609,2359.23030021894,5,74,54,59,71,"Growth,size=5,W=6mo,D=0.01"
"26099",0,3110.96183577904,4404.95184593858,5,52,34,39,49,"Growth,size=5,W=6mo,D=0.01"
"26180",0,1651.57216194619,4324.12064203083,5,75,55,60,72,"Growth,size=5,W=6mo,D=0.01"
"26668",0,10967.024072094,5368.39112909481,6,127,97,103,123,"Growth,size=5,W=6mo,D=0.01"
"26707",0,3742.65634121273,1236.52535436427,5,84,64,69,81,"Growth,size=5,W=6mo,D=0.01"
"27423",0,4268.17348057701,2971.71474997136,5,70,52,57,67,"Growth,size=5,W=6mo,D=0.01"
"29558",0,7696.30020759555,2335.4146989024,6,87,60,66,83,"Growth,size=5,W=6mo,D=0.01"
"29622",0,584.319731413429,2671.217423138,5,83,65,70,80,"Growth,size=5,W=6mo,D=0.01"
"29891",0,4852.56258328808,2779.96724381043,5,60,40,45,57,"Growth,size=5,W=6mo,D=0.01"
"30950",0,1923.9821250004,620.227320480778,5,42,24,29,39,"Growth,size=5,W=6mo,D=0.01"
"31026",0,3763.28854142389,3500.48133061288,5,67,47,52,64,"Growth,size=5,W=6mo,D=0.01"
"31415",0,176.852702177092,3799.79940359395,5,39,19,24,36,"Growth,size=5,W=6mo,D=0.01"
"32348",0,4408.78094857221,3522.43218296641,5,92,72,77,89,"Growth,size=5,W=6mo,D=0.01"
"32696",0,1783.80167284184,2520.95715202554,5,47,30,35,44,"Growth,size=5,W=6mo,D=0.01"
"32721",0,9899.6865620787,4401.94122617412,5,62,45,50,59,"Growth,size=5,W=6mo,D=0.01"
"32743",1,2543.14693949248,3229.95515894028,6,74,44,50,70,"Growth,size=5,W=6mo,D=0.01"
"35814",0,2016.75316639522,2675.00931014137,5,31,18,23,28,"Growth,size=5,W=6mo,D=0.01"
"36435",0,2720.05160832851,2847.8157189898,5,39,20,25,36,"Growth,size=5,W=6mo,D=0.01"
"36642",0,1341.65840613955,2483.05275753591,5,65,46,51,62,"Growth,size=5,W=6mo,D=0.01"
"37512",0,3725.33495377654,2013.87220352214,5,62,42,47,59,"Growth,size=5,W=6mo,D=0.01"
"37648",0,2303.4846904149,1646.8748900238,5,56,38,43,53,"Growth,size=5,W=6mo,D=0.01"
"37985",0,6225.98473714216,966.48741697842,5,34,18,23,31,"Growth,size=5,W=6mo,D=0.01"
"38426",0,0,1884.73769299267,5,46,29,34,43,"Growth,size=5,W=6mo,D=0.01"
"38810",0,5029.38219873179,4490.82066877598,5,65,50,55,62,"Growth,size=5,W=6mo,D=0.01"
"38862",1,165.907109549627,2060.84599945353,5,97,77,82,94,"Growth,size=5,W=6mo,D=0.01"
"38924",1,1341.06030096893,3137.55311756186,5,54,34,39,51,"Growth,size=5,W=6mo,D=0.01"
"39382",0,5549.17583051835,2838.48014762072,5,54,36,41,51,"Growth,size=5,W=6mo,D=0.01"
"40447",0,4334.88746504406,922.904526601646,5,71,54,59,68,"Growth,size=5,W=6mo,D=0.01"
"40811",0,2567.11284216397,1857.45170650622,5,94,78,83,91,"Growth,size=5,W=6mo,D=0.01"
"41615",0,2099.96243876817,4196.34456010699,5,62,42,47,59,"Growth,size=5,W=6mo,D=0.01"
"41832",0,1367.96434932026,2001.918063096,5,51,31,36,48,"Growth,size=5,W=6mo,D=0.01"
"42667",0,2356.55583519519,5318.15274410505,5,67,51,56,64,"Growth,size=5,W=6mo,D=0.01"
"42872",0,4416.93477848044,2039.23311595491,5,61,42,47,58,"Growth,size=5,W=6mo,D=0.01"
"43252",1,2395.76422908214,2757.10982280996,5,38,23,28,35,"Growth,size=5,W=6mo,D=0.01"
"44345",1,433.049416554939,5967.33370791593,5,69,51,56,66,"Growth,size=5,W=6mo,D=0.01"
"44609",0,2561.26326704511,2036.63911766594,5,51,34,39,48,"Growth,size=5,W=6mo,D=0.01"
"45666",0,3447.17231426352,1882.22216980511,5,78,59,64,75,"Growth,size=5,W=6mo,D=0.01"
"46293",0,7577.59364513582,1977.89801091147,5,56,37,42,53,"Growth,size=5,W=6mo,D=0.01"
"46380",0,2369.04661344858,5474.20351210191,5,40,22,27,37,"Growth,size=5,W=6mo,D=0.01"
"47258",0,3982.45392932105,2106.7436886307,5,56,37,42,53,"Growth,size=5,W=6mo,D=0.01"
"47926",0,5492.27742490756,2598.20539906997,5,30,16,21,27,"Growth,size=5,W=6mo,D=0.01"
"48190",0,0,2924.20874318051,5,43,24,29,40,"Growth,size=5,W=6mo,D=0.01"
"48260",0,1333.43601838744,2042.87127411181,6,52,25,31,48,"Growth,size=5,W=6mo,D=0.01"
"48568",0,1748.85916294619,3991.11745171374,5,71,51,56,68,"Growth,size=5,W=6mo,D=0.01"
"49578",0,551.533277662857,1919.22101118728,5,40,24,29,37,"Growth,size=5,W=6mo,D=0.01"
