"pia","puta","contacts","strategy"
0,887.199058027467,18,"Random"
0,2200.0250269835,52,"Random"
0,520.538726705619,7,"Random"
0,78.9717479461142,7,"Random"
1,1190.39067240904,12,"Random"
0,0,1,"Random"
0,0,6,"Random"
0,0,8,"Random"
0,1377.45927214242,6,"Random"
1,1006.61285623968,8,"Random"
0,872.008292177172,1,"Random"
0,2749.99828665542,15,"Random"
0,0,1,"Random"
0,0,2,"Random"
0,794.86624716352,11,"Random"
0,2292.0405535219,21,"Random"
0,0,10,"Random"
0,559.581186907245,5,"Random"
0,1641.3401286396,13,"Random"
0,1131.84109645464,15,"Random"
0,996.637796905971,15,"Random"
0,0,15,"Random"
0,0,11,"Random"
0,37.2124856178953,10,"Random"
0,399.587254758405,9,"Random"
0,0,8,"Random"
0,1546.57256125788,15,"Random"
0,2191.58128387074,16,"Random"
0,2261.1523598903,3,"Random"
0,0,13,"Random"
0,770.07636445136,9,"Random"
0,90.2505850862244,20,"Random"
0,1321.22196811099,13,"Random"
0,3178.77727080055,56,"Random"
0,311.96206486523,20,"Random"
0,0,17,"Random"
1,4358.57010675564,21,"Random"
1,1072.11319267134,25,"Random"
0,1861.73578583692,17,"Random"
0,0,2,"Random"
0,1040.71860585124,38,"Random"
0,0,8,"Random"
0,1636.99256230917,2,"Random"
0,0,43,"Random"
0,0,4,"Random"
0,0,13,"Random"
0,54.4395644548881,32,"Random"
0,0,10,"Random"
0,216.917061919989,9,"Random"
0,1971.31606068139,20,"Random"
0,0,35,"Random"
0,822.359066930248,2,"Random"
0,0,8,"Random"
0,1749.24860570234,31,"Random"
0,0,11,"Random"
0,2093.49336679546,31,"Random"
0,700.15509444336,1,"Random"
0,703.237422769403,22,"Random"
0,1264.49371790946,14,"Random"
0,45.3566921024631,1,"Random"
0,1177.35864152238,15,"Random"
0,6557.68163485336,12,"Random"
0,0.2257248070282,10,"Random"
0,1259.46807149075,8,"Random"
0,2250.55623062672,28,"Random"
0,0,5,"Random"
0,2033.67709831345,21,"Random"
0,2302.09279675793,7,"Random"
0,0,11,"Random"
0,1169.16393378878,11,"Random"
0,0,33,"Random"
0,0,20,"Random"
3,0,19,"Random"
0,0,14,"Random"
0,0,1,"Random"
0,0,9,"Random"
0,1217.70847531883,16,"Random"
0,101.810049538394,7,"Random"
0,0,13,"Random"
0,4798.01480425821,8,"Random"
0,3236.62864618822,30,"Random"
0,2610.8999520544,9,"Random"
0,0,16,"Random"
0,1642.21421045528,24,"Random"
0,0,6,"Random"
1,3111.13971042132,15,"Random"
0,0,3,"Random"
0,2890.952087896,1,"Random"
0,3051.70584211001,24,"Random"
1,1031.02068165483,27,"Random"
1,543.370769251357,19,"Random"
0,2546.57976960968,14,"Random"
0,0,39,"Random"
0,1070.70403709349,8,"Random"
0,0,14,"Random"
0,0,4,"Random"
0,840.238270415593,8,"Random"
0,2544.45359398119,31,"Random"
0,366.235058548813,56,"Random"
0,0,10,"Random"
1,1491.62279753644,10,"Random"
0,0,1,"Random"
0,0,21,"Random"
0,0,4,"Random"
0,249.814350130738,10,"Random"
0,0,4,"Random"
0,0,33,"Random"
0,0,11,"Random"
0,2064.49346139009,9,"Random"
0,1490.20509508599,10,"Random"
0,1797.08348690825,5,"Random"
0,842.464242112361,3,"Random"
0,656.960359866069,2,"Random"
0,269.933429236223,2,"Random"
0,2177.16529377018,1,"Random"
0,496.591241428951,13,"Random"
0,0,19,"Random"
0,413.488596184269,10,"Random"
0,199.160464436522,8,"Random"
0,1051.31712516387,1,"Random"
0,0,3,"Random"
0,982.711789250699,11,"Random"
0,2596.62752468198,10,"Random"
0,0,2,"Random"
0,0,1,"Random"
0,3812.54916319334,20,"Random"
0,0,10,"Random"
0,0,12,"Random"
0,1838.94683214545,19,"Random"
0,121.070729752922,8,"Random"
0,2418.43712473957,1,"Random"
0,0,8,"Random"
0,0,6,"Random"
0,380.257016583008,51,"Random"
0,307.245995521798,7,"Random"
1,951.305043892115,11,"Random"
0,3517.60191109517,3,"Random"
0,485.283577140878,16,"Random"
0,50.9376473238081,7,"Random"
0,317.691008251166,33,"Random"
0,21.685803390018,11,"Random"
0,593.72317406457,5,"Random"
0,0,8,"Random"
0,344.127036478546,1,"Random"
0,1317.887773017,8,"Random"
0,729.476532364934,14,"Random"
0,0,7,"Random"
0,2440.97351967632,1,"Random"
0,800.630062418826,3,"Random"
0,0,1,"Random"
0,487.082842864499,1,"Random"
0,0,1,"Random"
0,0,29,"Random"
0,0,29,"Random"
0,1644.4649671918,3,"Random"
0,0,2,"Random"
1,2684.33617170564,2,"Random"
0,0,5,"Random"
0,0,9,"Random"
0,162.601280935571,4,"Random"
0,1790.21035854825,16,"Random"
0,0,2,"Random"
0,0,11,"Random"
0,701.064044307297,11,"Random"
0,1911.71347470336,9,"Random"
0,0,13,"Random"
0,0,3,"Random"
0,3214.00680143893,14,"Random"
0,0,48,"Random"
0,1071.93234751975,12,"Random"
0,2103.57558088504,9,"Random"
0,0,1,"Random"
0,0,18,"Random"
0,42.1410008424727,13,"Random"
0,2509.25668996421,16,"Random"
0,1087.8766308033,2,"Random"
0,0,3,"Random"
0,4762.19125315093,7,"Random"
0,1794.17804739011,12,"Random"
0,935.008052459979,2,"Random"
0,0,6,"Random"
0,1707.52323301208,7,"Random"
0,272.207315590724,29,"Random"
0,2289.34535383708,14,"Random"
0,4761.18632835153,11,"Random"
1,935.51639602226,23,"Random"
0,2024.15167842559,8,"Random"
0,1794.86787609547,14,"Random"
0,1278.23077834878,15,"Random"
0,0,2,"Random"
0,0,3,"Random"
0,0,12,"Random"
0,1275.21984536158,7,"Random"
0,610.908064725739,13,"Random"
0,2015.72893676933,27,"Random"
0,937.836260145483,4,"Random"
0,259.947749430856,6,"Random"
0,201.401544244383,12,"Random"
0,0,2,"Random"
0,1761.09431195273,7,"Random"
0,2251.60432919101,6,"Random"
0,0,2,"Random"
0,0,9,"Random"
0,1096.81562762313,11,"Random"
0,68.7134739262374,6,"Random"
0,2429.01459529845,3,"Random"
0,252.993733729796,23,"Random"
0,0,1,"Random"
0,0,7,"Random"
0,0,19,"Random"
0,1657.33791516854,10,"Random"
0,228.820170293893,1,"Random"
0,1665.39927491431,19,"Random"
0,0,9,"Random"
0,0,1,"Random"
1,1468.74445723433,4,"Random"
0,418.618302442074,3,"Random"
0,1030.03301470059,8,"Random"
0,3598.22445653476,21,"Random"
0,422.975198115939,5,"Random"
0,1082.40611861519,5,"Random"
0,428.687046273783,9,"Random"
0,0,30,"Random"
0,145.25011736535,3,"Random"
0,0,1,"Random"
0,0,6,"Random"
0,297.44856766336,11,"Random"
0,207.896726108136,9,"Random"
0,2816.37823605835,13,"Random"
1,1226.0452561592,11,"Random"
0,131.188616570423,16,"Random"
0,363.328443669007,14,"Random"
0,308.142245067029,14,"Random"
1,541.555135535866,5,"Random"
0,0,2,"Random"
0,0,7,"Random"
0,0.49949256897753,10,"Random"
0,148.744025303293,3,"Random"
0,1532.80694170652,25,"Random"
0,0,1,"Random"
0,406.683366700819,5,"Random"
0,0,4,"Random"
0,0,40,"Random"
0,2399.14645710726,10,"Random"
0,1865.0573229568,32,"Random"
1,1363.50825587133,13,"Random"
0,0,1,"Random"
0,26.848638098098,7,"Random"
0,1287.18824719579,10,"Random"
0,0,11,"Random"
0,0,6,"Random"
0,563.264127660974,33,"Random"
0,0,4,"Random"
0,957.177477877658,2,"Random"
1,0,24,"Random"
0,2261.57981139008,3,"Random"
0,1189.43578049792,13,"Random"
0,0,4,"Random"
0,0,11,"Random"
0,342.896386811126,8,"Random"
0,299.23025914514,18,"Random"
0,0,13,"Random"
0,568.597048576566,5,"Random"
0,729.12819576311,9,"Random"
0,0,8,"Random"
0,390.883420969367,9,"Random"
0,0,15,"Random"
0,3118.89570340807,8,"Random"
0,209.51591190814,30,"Random"
0,0,3,"Random"
0,0,29,"Random"
0,0,2,"Random"
0,5648.81354936641,7,"Random"
0,0,17,"Random"
0,615.397114517148,5,"Random"
0,0,1,"Random"
0,0,30,"Random"
0,1462.83007079004,4,"Random"
0,388.615339127604,1,"Random"
