"pia","puta","contacts","strategy"
0,0,15,"Random"
0,0,7,"Random"
0,1901.45000255581,13,"Random"
0,0,2,"Random"
0,1702.15462503742,19,"Random"
0,1295.97240937469,38,"Random"
0,0,3,"Random"
0,323.422811049374,9,"Random"
0,1902.85935573597,24,"Random"
0,502.618765944615,34,"Random"
0,0,11,"Random"
0,3603.74358931922,3,"Random"
0,0,41,"Random"
0,648.318040849741,23,"Random"
0,228.429259466124,25,"Random"
0,0,26,"Random"
0,1017.08068787766,7,"Random"
0,0,12,"Random"
0,92.0813698545712,8,"Random"
0,339.975371381855,3,"Random"
0,403.083291693018,13,"Random"
0,2358.7003587439,8,"Random"
0,219.575422263441,10,"Random"
0,741.272915865728,10,"Random"
0,1070.26602504067,5,"Random"
0,617.233373214236,13,"Random"
0,1600.57456285588,3,"Random"
1,87.535692541248,7,"Random"
0,2982.12636159126,20,"Random"
0,1076.14623920186,3,"Random"
0,174.442348743781,3,"Random"
0,1209.39969036255,14,"Random"
0,2134.07411065411,34,"Random"
0,1394.42580478846,1,"Random"
0,0,6,"Random"
0,2993.85918143731,12,"Random"
0,1532.80694170652,25,"Random"
0,89.1212077904947,13,"Random"
0,1991.94686562805,1,"Random"
0,0,1,"Random"
0,0,9,"Random"
0,1465.74305839296,10,"Random"
0,3529.83429818431,18,"Random"
0,153.529934261628,6,"Random"
0,0,5,"Random"
0,0,12,"Random"
0,498.825313200769,1,"Random"
0,863.800934288884,7,"Random"
0,0,2,"Random"
0,0,3,"Random"
0,70.6862738600871,7,"Random"
0,293.300316374707,14,"Random"
0,144.026940754409,14,"Random"
0,508.867036299487,11,"Random"
0,1329.8987647675,10,"Random"
0,0,4,"Random"
0,0,1,"Random"
0,0,10,"Random"
0,0,1,"Random"
0,0,7,"Random"
0,0,10,"Random"
0,951.648259860573,3,"Random"
0,0,7,"Random"
0,880.981107498453,17,"Random"
0,1681.6943451544,4,"Random"
0,1240.77677335464,4,"Random"
0,0,17,"Random"
0,0,9,"Random"
0,48.8750560738827,11,"Random"
0,0,6,"Random"
0,207.850154501835,11,"Random"
0,1127.78287580669,33,"Random"
0,579.338763234261,25,"Random"
0,0,9,"Random"
0,382.875086683694,2,"Random"
0,1930.73513512913,6,"Random"
0,0,5,"Random"
0,746.172515670784,10,"Random"
0,1430.1204716758,11,"Random"
0,366.00479709541,10,"Random"
0,728.954342319135,17,"Random"
0,1760.43016389193,5,"Random"
0,664.296009104283,5,"Random"
0,0,20,"Random"
0,0,9,"Random"
0,1310.94078206694,44,"Random"
0,634.049902782554,10,"Random"
0,1174.47019750407,4,"Random"
0,0,2,"Random"
0,4433.14385397723,13,"Random"
0,30.6895715745854,14,"Random"
0,1721.45413567833,16,"Random"
0,0,10,"Random"
0,0,1,"Random"
0,233.181775483404,5,"Random"
0,1898.94695992452,11,"Random"
0,0,8,"Random"
0,615.273588728867,2,"Random"
0,2612.69494868343,11,"Random"
0,230.271166927359,5,"Random"
0,0,22,"Random"
0,128.599617614678,14,"Random"
0,99.0521580168252,9,"Random"
1,805.550766713692,19,"Random"
0,0,1,"Random"
0,5111.1864786624,19,"Random"
0,696.32334637968,14,"Random"
0,1217.81927387922,41,"Random"
0,1098.11641051382,1,"Random"
0,115.014177401592,5,"Random"
0,0,2,"Random"
0,1521.60235802297,15,"Random"
0,0,1,"Random"
0,704.518760772914,1,"Random"
0,6239.55070608862,16,"Random"
0,0,2,"Random"
0,1414.67603418393,7,"Random"
0,6486.3795007388,17,"Random"
0,367.760654351383,16,"Random"
0,0,2,"Random"
0,0,7,"Random"
0,494.307758642643,5,"Random"
0,615.397114517148,5,"Random"
0,1571.90343044134,18,"Random"
0,1066.23140967163,11,"Random"
0,1142.94786086741,8,"Random"
0,188.813942560972,1,"Random"
0,0,3,"Random"
0,146.066733161569,26,"Random"
0,0,1,"Random"
0,763.693293937177,1,"Random"
0,2566.13878038127,24,"Random"
0,210.585627268963,11,"Random"
0,4680.97758409406,1,"Random"
0,805.821784172312,1,"Random"
0,0,2,"Random"
0,2581.39797133531,9,"Random"
0,0,9,"Random"
0,0,15,"Random"
0,362.671225317248,12,"Random"
0,0,15,"Random"
0,24.8064122965125,15,"Random"
0,0,21,"Random"
0,1025.18959813253,4,"Random"
0,0,11,"Random"
0,1630.62613172375,1,"Random"
1,2871.67348405782,2,"Random"
