"simid","pia","puta","interventiontime","nc","sum_degrees","sum_excess","contacts_small","contacts_large","strategy"
"6",0,0,314.124516639154,2,6.05414865641324,4.05414865641324,6.05414865641324,6.05414865641324,"Size=2,D=0.005"
"11",0,0,1813.10662073927,2,4.0073084587537,2.0073084587537,4.0073084587537,4.0073084587537,"Size=2,D=0.005"
"18",0,4229.67885641899,1229.25012068026,2,7.00611756908971,5.00611756908971,7.00611756908971,7.00611756908971,"Size=2,D=0.005"
"23",0,2973.85980851511,552.715973339479,3,8.28644592646448,2.28644592646448,5.28644592646448,7.28644592646448,"Size=2,D=0.005"
"28",0,1442.03542910879,2068.52964177013,2,7.00010830413606,5.00010830413606,7.00010830413606,7.00010830413606,"Size=2,D=0.005"
"29",0,747.006277070017,1527.2916199843,2,3.05945685614504,2.00127294842224,4.00127294842224,3.05945685614504,"Size=2,D=0.005"
"32",0,507.257562419549,2332.40257529495,2,6.00579846790407,4.00579846790407,6.00579846790407,6.00579846790407,"Size=2,D=0.005"
"39",0,369.413080266529,2157.81401212861,2,6.15352661628574,4.15352661628574,6.15352661628574,6.15352661628574,"Size=2,D=0.005"
"56",0,555.915293103547,1279.30126567389,2,8.0114706369864,6.0114706369864,8.0114706369864,8.0114706369864,"Size=2,D=0.005"
"65",0,0,2211.69413516299,3,10.0252445639836,4.02524456398362,7.02524456398362,9.02524456398362,"Size=2,D=0.005"
"67",0,0,1413.18748188818,2,6.01147018402283,4.01147018402283,6.01147018402283,6.01147018402283,"Size=2,D=0.005"
"68",0,1062.16078351782,1527.67578995621,2,4.42387785175529,2.42387785175529,4.42387785175529,4.42387785175529,"Size=2,D=0.005"
"72",0,2365.02404912907,1627.84079640877,2,6.037435588186,4.037435588186,6.037435588186,6.037435588186,"Size=2,D=0.005"
"76",0,3486.86119968224,815.564079988516,2,6.01356409405544,4.01356409405544,6.01356409405544,6.01356409405544,"Size=2,D=0.005"
"83",0,2678.26245976034,574.804244172756,2,3.03360450093603,1.03360450093603,3.03360450093603,3.03360450093603,"Size=2,D=0.005"
"94",0,0,2057.79452934404,2,7.04285640621876,5.04285640621876,7.04285640621876,7.04285640621876,"Size=2,D=0.005"
"97",0,0,884.107095771737,2,6.01238361016657,4.01238361016657,6.01238361016657,6.01238361016657,"Size=2,D=0.005"
"100",0,1817.29023197673,2569.17447131015,2,2.00104339479152,0.00104339479152515,2.00104339479152,2.00104339479152,"Size=2,D=0.005"
"107",0,1035.9180604876,1023.07098009104,2,5.00178924906978,3.00178924906978,5.00178924906978,5.00178924906978,"Size=2,D=0.005"
"109",0,276.210687104742,1146.37488861732,2,4.00275856025048,2.00275856025048,4.00275856025048,4.00275856025048,"Size=2,D=0.005"
"122",0,604.666042017777,874.274901617079,2,5.00302484326214,3.00302484326214,5.00302484326214,5.00302484326214,"Size=2,D=0.005"
"123",1,1232.12949579554,916.232443088689,2,5.01178665784719,3.01178665784719,5.01178665784719,5.01178665784719,"Size=2,D=0.005"
"127",0,3853.57551589521,1302.41981166508,2,5.00016812853827,3.00016812853827,5.00016812853827,5.00016812853827,"Size=2,D=0.005"
"141",0,653.859530618293,2464.67142185216,2,3.00589353545852,1.00589353545852,3.00589353545852,3.00589353545852,"Size=2,D=0.005"
"142",0,537.185063480741,2595.72542265791,2,6.02358185925112,4.02358185925112,6.02358185925112,6.02358185925112,"Size=2,D=0.005"
"144",0,630.937696763824,2536.60895456081,2,4.00351460049672,2.00351460049672,4.00351460049672,4.00351460049672,"Size=2,D=0.005"
"158",0,767.265995822475,1461.37950512685,2,6.12478249246519,4.12478249246519,6.12478249246519,6.12478249246519,"Size=2,D=0.005"
"166",0,214.187218509016,2027.75341199068,2,4.01568479863686,2.01568479863686,4.01568479863686,4.01568479863686,"Size=2,D=0.005"
"172",0,1075.81196386101,4104.4272226346,2,8.01487372930143,6.01487372930143,8.01487372930143,8.01487372930143,"Size=2,D=0.005"
"177",0,3361.35232444498,1079.1417840215,2,7.00470338750935,5.00470338750935,7.00470338750935,7.00470338750935,"Size=2,D=0.005"
"179",0,964.102518224917,1750.54846489204,2,5.00780718651765,3.00780718651765,5.00780718651765,5.00780718651765,"Size=2,D=0.005"
"183",0,1560.99613625013,930.478917051618,2,4.15260992684794,2.15260992684794,4.15260992684794,4.15260992684794,"Size=2,D=0.005"
"184",1,670.647228629949,1634.93240987816,2,5.00003843145641,3.00003843145641,5.00003843145641,5.00003843145641,"Size=2,D=0.005"
"185",1,0,2157.96549217069,2,6.08469012656165,4.08469012656165,6.08469012656165,6.08469012656165,"Size=2,D=0.005"
"191",0,276.962078897231,739.148128042876,2,7.00382888027024,5.00382888027024,7.00382888027024,7.00382888027024,"Size=2,D=0.005"
"195",0,1105.77578080102,1124.50938054197,2,5.0000911489316,3.0000911489316,5.0000911489316,5.0000911489316,"Size=2,D=0.005"
"202",0,172.217429553329,3610.40176894284,2,3.0140043189972,1.0140043189972,3.0140043189972,3.0140043189972,"Size=2,D=0.005"
"205",0,324.154768931264,2477.98471821486,2,5.0756873464294,3.0756873464294,5.0756873464294,5.0756873464294,"Size=2,D=0.005"
"206",0,1461.96709094516,709.400632681021,2,6.00010797787259,4.00010797787259,6.00010797787259,6.00010797787259,"Size=2,D=0.005"
"214",0,1839.20999537688,1765.49453047919,2,6.18058296540109,4.18058296540109,6.18058296540109,6.18058296540109,"Size=2,D=0.005"
"215",0,1763.87473413387,1914.32825890545,2,2.00956737593715,0.00956737593715085,2.00956737593715,2.00956737593715,"Size=2,D=0.005"
"223",0,879.304556012835,986.800094331499,2,6.00021578245909,4.00021578245909,6.00021578245909,6.00021578245909,"Size=2,D=0.005"
"231",0,1056.68949301088,1734.73208575501,2,0.535776394278009,0,2,0.535776394278009,"Size=2,D=0.005"
"238",0,1578.02308046566,2458.89387865131,2,5.04235260137688,3.04235260137688,5.04235260137688,5.04235260137688,"Size=2,D=0.005"
"252",0,0,2987.81163446673,2,5.05572246601184,3.05572246601184,5.05572246601184,5.05572246601184,"Size=2,D=0.005"
"253",0,198.832557539727,629.008911121523,2,5.09666489360254,3.09666489360254,5.09666489360254,5.09666489360254,"Size=2,D=0.005"
