"pia","puta","contacts","strategy"
0,3916.94695124344,10,"Random"
0,4789.17954805204,17,"Random"
0,359.957046641982,1,"Random"
0,0,10,"Random"
0,346.932371966906,9,"Random"
0,1704.73639789605,13,"Random"
0,786.287705363741,5,"Random"
0,2388.17122435361,4,"Random"
0,1580.95572658688,33,"Random"
0,314.414777665995,6,"Random"
0,0,12,"Random"
0,1057.88120177975,14,"Random"
0,1968.66401799606,7,"Random"
0,2621.34811389855,21,"Random"
0,2261.93727055098,12,"Random"
0,0,7,"Random"
0,4486.22250052569,14,"Random"
0,1702.73274913665,5,"Random"
0,311.301113397085,25,"Random"
0,0,1,"Random"
0,0,7,"Random"
1,0,29,"Random"
0,235.528718869133,69,"Random"
0,0,18,"Random"
0,102.995183252511,13,"Random"
0,0,5,"Random"
0,361.100473654266,4,"Random"
0,4816.74962428688,19,"Random"
0,0,14,"Random"
0,0,1,"Random"
0,315.159369830046,21,"Random"
0,0,4,"Random"
0,0,13,"Random"
0,4498.65965009568,4,"Random"
0,201.116800411853,11,"Random"
0,0,2,"Random"
0,0,16,"Random"
0,0,18,"Random"
0,1144.55606945544,17,"Random"
0,0,2,"Random"
0,0,10,"Random"
0,1316.89962593315,6,"Random"
0,1314.74959718512,13,"Random"
0,62.0281586161682,15,"Random"
0,0,6,"Random"
0,0,10,"Random"
0,0,6,"Random"
0,0,3,"Random"
0,0,10,"Random"
0,966.645740254771,1,"Random"
0,0,1,"Random"
0,0,12,"Random"
0,0,1,"Random"
0,472.621118774763,8,"Random"
0,0,2,"Random"
0,4899.96122873929,11,"Random"
0,1098.98771179929,14,"Random"
0,49.3692202197437,2,"Random"
0,0,10,"Random"
0,889.605567746838,16,"Random"
0,1609.24208740361,1,"Random"
0,1784.69604601288,7,"Random"
0,1510.23278198686,2,"Random"
0,1027.50928558862,7,"Random"
0,611.299837822588,8,"Random"
0,0,12,"Random"
0,0,9,"Random"
0,961.712098217935,10,"Random"
0,1398.9656660845,16,"Random"
0,107.217410083051,10,"Random"
0,0,1,"Random"
0,0,2,"Random"
0,2370.25214258115,6,"Random"
0,664.97910526423,6,"Random"
0,0,9,"Random"
0,2482.15803352123,4,"Random"
0,687.307660446113,4,"Random"
0,0,1,"Random"
1,2715.83879619354,3,"Random"
0,184.90886560596,14,"Random"
0,0,12,"Random"
0,1298.14739066097,1,"Random"
0,834.750598513294,5,"Random"
0,0,2,"Random"
0,0,15,"Random"
0,801.452981968047,3,"Random"
0,1742.7263123516,23,"Random"
0,1856.88732083633,3,"Random"
0,0,4,"Random"
0,0,16,"Random"
0,704.690244537436,5,"Random"
0,0,10,"Random"
0,185.536039842076,11,"Random"
0,915.557662937334,8,"Random"
0,2237.63336004773,18,"Random"
0,0,4,"Random"
0,1839.96352259983,8,"Random"
0,0,27,"Random"
0,0,7,"Random"
0,1048.77127395174,16,"Random"
0,401.541035574147,32,"Random"
0,2662.76802763244,26,"Random"
1,2198.41636882945,9,"Random"
0,1170.74870002764,11,"Random"
0,694.129132627729,1,"Random"
0,1300.03614147125,4,"Random"
0,1155.16573638979,12,"Random"
0,0,16,"Random"
0,0,3,"Random"
0,273.703060585666,14,"Random"
0,1735.02482820481,10,"Random"
0,0,32,"Random"
0,578.034821544499,18,"Random"
0,2444.9244766895,9,"Random"
0,726.712792677041,9,"Random"
0,249.209337217752,8,"Random"
0,1261.93263731268,4,"Random"
0,3522.56791787129,29,"Random"
0,1769.36463752897,17,"Random"
0,1090.82281997576,4,"Random"
0,2229.24857289952,10,"Random"
0,0,9,"Random"
0,0,5,"Random"
0,65.0020118020275,2,"Random"
0,421.819694224819,5,"Random"
0,0,11,"Random"
0,744.772528725365,1,"Random"
0,0,2,"Random"
0,0,1,"Random"
0,0,5,"Random"
0,297.698535859691,7,"Random"
0,0,9,"Random"
0,0,1,"Random"
0,2325.72901845893,8,"Random"
0,1405.03937227918,27,"Random"
0,1762.13237905365,9,"Random"
0,938.90562324374,6,"Random"
0,3348.86180587607,5,"Random"
0,118.833001210419,1,"Random"
0,1551.66032048272,6,"Random"
0,605.708077718079,7,"Random"
0,0,10,"Random"
0,1806.6786074157,12,"Random"
0,1280.2073559997,26,"Random"
0,0,6,"Random"
0,380.633455990791,12,"Random"
0,1278.23077834878,15,"Random"
0,964.831444209976,3,"Random"
0,435.636134575557,13,"Random"
0,3070.80224476922,15,"Random"
1,2908.63543362449,1,"Random"
0,475.76052674121,25,"Random"
0,0,21,"Random"
0,1332.2545628153,1,"Random"
0,0,11,"Random"
0,0,15,"Random"
0,315.716176083086,12,"Random"
0,0,8,"Random"
0,1092.63027108273,5,"Random"
0,0,4,"Random"
0,0,19,"Random"
0,4470.96345305858,1,"Random"
0,1281.01073090573,12,"Random"
0,3737.08299833114,11,"Random"
0,0,21,"Random"
0,53.2116173107556,5,"Random"
0,0,6,"Random"
0,3608.93944659196,4,"Random"
0,0,1,"Random"
0,3309.37778332312,30,"Random"
0,1271.60295079869,4,"Random"
0,0,31,"Random"
0,0,12,"Random"
0,251.143700649314,48,"Random"
0,2113.74915199869,7,"Random"
0,616.17698413777,15,"Random"
0,0,6,"Random"
0,490.222767413382,8,"Random"
0,3619.09968852674,10,"Random"
0,2414.35112217392,22,"Random"
0,0,1,"Random"
0,0,9,"Random"
0,1725.90531150765,14,"Random"
0,1475.33253161117,6,"Random"
0,304.051032131083,2,"Random"
0,0,1,"Random"
0,232.659802597515,4,"Random"
0,1110.1553758271,9,"Random"
0,0,3,"Random"
0,0,3,"Random"
