"pia","ida","contacts","simid","strategy"
0,4117.71164060932,20,"9268","Random"
0,3389.71073767513,10,"2338","Random"
0,1068.67122645541,14,"4544","Random"
0,1039.89880707888,11,"2033","Random"
0,3274.22346136333,9,"2395","Random"
0,722.152183055155,10,"9148","Random"
0,397.018476444919,3,"3670","Random"
0,0,21,"7812","Random"
0,864.531496898816,9,"6200","Random"
0,1421.82095232822,11,"2990","Random"
0,0,9,"9155","Random"
1,1231.89499897489,12,"3276","Random"
0,805.821784172312,1,"4252","Random"
0,0,5,"2429","Random"
0,1416.68968491671,23,"8573","Random"
0,0,1,"6723","Random"
1,576.023670835338,4,"29","Random"
0,1689.48499854363,13,"2733","Random"
0,2460.95909136594,6,"1548","Random"
0,0,24,"5538","Random"
0,570.442421623618,30,"13","Random"
0,1038.64527334866,2,"9166","Random"
0,514.788610191368,10,"3862","Random"
0,1507.47332879498,3,"7011","Random"
1,463.828791503852,19,"56","Random"
0,0,5,"8100","Random"
0,1729.26638081862,64,"9596","Random"
0,1512.32513643147,13,"6328","Random"
0,3055.4831791176,1,"7383","Random"
0,0,1,"7107","Random"
0,657.24978860156,15,"1974","Random"
0,1519.79150229143,9,"1373","Random"
0,0,7,"2566","Random"
0,265.849633057854,12,"5835","Random"
0,3066.74148394404,8,"7100","Random"
0,0,1,"514","Random"
0,0,6,"9850","Random"
0,0,12,"3450","Random"
0,0,3,"3141","Random"
0,2191.03800381947,10,"5707","Random"
0,361.415920317836,6,"3235","Random"
0,125.302653151448,1,"7397","Random"
0,1384.71323406036,9,"8596","Random"
0,2073.41138179307,13,"2357","Random"
0,5279.64204784622,12,"4617","Random"
0,590.269759885887,11,"5142","Random"
0,851.402733298139,1,"2246","Random"
0,1700.3341534734,11,"936","Random"
0,907.796936309868,9,"1930","Random"
0,1420.00037549661,29,"9213","Random"
0,3999.46616361409,19,"7942","Random"
0,0,4,"7935","Random"
0,1776.99133938363,26,"8658","Random"
0,0,13,"4620","Random"
0,675.870842936803,19,"1061","Random"
0,2976.47535605476,1,"6289","Random"
0,3408.56152516899,1,"2998","Random"
0,953.677001181863,7,"3232","Random"
0,3543.10969501578,7,"4353","Random"
0,690.787857456226,4,"2750","Random"
0,0,1,"297","Random"
0,0,1,"7563","Random"
0,1850.5908203891,23,"3746","Random"
0,0,1,"8621","Random"
0,0,11,"2577","Random"
0,657.138102462666,1,"3263","Random"
0,2432.88768771334,6,"9508","Random"
0,7332.60680952627,8,"9634","Random"
0,335.760639112772,6,"2164","Random"
0,0,10,"2347","Random"
0,784.915083816703,1,"3625","Random"
0,0,1,"2355","Random"
0,437.142841903927,2,"6036","Random"
0,1921.82618735328,1,"7269","Random"
0,269.653190787783,1,"6561","Random"
0,1375.89696349677,20,"896","Random"
0,292.622010021198,20,"2990","Random"
0,0,32,"310","Random"
0,683.219955108513,1,"518","Random"
0,0,20,"6965","Random"
0,773.324974595394,4,"1544","Random"
0,167.87976686137,27,"570","Random"
0,0,1,"7987","Random"
0,522.086785860292,16,"5887","Random"
0,3245.87722136772,14,"2750","Random"
0,0,9,"5556","Random"
0,35.5082519932566,1,"1615","Random"
0,1440.77553920861,11,"7092","Random"
0,0,27,"5003","Random"
0,1060.79118021292,8,"62","Random"
0,0,1,"7184","Random"
0,2199.86953649592,10,"8596","Random"
0,795.107300886994,8,"5706","Random"
0,156.73253164991,7,"5237","Random"
0,343.633431724752,14,"1570","Random"
0,186.166622385002,19,"6411","Random"
0,773.085619621019,10,"728","Random"
0,2214.85680714354,10,"6681","Random"
0,0,11,"2854","Random"
0,3910.36432082232,26,"8521","Random"
0,689.734640557939,12,"8441","Random"
0,245.030027268064,8,"5145","Random"
0,0,25,"5798","Random"
0,335.059833758617,16,"1816","Random"
0,1619.971357455,18,"1882","Random"
1,368.069664133895,4,"8439","Random"
0,2028.78178726306,8,"5008","Random"
0,0,14,"1476","Random"
0,830.218334816857,8,"9383","Random"
0,1686.7209951006,13,"4038","Random"
0,803.001917607587,15,"8759","Random"
0,1899.22049816342,115,"1282","Random"
0,931.762117482549,2,"9132","Random"
0,0,8,"7523","Random"
0,654.928884687252,6,"1865","Random"
0,4168.52400370003,13,"4727","Random"
0,2125.58810427684,19,"6954","Random"
0,1939.38346721025,10,"2645","Random"
0,1075.37860998187,18,"1041","Random"
0,0,1,"8634","Random"
0,5692.17521100995,16,"1240","Random"
1,1442.43542140699,12,"6092","Random"
0,990.833981492085,6,"9148","Random"
0,1908.52688519916,4,"9748","Random"
0,0,8,"1425","Random"
0,0,6,"287","Random"
0,3111.93971113664,14,"4010","Random"
0,67.3952751688157,1,"8637","Random"
0,0,39,"8348","Random"
0,0,26,"1072","Random"
0,1015.4033813909,18,"7133","Random"
0,0,1,"5556","Random"
0,207.696178873425,17,"1358","Random"
0,363.953060058685,1,"1242","Random"
0,0,8,"3266","Random"
0,0,2,"29","Random"
0,0,9,"8301","Random"
0,1111.16848140539,10,"2293","Random"
0,0,6,"8065","Random"
0,0,17,"4404","Random"
0,0,19,"876","Random"
0,877.46487531265,4,"8653","Random"
0,0,4,"7483","Random"
0,0,24,"3187","Random"
0,4817.42874801952,11,"5538","Random"
0,0,1,"580","Random"
0,327.618943889807,13,"3093","Random"
0,1133.56092279549,19,"2526","Random"
0,0,4,"4491","Random"
0,694.38935013706,6,"5538","Random"
0,282.569274501161,26,"6006","Random"
0,1283.60718030451,11,"4756","Random"
0,251.283033107468,11,"2216","Random"
0,880.721516795956,1,"4757","Random"
0,875.283898360762,9,"4038","Random"
0,1231.14131654297,1,"1669","Random"
0,0,1,"9509","Random"
0,2357.36138406017,12,"3780","Random"
0,770.138323521798,4,"3060","Random"
0,635.467056231986,13,"3974","Random"
0,502.289143344164,20,"5764","Random"
0,583.043795010723,11,"3487","Random"
0,1047.80863939267,23,"2366","Random"
0,0,18,"1615","Random"
0,735.587120577096,16,"4933","Random"
0,0,1,"3627","Random"
0,376.228018417157,15,"687","Random"
0,2325.72901845893,8,"6219","Random"
0,97.0452837169069,4,"4464","Random"
1,0,10,"3596","Random"
0,0,2,"18","Random"
0,560.83561294972,10,"466","Random"
0,2334.92141625848,10,"8601","Random"
0,0,14,"8687","Random"
0,0,13,"6114","Random"
0,2595.04960159245,33,"8208","Random"
0,0,10,"5043","Random"
0,728.663402727176,10,"5495","Random"
0,151.051551432117,7,"8554","Random"
0,416.529192152178,10,"2842","Random"
0,1002.9146756159,11,"9342","Random"
0,667.711791060759,1,"9382","Random"
0,1600.57456285588,3,"6272","Random"
0,2144.19356553476,14,"3647","Random"
0,0,11,"5835","Random"
0,1596.65142522073,55,"7629","Random"
0,0,9,"8502","Random"
0,0,11,"4253","Random"
0,145.25011736535,3,"4283","Random"
0,1403.61457316028,16,"9267","Random"
0,1552.2913738892,11,"1996","Random"
0,5586.40908103337,15,"6303","Random"
0,2686.99892879048,1,"8603","Random"
0,0,9,"1740","Random"
0,0,28,"5619","Random"
0,801.610164841522,12,"7593","Random"
0,318.046567265864,12,"5136","Random"
0,0,1,"7103","Random"
0,5093.1934298563,2,"2326","Random"
1,1060.84833770285,13,"4906","Random"
0,5662.5556768333,17,"6709","Random"
0,1667.96721663873,8,"2184","Random"
0,160.638544715468,18,"9799","Random"
0,222.702469299496,14,"2160","Random"
0,2508.29950594043,26,"8145","Random"
0,15.6081108822546,10,"9002","Random"
0,1044.92346978824,14,"5365","Random"
0,2785.27309196802,18,"5365","Random"
0,122.489699493488,17,"6671","Random"
0,3334.52112719281,12,"7879","Random"
0,723.68979429061,35,"8536","Random"
0,0,6,"7381","Random"
0,0,14,"6758","Random"
0,0,3,"1505","Random"
0,563.217578557319,8,"3177","Random"
0,0,13,"4564","Random"
0,493.757880331143,16,"2543","Random"
0,883.344233040481,22,"175","Random"
0,0,9,"7350","Random"
0,599.913923885829,11,"9596","Random"
0,0,11,"1711","Random"
0,697.490497605973,1,"3456","Random"
1,0,7,"185","Random"
0,0,3,"1127","Random"
1,1019.92939518779,11,"2220","Random"
0,2939.41531972706,11,"1214","Random"
0,0,11,"6939","Random"
0,0,8,"360","Random"
0,4700.50262166472,14,"4929","Random"
0,0,2,"2510","Random"
0,1873.2782219477,17,"2429","Random"
0,281.662968810215,16,"9525","Random"
1,983.398190447107,9,"2776","Random"
0,632.208089731512,4,"3972","Random"
0,1678.37817091553,1,"8969","Random"
0,160.79476948141,5,"1378","Random"
0,0,12,"9655","Random"
0,1862.43630169155,13,"822","Random"
0,0,4,"194","Random"
0,495.769690204092,1,"982","Random"
0,679.868885633544,1,"7257","Random"
0,0,10,"6447","Random"
0,2605.26814213747,10,"76","Random"
0,1464.9803105934,1,"2368","Random"
0,0,19,"6273","Random"
0,0,22,"2998","Random"
0,0,18,"7828","Random"
0,285.463409354834,11,"662","Random"
1,1080.13704713992,13,"3677","Random"
0,366.850015801586,7,"3161","Random"
0,870.203577405944,25,"6059","Random"
0,876.429940373486,16,"8522","Random"
0,0,6,"2850","Random"
0,1435.83278682682,8,"9929","Random"
0,1488.44958148211,2,"8050","Random"
0,4361.22152645453,15,"6626","Random"
0,271.254633723554,17,"1214","Random"
0,1813.33434775182,21,"662","Random"
0,0,10,"202","Random"
0,6.80081398313587,5,"4335","Random"
0,0,34,"2046","Random"
0,2553.041231819,5,"9964","Random"
0,1287.62062471928,4,"2326","Random"
0,1221.05123858512,10,"2193","Random"
0,0,13,"6529","Random"
0,0,1,"8027","Random"
0,62.7606962142959,2,"1594","Random"
0,3119.15953980674,22,"5996","Random"
0,147.925650279263,15,"9143","Random"
0,2256.34219944901,1,"6178","Random"
0,602.141869038916,10,"6938","Random"
0,1015.52198728545,14,"1214","Random"
0,1590.78936408642,6,"7419","Random"
0,3144.34663032058,9,"3315","Random"
1,1561.39967299904,3,"3578","Random"
0,362.671225317248,12,"8003","Random"
0,277.156141215666,6,"3177","Random"
0,93.0776158999488,13,"6729","Random"
0,1960.71239839683,61,"2190","Random"
0,1570.63612589941,9,"534","Random"
0,0,1,"4179","Random"
0,2497.2734051929,11,"2200","Random"
0,0,5,"1711","Random"
0,228.974490248952,6,"2365","Random"
0,1828.77976835286,15,"1022","Random"
1,1984.19214497881,13,"152","Random"
0,4368.22704031501,20,"1088","Random"
0,1231.6032700382,7,"9627","Random"
0,0,10,"377","Random"
0,0,10,"3389","Random"
0,0,19,"4793","Random"
0,0,5,"5393","Random"
0,0,10,"694","Random"
0,1902.11506737763,1,"5585","Random"
0,1034.02728341725,3,"6697","Random"
0,0,3,"822","Random"
0,197.750107948588,15,"2981","Random"
0,0,9,"2463","Random"
0,1793.2791215411,10,"9737","Random"
0,1322.51537867482,12,"1475","Random"
0,0,5,"6199","Random"
0,1013.25625548444,5,"3456","Random"
