"simid","pia","ida","interventiontime","nc","sum_degrees","sum_excess","contacts_small","contacts_large","strategy"
"7044",0,822.964326240071,2089.09372490731,2,12,10,12,12,"Growth,size=2,W=6mo,D=0.01"
"7048",0,3493.65527514337,2048.71730816459,2,19,17,19,19,"Growth,size=2,W=6mo,D=0.01"
"7052",0,2860.21500503661,784.985997072983,2,35,33,35,35,"Growth,size=2,W=6mo,D=0.01"
"7057",0,785.569240069593,1715.70461698867,2,13,11,13,13,"Growth,size=2,W=6mo,D=0.01"
"7080",0,106.640832441947,2341.35425200777,2,18,17,19,18,"Growth,size=2,W=6mo,D=0.01"
"7082",1,32.117775366622,1740.74016162353,2,3,2,4,3,"Growth,size=2,W=6mo,D=0.01"
"7084",0,560.991772191666,1437.78846379222,2,29,27,29,29,"Growth,size=2,W=6mo,D=0.01"
"7086",0,319.47752868147,2349.41424087564,2,10,8,10,10,"Growth,size=2,W=6mo,D=0.01"
"7104",0,1264.1247040657,2348.31828949619,2,6,4,6,6,"Growth,size=2,W=6mo,D=0.01"
"7109",1,1411.30808747513,1062.46761653735,2,22,20,22,22,"Growth,size=2,W=6mo,D=0.01"
"7111",2,1408.24942988892,990.882709648354,2,22,20,22,22,"Growth,size=2,W=6mo,D=0.01"
"7112",0,1495.05193051892,327.941432553246,2,9,7,9,9,"Growth,size=2,W=6mo,D=0.01"
"7114",0,1748.90776775507,984.185244804706,2,19,17,19,19,"Growth,size=2,W=6mo,D=0.01"
"7126",0,606.976245962404,2222.37199538778,2,9,7,9,9,"Growth,size=2,W=6mo,D=0.01"
"7131",0,1372.49436650576,2105.45334596773,2,11,9,11,11,"Growth,size=2,W=6mo,D=0.01"
"7133",0,4740.93079809945,1672.89448384159,2,31,29,31,31,"Growth,size=2,W=6mo,D=0.01"
"7143",0,2327.65591311919,961.060020684187,2,21,19,21,21,"Growth,size=2,W=6mo,D=0.01"
"7146",0,1451.28352476323,3050.69790937546,2,18,16,18,18,"Growth,size=2,W=6mo,D=0.01"
"7160",0,513.312966627782,1846.25414558054,2,8,6,8,8,"Growth,size=2,W=6mo,D=0.01"
"7168",0,0,3487.84511718033,2,15,13,15,15,"Growth,size=2,W=6mo,D=0.01"
"7178",1,184.057939636318,2161.19954975403,2,22,20,22,22,"Growth,size=2,W=6mo,D=0.01"
"7183",0,879.166627300364,714.379491873592,2,13,11,13,13,"Growth,size=2,W=6mo,D=0.01"
"7189",0,2455.14611453537,1955.61720360619,2,51,49,51,51,"Growth,size=2,W=6mo,D=0.01"
"7201",0,318.619923266951,1002.05402486735,2,83,81,83,83,"Growth,size=2,W=6mo,D=0.01"
"7203",0,289.964689433628,4030.37835773801,2,13,11,13,13,"Growth,size=2,W=6mo,D=0.01"
"7224",1,0,4229.1892520797,2,31,29,31,31,"Growth,size=2,W=6mo,D=0.01"
"7225",0,2923.81717966573,544.426001740101,2,16,14,16,16,"Growth,size=2,W=6mo,D=0.01"
"7228",0,2659.26096114606,1275.64308934232,2,22,20,22,22,"Growth,size=2,W=6mo,D=0.01"
"7241",0,230.651190691066,6201.883992927,2,19,17,19,19,"Growth,size=2,W=6mo,D=0.01"
"7250",0,2076.04278587741,1086.86569384415,2,31,29,31,31,"Growth,size=2,W=6mo,D=0.01"
"7257",0,746.385277218931,1906.5361599152,2,29,27,29,29,"Growth,size=2,W=6mo,D=0.01"
"7263",0,477.778939140335,669.832364939234,2,26,24,26,26,"Growth,size=2,W=6mo,D=0.01"
"7265",1,0,1876.58389870714,2,17,15,17,17,"Growth,size=2,W=6mo,D=0.01"
"7270",0,148.918205494892,1995.13950658132,2,19,17,19,19,"Growth,size=2,W=6mo,D=0.01"
"7285",0,3240.72143414338,771.48779843303,2,23,21,23,23,"Growth,size=2,W=6mo,D=0.01"
"7288",0,0,3346.36069685986,2,8,6,8,8,"Growth,size=2,W=6mo,D=0.01"
"7328",0,0,863.287785752886,2,26,24,26,26,"Growth,size=2,W=6mo,D=0.01"
"7336",0,0,3557.05857380989,2,8,6,8,8,"Growth,size=2,W=6mo,D=0.01"
"7354",0,1810.36653860771,1442.38296275965,2,24,22,24,24,"Growth,size=2,W=6mo,D=0.01"
"7372",0,0,4300.52030537664,2,26,24,26,26,"Growth,size=2,W=6mo,D=0.01"
"7373",0,2957.00013044708,3355.67653313942,3,29,23,26,28,"Growth,size=2,W=6mo,D=0.01"
"7374",1,1528.92337666338,1475.88730973742,2,61,59,61,61,"Growth,size=2,W=6mo,D=0.01"
"7378",1,4302.07012775165,1787.67363876641,2,29,27,29,29,"Growth,size=2,W=6mo,D=0.01"
"7393",0,3907.7216947413,1251.89151202767,3,37,31,34,36,"Growth,size=2,W=6mo,D=0.01"
"7397",1,200.904442393608,1159.93647199787,2,12,10,12,12,"Growth,size=2,W=6mo,D=0.01"
"7419",0,1937.64291263084,1434.74674526937,2,5,3,5,5,"Growth,size=2,W=6mo,D=0.01"
"7454",0,0,4726.8502510149,2,16,14,16,16,"Growth,size=2,W=6mo,D=0.01"
"7458",0,868.753712994616,676.108723775386,2,26,24,26,26,"Growth,size=2,W=6mo,D=0.01"
"7462",0,635.832940301444,4124.63124401511,2,36,34,36,36,"Growth,size=2,W=6mo,D=0.01"
"7464",0,526.758165622574,448.456101112432,2,14,12,14,14,"Growth,size=2,W=6mo,D=0.01"
"7467",0,1982.69307461573,4162.57384023753,2,12,10,12,12,"Growth,size=2,W=6mo,D=0.01"
"7475",0,1850.87698704083,2397.6888481116,2,16,15,17,16,"Growth,size=2,W=6mo,D=0.01"
"7494",0,0,2697.78746086994,2,5,3,5,5,"Growth,size=2,W=6mo,D=0.01"
"7504",0,5444.74603245414,2008.39335419952,2,39,37,39,39,"Growth,size=2,W=6mo,D=0.01"
"7515",0,99.6088358257011,1552.18255090305,2,11,9,11,11,"Growth,size=2,W=6mo,D=0.01"
"7518",0,2711.70180636204,1170.59526163753,3,25,21,24,24,"Growth,size=2,W=6mo,D=0.01"
"7523",0,282.390449441871,2637.59372633017,2,17,15,17,17,"Growth,size=2,W=6mo,D=0.01"
"7528",0,1306.10553288713,3001.38498643957,2,5,4,6,5,"Growth,size=2,W=6mo,D=0.01"
"7529",0,1217.57374726488,1237.11569992325,2,14,12,14,14,"Growth,size=2,W=6mo,D=0.01"
"7537",1,1365.64370709372,646.550194367321,2,44,42,44,44,"Growth,size=2,W=6mo,D=0.01"
"7541",0,3282.69537377344,4055.76227981417,2,18,16,18,18,"Growth,size=2,W=6mo,D=0.01"
"7570",0,1649.93763653384,1885.4268373602,2,1,0,2,1,"Growth,size=2,W=6mo,D=0.01"
"7577",0,2294.94053246615,1956.59386048051,2,33,31,33,33,"Growth,size=2,W=6mo,D=0.01"
"7583",0,3948.24499221217,1355.36527488104,2,41,39,41,41,"Growth,size=2,W=6mo,D=0.01"
"7584",0,158.820315120839,2322.76621828375,2,4,3,5,4,"Growth,size=2,W=6mo,D=0.01"
"7587",0,4436.4842629908,1290.40622647406,2,19,17,19,19,"Growth,size=2,W=6mo,D=0.01"
"7603",0,68.6615360568812,2080.43946213539,2,13,11,13,13,"Growth,size=2,W=6mo,D=0.01"
"7618",0,1525.98318505363,2401.89830523123,2,25,23,25,25,"Growth,size=2,W=6mo,D=0.01"
"7619",0,2982.58303446557,1456.38199464181,3,45,39,42,44,"Growth,size=2,W=6mo,D=0.01"
"7629",0,3023.77666301214,2083.81197713737,2,33,31,33,33,"Growth,size=2,W=6mo,D=0.01"
"7635",0,1523.00951719702,775.035622838669,2,20,18,20,20,"Growth,size=2,W=6mo,D=0.01"
"7648",0,214.033081196696,1959.20061757376,2,42,40,42,42,"Growth,size=2,W=6mo,D=0.01"
"7657",0,1134.80698254372,2410.34498013902,2,52,50,52,52,"Growth,size=2,W=6mo,D=0.01"
"7660",0,408.357599570919,4529.49867686467,2,13,11,13,13,"Growth,size=2,W=6mo,D=0.01"
"7676",0,704.912210174833,2015.70697386752,2,29,27,29,29,"Growth,size=2,W=6mo,D=0.01"
"7680",0,1364.73311512419,1685.25007663633,2,11,9,11,11,"Growth,size=2,W=6mo,D=0.01"
"7692",0,3442.4811273841,2993.29208722466,2,22,20,22,22,"Growth,size=2,W=6mo,D=0.01"
"7709",0,2599.25751975316,1583.77012794887,2,31,29,31,31,"Growth,size=2,W=6mo,D=0.01"
"7734",0,1241.77871618321,4085.8036706989,2,21,19,21,21,"Growth,size=2,W=6mo,D=0.01"
"7736",0,4340.82716950617,1300.08814104436,2,2,1,3,2,"Growth,size=2,W=6mo,D=0.01"
"7739",0,490.914585244288,2150.41568002907,2,20,18,20,20,"Growth,size=2,W=6mo,D=0.01"
"7763",0,3156.91180064404,4880.82364806755,2,23,21,23,23,"Growth,size=2,W=6mo,D=0.01"
"7766",0,260.435594991074,1950.62255051387,2,14,13,15,14,"Growth,size=2,W=6mo,D=0.01"
"7778",0,1487.35299107538,2918.26404840835,2,6,5,7,6,"Growth,size=2,W=6mo,D=0.01"
"7779",0,174.583840248594,749.027439182817,2,32,30,32,32,"Growth,size=2,W=6mo,D=0.01"
"7801",0,4944.26442463733,3548.73438230221,2,29,27,29,29,"Growth,size=2,W=6mo,D=0.01"
"7844",0,2475.17968237008,2339.40348680997,2,50,48,50,50,"Growth,size=2,W=6mo,D=0.01"
"7846",0,5171.81682068489,2272.6223510415,2,16,14,16,16,"Growth,size=2,W=6mo,D=0.01"
"7874",0,224.56642062958,1647.56903689099,2,25,23,25,25,"Growth,size=2,W=6mo,D=0.01"
"7884",0,591.361071524585,287.585055594011,2,19,17,19,19,"Growth,size=2,W=6mo,D=0.01"
"7894",0,0,1011.07758603441,2,53,51,53,53,"Growth,size=2,W=6mo,D=0.01"
"7898",0,1083.38379123381,2273.51184670453,2,60,58,60,60,"Growth,size=2,W=6mo,D=0.01"
"7906",0,2857.08505898626,3036.17615003899,2,43,41,43,43,"Growth,size=2,W=6mo,D=0.01"
"7934",2,372.053337284772,1244.47929005338,2,9,7,9,9,"Growth,size=2,W=6mo,D=0.01"
"7946",0,4192.31717909376,5756.02111332686,2,28,26,28,28,"Growth,size=2,W=6mo,D=0.01"
"7950",0,2393.04638382875,637.542469129299,2,13,12,14,13,"Growth,size=2,W=6mo,D=0.01"
"7984",1,1401.67558902453,561.576435054956,2,3,1,3,3,"Growth,size=2,W=6mo,D=0.01"
"7987",0,2452.16693798125,1947.9407026377,2,37,35,37,37,"Growth,size=2,W=6mo,D=0.01"
"7991",0,1866.83271925782,1367.7349786415,3,44,38,41,43,"Growth,size=2,W=6mo,D=0.01"
"7995",0,3593.51887443935,1289.26859379438,2,41,39,41,41,"Growth,size=2,W=6mo,D=0.01"
"8008",0,3834.23827416764,869.521973690448,2,29,27,29,29,"Growth,size=2,W=6mo,D=0.01"
"8012",0,141.956981523454,4381.0845376298,2,15,13,15,15,"Growth,size=2,W=6mo,D=0.01"
"8017",0,1042.00211191705,3082.73083470546,2,13,11,13,13,"Growth,size=2,W=6mo,D=0.01"
"8027",0,2904.96282318992,2727.58797610153,3,51,45,48,50,"Growth,size=2,W=6mo,D=0.01"
"8039",0,3011.84900297836,1917.93784574349,2,39,37,39,39,"Growth,size=2,W=6mo,D=0.01"
"8055",0,979.149334441835,758.084781184814,2,28,26,28,28,"Growth,size=2,W=6mo,D=0.01"
"8065",0,200.421697739419,2838.94148780597,2,14,12,14,14,"Growth,size=2,W=6mo,D=0.01"
"8073",0,3579.86359479737,1550.59901730271,2,26,24,26,26,"Growth,size=2,W=6mo,D=0.01"
"8077",0,162.620420656479,1185.99091436114,2,32,30,32,32,"Growth,size=2,W=6mo,D=0.01"
"8078",1,1854.47321840561,522.675703883298,2,16,14,16,16,"Growth,size=2,W=6mo,D=0.01"
"8079",0,2356.44139680929,1041.28275894609,2,11,9,11,11,"Growth,size=2,W=6mo,D=0.01"
"8091",0,1554.45608978578,883.757955549325,2,13,11,13,13,"Growth,size=2,W=6mo,D=0.01"
"8099",0,753.056246534609,2434.98007465834,2,21,19,21,21,"Growth,size=2,W=6mo,D=0.01"
"8100",0,1342.85908748328,1483.70581720398,2,16,15,17,16,"Growth,size=2,W=6mo,D=0.01"
"8104",0,743.808491432648,1292.08035569742,2,12,10,12,12,"Growth,size=2,W=6mo,D=0.01"
"8105",0,2050.13995672174,1044.10561162332,2,12,10,12,12,"Growth,size=2,W=6mo,D=0.01"
"8106",0,453.979826151599,3067.1753570506,2,20,18,20,20,"Growth,size=2,W=6mo,D=0.01"
"8118",0,61.63801767319,4264.63892480455,2,20,18,20,20,"Growth,size=2,W=6mo,D=0.01"
"8127",0,0,2818.42889831132,2,9,7,9,9,"Growth,size=2,W=6mo,D=0.01"
"8132",0,946.592320188796,2966.27936119469,2,58,56,58,58,"Growth,size=2,W=6mo,D=0.01"
"8137",1,3307.50191385007,6003.3864305404,2,18,16,18,18,"Growth,size=2,W=6mo,D=0.01"
"8142",1,2584.55767861823,654.929226544766,2,19,17,19,19,"Growth,size=2,W=6mo,D=0.01"
"8143",1,3218.45564758748,1645.98515631425,2,14,12,14,14,"Growth,size=2,W=6mo,D=0.01"
"8145",0,4022.23556396795,1518.74370995384,2,21,19,21,21,"Growth,size=2,W=6mo,D=0.01"
"8161",0,1341.17803649668,2789.03027115632,2,37,35,37,37,"Growth,size=2,W=6mo,D=0.01"
"8164",0,0,5413.66099347514,2,13,11,13,13,"Growth,size=2,W=6mo,D=0.01"
"8173",1,39.1695416940988,2058.71055350068,2,10,8,10,10,"Growth,size=2,W=6mo,D=0.01"
"8174",0,0,3183.83772408152,2,77,75,77,77,"Growth,size=2,W=6mo,D=0.01"
"8177",0,2001.75797927501,1447.88478931177,2,14,12,14,14,"Growth,size=2,W=6mo,D=0.01"
"8198",0,1163.15508507452,2728.84959922014,2,22,20,22,22,"Growth,size=2,W=6mo,D=0.01"
"8205",0,2539.18271546257,3965.17792720975,2,29,27,29,29,"Growth,size=2,W=6mo,D=0.01"
"8208",0,3992.17314257661,1149.23341518255,2,34,32,34,34,"Growth,size=2,W=6mo,D=0.01"
"8213",0,1446.98823569715,4473.7834060552,2,7,5,7,7,"Growth,size=2,W=6mo,D=0.01"
"8220",2,1116.27079289723,746.139029851118,2,23,21,23,23,"Growth,size=2,W=6mo,D=0.01"
"8232",0,1622.22373888142,1172.01929626241,2,1,0,2,1,"Growth,size=2,W=6mo,D=0.01"
"8249",1,0,1142.38006255056,2,41,39,41,41,"Growth,size=2,W=6mo,D=0.01"
"8264",0,440.125455003315,1860.53781058291,2,15,13,15,15,"Growth,size=2,W=6mo,D=0.01"
"8271",0,1573.76627709105,1681.14878058523,2,14,12,14,14,"Growth,size=2,W=6mo,D=0.01"
"8292",0,224.832295963184,1014.59126456579,2,23,21,23,23,"Growth,size=2,W=6mo,D=0.01"
"8296",0,559.836655218739,3644.17512350601,2,17,15,17,17,"Growth,size=2,W=6mo,D=0.01"
"8301",0,3510.33895583056,536.387294114621,2,26,24,26,26,"Growth,size=2,W=6mo,D=0.01"
"8307",0,0,2415.58870588952,2,19,17,19,19,"Growth,size=2,W=6mo,D=0.01"
"8314",1,1869.84070986292,1176.79705612303,2,11,9,11,11,"Growth,size=2,W=6mo,D=0.01"
"8319",0,699.675595567086,1563.48418837692,2,71,69,71,71,"Growth,size=2,W=6mo,D=0.01"
"8326",0,2230.44149479358,4481.46914109954,2,26,24,26,26,"Growth,size=2,W=6mo,D=0.01"
"8336",1,917.95410818217,2285.62742862366,2,12,10,12,12,"Growth,size=2,W=6mo,D=0.01"
"8348",0,51.5894513394492,2793.79991358495,2,20,18,20,20,"Growth,size=2,W=6mo,D=0.01"
"8351",0,1037.34849123399,2560.04750423503,2,80,78,80,80,"Growth,size=2,W=6mo,D=0.01"
"8355",0,0,1604.30974139434,2,33,31,33,33,"Growth,size=2,W=6mo,D=0.01"
"8360",0,25.3527339986886,2591.90130184041,2,35,33,35,35,"Growth,size=2,W=6mo,D=0.01"
"8406",0,1144.1679831888,1239.30592184759,2,25,23,25,25,"Growth,size=2,W=6mo,D=0.01"
"8421",0,1617.32451171316,2975.96204627158,2,17,15,17,17,"Growth,size=2,W=6mo,D=0.01"
"8425",0,5025.95678230614,8543.16420028624,2,24,22,24,24,"Growth,size=2,W=6mo,D=0.01"
"8426",0,952.264446415612,825.011906938202,2,23,21,23,23,"Growth,size=2,W=6mo,D=0.01"
"8441",0,2435.94657967903,1230.64591332143,2,23,21,23,23,"Growth,size=2,W=6mo,D=0.01"
"8442",0,780.186477130126,2018.40621987226,2,47,45,47,47,"Growth,size=2,W=6mo,D=0.01"
"8448",0,1425.12294030511,1391.7188048165,2,78,76,78,78,"Growth,size=2,W=6mo,D=0.01"
"8451",0,3998.61269033049,1931.20051029704,3,51,45,48,50,"Growth,size=2,W=6mo,D=0.01"
"8468",0,774.11422242516,2081.86198518221,2,11,9,11,11,"Growth,size=2,W=6mo,D=0.01"
"8471",1,1255.31180426297,1867.95264627831,2,29,27,29,29,"Growth,size=2,W=6mo,D=0.01"
"8472",0,3424.30370838948,5884.14209683135,2,33,31,33,33,"Growth,size=2,W=6mo,D=0.01"
"8491",0,4892.39786377478,3152.55543853018,2,6,4,6,6,"Growth,size=2,W=6mo,D=0.01"
"8493",0,3937.15749337344,3230.84322342904,2,18,16,18,18,"Growth,size=2,W=6mo,D=0.01"
"8513",0,562.560968655732,1121.79424763354,2,17,15,17,17,"Growth,size=2,W=6mo,D=0.01"
"8522",0,729.540336350661,1515.59861762001,2,26,24,26,26,"Growth,size=2,W=6mo,D=0.01"
"8536",1,5325.34313967609,1476.94911013238,2,35,33,35,35,"Growth,size=2,W=6mo,D=0.01"
"8537",0,9728.16523507018,742.463238675079,2,11,9,11,11,"Growth,size=2,W=6mo,D=0.01"
"8554",0,3219.96169897475,773.211233097543,2,18,16,18,18,"Growth,size=2,W=6mo,D=0.01"
"8564",0,666.87816448915,4488.30453248191,2,5,3,5,5,"Growth,size=2,W=6mo,D=0.01"
"8573",0,1987.92181585816,1285.65673564596,2,25,23,25,25,"Growth,size=2,W=6mo,D=0.01"
"8595",1,2948.91122023765,228.39387131059,2,8,6,8,8,"Growth,size=2,W=6mo,D=0.01"
"8596",0,3178.20727834602,5217.28398631962,2,34,32,34,34,"Growth,size=2,W=6mo,D=0.01"
"8601",0,1580.21030846909,471.225976036269,3,34,28,31,33,"Growth,size=2,W=6mo,D=0.01"
"8609",0,2107.13981648928,1344.86764348945,2,13,11,13,13,"Growth,size=2,W=6mo,D=0.01"
"8610",0,2009.37512295016,3525.81888010294,2,50,48,50,50,"Growth,size=2,W=6mo,D=0.01"
"8627",0,1137.74645529167,1739.45602772695,2,19,17,19,19,"Growth,size=2,W=6mo,D=0.01"
"8629",0,1172.98011199289,1983.87955414102,2,44,42,44,44,"Growth,size=2,W=6mo,D=0.01"
"8638",0,2045.21031244775,3251.04715051262,2,18,16,18,18,"Growth,size=2,W=6mo,D=0.01"
"8644",1,1553.28828244719,1290.52295900904,2,7,5,7,7,"Growth,size=2,W=6mo,D=0.01"
"8647",0,722.766824826419,2364.99349291515,2,18,16,18,18,"Growth,size=2,W=6mo,D=0.01"
"8649",0,1281.09656297761,637.4231513728,2,33,31,33,33,"Growth,size=2,W=6mo,D=0.01"
"8671",0,196.447526471378,1910.79039018011,2,24,22,24,24,"Growth,size=2,W=6mo,D=0.01"
"8679",0,1733.33777905168,3320.74837252806,2,33,31,33,33,"Growth,size=2,W=6mo,D=0.01"
"8680",0,3938.29787805153,2356.28922767765,2,15,13,15,15,"Growth,size=2,W=6mo,D=0.01"
"8687",0,121.130694705307,2687.56961564552,2,19,17,19,19,"Growth,size=2,W=6mo,D=0.01"
"8688",0,1489.9133391879,1935.69603360821,2,22,20,22,22,"Growth,size=2,W=6mo,D=0.01"
"8693",0,1704.68040889426,1249.38538423575,2,19,17,19,19,"Growth,size=2,W=6mo,D=0.01"
"8712",0,1723.2310032907,966.335008880261,2,24,22,24,24,"Growth,size=2,W=6mo,D=0.01"
"8714",0,0,2976.49698904703,2,11,9,11,11,"Growth,size=2,W=6mo,D=0.01"
"8731",1,2927.24561739973,4905.49909656925,2,31,29,31,31,"Growth,size=2,W=6mo,D=0.01"
"8749",0,2307.58098442902,3334.63584669865,2,24,22,24,24,"Growth,size=2,W=6mo,D=0.01"
"8765",0,1487.50702481523,444.45656072141,2,25,23,25,25,"Growth,size=2,W=6mo,D=0.01"
"8784",0,0,1882.83933045699,2,14,12,14,14,"Growth,size=2,W=6mo,D=0.01"
"8802",0,0,3268.16386981462,2,8,6,8,8,"Growth,size=2,W=6mo,D=0.01"
"8807",0,1166.64381042337,1686.66669277838,2,20,18,20,20,"Growth,size=2,W=6mo,D=0.01"
"8809",0,151.065175845394,1663.60102452814,2,28,26,28,28,"Growth,size=2,W=6mo,D=0.01"
"8814",0,4886.13960526161,1239.13519658629,2,24,22,24,24,"Growth,size=2,W=6mo,D=0.01"
"8819",0,2487.24431800441,2188.01696563029,2,42,40,42,42,"Growth,size=2,W=6mo,D=0.01"
"8829",0,1668.1815282821,1264.7029141998,2,21,19,21,21,"Growth,size=2,W=6mo,D=0.01"
"8862",0,0,1891.37569137304,2,23,21,23,23,"Growth,size=2,W=6mo,D=0.01"
"8869",0,0,3491.98139938921,2,23,21,23,23,"Growth,size=2,W=6mo,D=0.01"
"8871",0,983.495112999359,1031.56597989808,2,35,33,35,35,"Growth,size=2,W=6mo,D=0.01"
"8882",0,2055.34100962237,1546.03025277293,2,26,24,26,26,"Growth,size=2,W=6mo,D=0.01"
"8888",0,729.765760914233,811.408946975362,2,16,14,16,16,"Growth,size=2,W=6mo,D=0.01"
"8890",0,16.3425683000798,1522.27287916362,2,22,20,22,22,"Growth,size=2,W=6mo,D=0.01"
"8894",0,1538.78150845316,7389.49011579438,2,17,15,17,17,"Growth,size=2,W=6mo,D=0.01"
"8901",0,762.704239235734,4083.97150021798,2,13,11,13,13,"Growth,size=2,W=6mo,D=0.01"
"8904",0,2222.67208924871,627.271629334958,2,28,26,28,28,"Growth,size=2,W=6mo,D=0.01"
"8907",0,2239.38649936724,1075.19023560575,2,13,11,13,13,"Growth,size=2,W=6mo,D=0.01"
"8908",0,122.509308463013,2555.37835169734,2,21,19,21,21,"Growth,size=2,W=6mo,D=0.01"
"8912",2,22.1017865978292,934.70998668388,2,19,17,19,19,"Growth,size=2,W=6mo,D=0.01"
"8919",0,947.118486960688,847.866353231684,2,11,9,11,11,"Growth,size=2,W=6mo,D=0.01"
"8923",0,2172.78212191372,2973.61915705276,2,11,9,11,11,"Growth,size=2,W=6mo,D=0.01"
"8926",0,3211.04289597414,1543.03849237643,2,68,66,68,68,"Growth,size=2,W=6mo,D=0.01"
"8927",0,503.347937333354,3908.17295816115,2,27,25,27,27,"Growth,size=2,W=6mo,D=0.01"
"8936",1,7729.5394187913,2241.86814704073,4,40,33,37,38,"Growth,size=2,W=6mo,D=0.01"
"8943",0,597.223612219675,433.153460827443,2,33,31,33,33,"Growth,size=2,W=6mo,D=0.01"
"8956",1,5463.74575642994,2522.95965419412,2,18,16,18,18,"Growth,size=2,W=6mo,D=0.01"
"8961",0,0,2775.89822222354,2,18,16,18,18,"Growth,size=2,W=6mo,D=0.01"
"8967",0,3830.74569682097,821.050918155485,2,28,26,28,28,"Growth,size=2,W=6mo,D=0.01"
"8973",0,2277.76576901074,3577.66470695939,2,39,37,39,39,"Growth,size=2,W=6mo,D=0.01"
"8976",0,1517.67764441362,2621.82454119416,2,5,3,5,5,"Growth,size=2,W=6mo,D=0.01"
"8977",0,2920.64741267261,2441.42567578589,2,8,6,8,8,"Growth,size=2,W=6mo,D=0.01"
"8979",0,1166.14191411276,2064.74310258345,2,29,27,29,29,"Growth,size=2,W=6mo,D=0.01"
"9002",0,0,3190.5563762959,2,32,30,32,32,"Growth,size=2,W=6mo,D=0.01"
"9003",0,7921.00427808078,840.711137998792,2,53,51,53,53,"Growth,size=2,W=6mo,D=0.01"
"9014",0,811.08246750991,1560.28406627846,2,36,34,36,36,"Growth,size=2,W=6mo,D=0.01"
"9019",0,3951.11262244505,720.083612374503,2,14,12,14,14,"Growth,size=2,W=6mo,D=0.01"
"9026",0,5626.28593998693,1600.46876800442,2,71,69,71,71,"Growth,size=2,W=6mo,D=0.01"
"9028",0,2642.01233574454,3650.0916032135,2,0,0,2,0,"Growth,size=2,W=6mo,D=0.01"
"9034",1,258.50727604458,5960.58098025671,2,22,20,22,22,"Growth,size=2,W=6mo,D=0.01"
"9035",0,1840.62646190696,1086.80283554661,2,18,16,18,18,"Growth,size=2,W=6mo,D=0.01"
"9039",0,590.63590770802,1854.55689986855,2,21,19,21,21,"Growth,size=2,W=6mo,D=0.01"
"9054",0,822.430529249434,1538.69541411535,2,30,28,30,30,"Growth,size=2,W=6mo,D=0.01"
"9059",0,694.169946409741,1786.97192084594,2,10,8,10,10,"Growth,size=2,W=6mo,D=0.01"
"9067",0,2615.64238607334,1151.12820327109,2,48,46,48,48,"Growth,size=2,W=6mo,D=0.01"
"9078",0,118.662116226675,1586.53554192309,2,25,23,25,25,"Growth,size=2,W=6mo,D=0.01"
"9090",0,1138.75649148382,2675.28551443144,2,13,11,13,13,"Growth,size=2,W=6mo,D=0.01"
"9100",1,2815.71061799286,1902.64011047063,2,29,27,29,29,"Growth,size=2,W=6mo,D=0.01"
"9107",0,827.936638757181,3873.88015409825,2,31,29,31,31,"Growth,size=2,W=6mo,D=0.01"
"9110",0,1941.33246449192,3509.9097512512,2,22,20,22,22,"Growth,size=2,W=6mo,D=0.01"
"9116",0,244.982515592127,6573.14565924489,2,14,12,14,14,"Growth,size=2,W=6mo,D=0.01"
"9122",1,1800.94105257985,2275.90428233194,2,6,4,6,6,"Growth,size=2,W=6mo,D=0.01"
"9136",1,3113.50394411995,1475.70399521024,2,14,12,14,14,"Growth,size=2,W=6mo,D=0.01"
"9160",0,0,3043.72271595433,2,15,13,15,15,"Growth,size=2,W=6mo,D=0.01"
"9164",2,0,2308.30038014198,2,21,19,21,21,"Growth,size=2,W=6mo,D=0.01"
"9166",0,1980.35796406858,2635.22435760487,2,39,37,39,39,"Growth,size=2,W=6mo,D=0.01"
"9176",1,2971.71843242388,3666.92722549258,2,14,12,14,14,"Growth,size=2,W=6mo,D=0.01"
"9189",0,1861.19543246987,1676.86998505481,2,29,27,29,29,"Growth,size=2,W=6mo,D=0.01"
"9207",0,640.800082797602,251.498880959173,2,40,38,40,40,"Growth,size=2,W=6mo,D=0.01"
"9231",0,3525.91339112407,3077.9361822171,3,18,13,16,17,"Growth,size=2,W=6mo,D=0.01"
"9240",0,616.966089367492,2263.13726495896,2,7,5,7,7,"Growth,size=2,W=6mo,D=0.01"
"9246",0,3208.04503868224,744.266989562358,2,25,23,25,25,"Growth,size=2,W=6mo,D=0.01"
"9262",0,672.418248831204,4713.42806718213,2,31,30,32,31,"Growth,size=2,W=6mo,D=0.01"
"9267",0,4511.9678492776,4587.09839381646,2,59,57,59,59,"Growth,size=2,W=6mo,D=0.01"
"9268",0,1050.02640116614,2197.17192240904,2,11,9,11,11,"Growth,size=2,W=6mo,D=0.01"
"9269",1,470.821609299388,3075.43860033748,2,14,12,14,14,"Growth,size=2,W=6mo,D=0.01"
"9270",0,254.955844698182,1466.32014508519,2,23,21,23,23,"Growth,size=2,W=6mo,D=0.01"
"9281",0,517.045223546815,993.103258632215,2,29,27,29,29,"Growth,size=2,W=6mo,D=0.01"
"9290",1,0,801.363901341595,2,27,25,27,27,"Growth,size=2,W=6mo,D=0.01"
"9296",0,2101.4448527534,2409.04690527665,2,16,14,16,16,"Growth,size=2,W=6mo,D=0.01"
"9309",0,2941.6050781812,1708.14326851317,2,31,29,31,31,"Growth,size=2,W=6mo,D=0.01"
"9331",0,1600.64869079497,3786.21084178739,2,18,16,18,18,"Growth,size=2,W=6mo,D=0.01"
