"pia","ida","contacts","simid","strategy"
0,1404.44201502288,1,"8521","Random"
0,1559.07050569777,27,"8896","Random"
0,3639.08589399844,8,"8976","Random"
0,0,12,"2227","Random"
0,0,5,"403","Random"
0,4101.63791309952,2,"6513","Random"
0,665.533055726415,2,"1857","Random"
0,1647.21491210526,23,"3487","Random"
0,0,9,"4620","Random"
0,3287.19840222917,13,"2483","Random"
0,0,8,"9752","Random"
0,0,1,"1975","Random"
0,0,8,"3088","Random"
0,0,8,"2286","Random"
0,0,2,"9655","Random"
0,2514.87390381898,15,"2292","Random"
0,0,15,"6387","Random"
0,447.559470143466,3,"3865","Random"
0,1860.31848801543,18,"5992","Random"
0,62.1806971408489,6,"3235","Random"
0,104.958004784255,16,"7709","Random"
0,42.3814923536505,5,"8862","Random"
0,601.596820893153,6,"3877","Random"
0,2054.78850988006,13,"1467","Random"
0,0,14,"6225","Random"
0,0,1,"3352","Random"
0,0,6,"9247","Random"
0,359.56533056194,19,"4815","Random"
1,2410.87318172915,4,"7780","Random"
0,1440.13656678495,15,"2357","Random"
0,0,11,"2109","Random"
0,656.810655838716,17,"2883","Random"
0,1186.48734106141,24,"9900","Random"
0,703.611837240573,9,"7812","Random"
0,0,1,"2329","Random"
0,948.321047400331,8,"6029","Random"
0,1390.84176874988,3,"7270","Random"
0,0,5,"205","Random"
0,259.942421345324,36,"6114","Random"
0,97.0452837169069,4,"4464","Random"
0,791.06818870822,1,"2397","Random"
0,721.877680391757,4,"9515","Random"
0,1826.33629537497,10,"9818","Random"
0,2698.21110308799,21,"1766","Random"
0,681.067833267743,15,"7373","Random"
0,227.172692737118,25,"4059","Random"
0,0,13,"97","Random"
0,131.188616570423,16,"3539","Random"
0,0,14,"673","Random"
0,2651.07586493826,20,"3145","Random"
0,646.799217871021,3,"8406","Random"
0,2252.35450009859,12,"3578","Random"
0,1938.51605217703,20,"5900","Random"
0,0,1,"9298","Random"
0,487.885215829432,6,"3749","Random"
0,0,2,"364","Random"
0,1108.6274317128,17,"640","Random"
0,773.031361450508,8,"341","Random"
0,0,13,"9798","Random"
0,235.528718869133,69,"5349","Random"
0,112.705801642558,8,"4917","Random"
0,1400.33847133965,12,"673","Random"
0,4530.27513197014,6,"2534","Random"
1,0,16,"9399","Random"
0,80.0902669706811,10,"8961","Random"
0,813.692498806957,38,"5185","Random"
0,0,4,"3844","Random"
0,0,3,"7525","Random"
0,0,2,"8457","Random"
0,626.643580439954,1,"5407","Random"
0,549.799073883241,15,"7382","Random"
0,1741.26036947728,30,"8027","Random"
0,0,19,"5113","Random"
0,0,10,"8749","Random"
0,1548.16361673466,7,"9526","Random"
0,538.435037105845,20,"5753","Random"
0,611.931756256907,8,"2283","Random"
0,375.958864419504,2,"1549","Random"
0,509.202310717042,4,"1035","Random"
0,2212.43926963611,11,"939","Random"
0,130.843754181084,5,"981","Random"
0,0,3,"1979","Random"
0,157.77319031863,8,"8784","Random"
0,675.870842936803,19,"1061","Random"
0,2350.93252605295,3,"9427","Random"
0,0,12,"8451","Random"
1,2511.6268821471,20,"5527","Random"
0,360.85211576922,8,"998","Random"
0,0,25,"182","Random"
0,0,3,"8406","Random"
0,0,12,"9528","Random"
0,2111.20456154425,3,"5295","Random"
0,0,7,"350","Random"
0,2080.28206893089,28,"412","Random"
0,0,15,"8161","Random"
0,2481.203841071,7,"717","Random"
0,0,13,"7107","Random"
0,0,8,"5819","Random"
0,2857.60241096375,10,"7367","Random"
0,3112.79086548234,5,"5553","Random"
0,403.427700587531,10,"8038","Random"
0,784.455698002072,15,"3269","Random"
0,1985.71304470044,1,"4022","Random"
0,632.208089731512,4,"3972","Random"
