"simid","pia","puta","interventiontime","nc","sum_degrees","sum_excess","contacts_small","contacts_large","strategy"
"18",0,4522.0600500426,1758.93550878809,5,15.0495176099926,0.00536623520653112,5.00536623520653,12.0495176099926,"Size=5,D=0.005"
"23",0,1909.71348530788,907.431414408557,5,13.4423720166857,0.027009868063109,5.02700986806311,10.4423720166857,"Size=5,D=0.005"
"72",0,0,3590.31332965173,5,11.1649883800306,0,5,8.16498838003056,"Size=5,D=0.005"
"83",0,0,2935.72881543848,5,10.1294418724378,0.0954004035565523,5.09540040355655,7.12944187243777,"Size=5,D=0.005"
"179",1,3685.63229426304,2267.42689471579,5,15.1040970427289,0.0896240349895665,5.08962403498957,12.1040970427289,"Size=5,D=0.005"
"183",0,1013.53551557074,1974.96320555184,5,11.6255341147314,0,5,8.62553411473136,"Size=5,D=0.005"
"184",0,714.746464736038,3362.82243580056,5,8.47884042201708,0,5,5.47884042201708,"Size=5,D=0.005"
"231",0,1007.88875787321,3232.35851759089,5,7.53862804829398,0,5,4.53862804829398,"Size=5,D=0.005"
"287",0,5445.83561115947,1633.03669728747,5,11.467002066258,0.237309337079717,5.23730933707972,8.46700206625796,"Size=5,D=0.005"
"297",0,38.7059753330432,1605.00486945437,5,12.018391113818,0,5,9.01839111381798,"Size=5,D=0.005"
"343",0,987.184276758594,2335.13585215908,5,15.0416699132294,0.000115868277535291,5.00011586827754,12.0416699132294,"Size=5,D=0.005"
"361",0,2772.6237973621,3546.19252146435,5,15.0482871310076,0.000605646521394831,5.00060564652139,12.0482871310076,"Size=5,D=0.005"
"384",0,6334.76044716862,3088.94552461481,5,16.0258297903111,0.0186874138298831,5.01868741382988,13.0258297903111,"Size=5,D=0.005"
"388",0,2625.97232868467,1955.17441730184,5,9.20089171103326,1.4593314518585e-05,5.00001459331452,6.20089171103326,"Size=5,D=0.005"
"395",0,563.338588596795,1475.53297745477,5,9.37494189850278,0.0729895812147081,5.07298958121471,6.37494189850278,"Size=5,D=0.005"
"437",0,896.692161531786,2587.4731313853,5,16.0901119345034,0.0820152704330903,5.08201527043309,13.0901119345034,"Size=5,D=0.005"
"493",0,1588.70193437255,3174.2408021666,5,13.002681446254,0.000281346295051499,5.00028134629505,10.002681446254,"Size=5,D=0.005"
"498",0,152.11687529858,4714.18560172634,5,13.0178913871885,0.00704717592476012,5.00704717592476,10.0178913871885,"Size=5,D=0.005"
"505",0,54.8778641165804,2828.44273429784,5,10.1464095535583,0.00176974442471334,5.00176974442471,7.14640955355831,"Size=5,D=0.005"
"514",0,2267.67325613197,2740.32297274933,5,18.011687609267,0.00912774738446842,5.00912774738447,15.011687609267,"Size=5,D=0.005"
"545",0,1689.43830303748,1525.58575604123,5,12.0298437498748,0.000222334807818747,5.00022233480782,9.02984374987483,"Size=5,D=0.005"
"609",0,2957.98911927272,2484.82977332616,5,12.0621850735964,0.00037981244215235,5.00037981244215,9.06218507359644,"Size=5,D=0.005"
"664",0,0,3079.42893795599,5,12.0394573751474,0,5,9.03945737514739,"Size=5,D=0.005"
"673",0,936.036439222446,2730.84831155391,5,14.060434114515,0,5,11.060434114515,"Size=5,D=0.005"
"775",0,0,5081.24666570058,5,17.042906413825,0.0275368673515066,5.02753686735151,14.042906413825,"Size=5,D=0.005"
"822",0,4918.09552068652,1557.63255249465,5,13.0785912047901,1.00389632355074,6.00389632355074,10.0785912047901,"Size=5,D=0.005"
"896",0,1331.80315820275,3819.08253016048,5,15.10899638719,0.084694877134555,5.08469487713456,12.10899638719,"Size=5,D=0.005"
"919",0,0,2722.6424459282,5,12.0909831211576,0.0722051504901016,5.0722051504901,9.09098312115765,"Size=5,D=0.005"
"936",0,2446.38140510932,1764.6029518126,5,12.1973317163836,0.00128258170853179,5.00128258170853,9.19733171638356,"Size=5,D=0.005"
"939",0,2235.92059803008,1206.47333671847,5,12.0327969142033,0,5,9.0327969142033,"Size=5,D=0.005"
"971",0,6690.36531784698,884.865403189306,5,12.007826870343,0.000584448214926425,5.00058444821493,9.00782687034304,"Size=5,D=0.005"
"973",0,2267.41220484417,3289.92160830094,5,14.1508392697891,0.0341771837538758,5.03417718375388,11.1508392697891,"Size=5,D=0.005"
"987",0,3955.2482518445,3886.2170832222,5,7.62291758985899,0,5,4.62291758985899,"Size=5,D=0.005"
"1008",0,4824.97067511767,3139.09822035489,5,11.0752293845795,0,5,8.07522938457954,"Size=5,D=0.005"
"1075",0,1712.17070889828,5328.37440610419,5,14.0901391536162,0.0764719547502768,5.07647195475028,11.0901391536162,"Size=5,D=0.005"
"1086",0,4289.38006473195,2060.75925311207,5,15.1442585921508,0.14334622885059,5.14334622885059,12.1442585921508,"Size=5,D=0.005"
"1108",0,1571.11501600815,1258.35238874356,5,13.0457518712516,0.0375052678425938,5.03750526784259,10.0457518712516,"Size=5,D=0.005"
"1116",1,680.338614267931,2258.03409145231,5,12.6308867342143,0,5,9.63088673421431,"Size=5,D=0.005"
"1149",0,1228.10043763849,3475.00208027981,5,12.2473367495811,0,5,9.24733674958111,"Size=5,D=0.005"
"1176",0,3402.1618021447,2252.30715918953,5,12.0654048513241,2.57583240168557e-05,5.00002575832402,9.0654048513241,"Size=5,D=0.005"
"1192",0,783.807529294841,2213.59682760714,5,15.0971510850717,0.0389518722931976,5.0389518722932,12.0971510850717,"Size=5,D=0.005"
