"pia","puta","contacts","strategy"
0,1088.00311433564,5.07100211389284,"Network,partners>4"
0,1731.079575402,5.05243718927585,"Network,partners>4"
0,0,5.00079118606978,"Network,partners>4"
0,2744.33339752308,5.00000799549676,"Network,partners>4"
1,936.167177220557,5.00520285581631,"Network,partners>4"
0,4677.17173691754,5.00120037137946,"Network,partners>4"
0,1244.24004833298,5.01761983821205,"Network,partners>4"
0,2395.23305468665,5.06775465313866,"Network,partners>4"
0,327.975998566257,5.06417071111928,"Network,partners>4"
0,0,5.00007665684048,"Network,partners>4"
0,4335.36797705955,5.0000020795783,"Network,partners>4"
0,1307.06267149609,5.14482134433234,"Network,partners>4"
0,4919.07183225828,5.0404979644272,"Network,partners>4"
0,766.907910400934,5.0008915027802,"Network,partners>4"
0,1947.40840560267,5.03873614070818,"Network,partners>4"
0,0,5.00000171955137,"Network,partners>4"
0,173.926817269917,5.00022924710682,"Network,partners>4"
0,3349.68652115649,5.0026872324185,"Network,partners>4"
0,2443.43594266465,6.0238984594922,"Network,partners>4"
1,983.255778508228,5.04090395397964,"Network,partners>4"
0,1305.56451158873,5.0000272367155,"Network,partners>4"
0,0,5.00118120439944,"Network,partners>4"
0,4303.76722638609,6.05135597783713,"Network,partners>4"
0,0,5.0012500081,"Network,partners>4"
0,0,5.0864936891253,"Network,partners>4"
0,205.996182593122,5.00046184692282,"Network,partners>4"
0,792.026916201862,5.08737564966145,"Network,partners>4"
0,0,5.00685018478438,"Network,partners>4"
0,2728.07081051913,5.0111272105366,"Network,partners>4"
1,405.398858316885,5.03437521899402,"Network,partners>4"
1,3017.17605981674,5.006267783819,"Network,partners>4"
0,1083.15381475121,5.0195004327023,"Network,partners>4"
0,255.771540689647,5.00414232799863,"Network,partners>4"
0,1658.60939027253,5.11931510069391,"Network,partners>4"
0,1701.32160564637,5.08998859711224,"Network,partners>4"
0,0,5.04075548217848,"Network,partners>4"
0,0,5.00005791954598,"Network,partners>4"
0,3053.34101361258,5.03588007961268,"Network,partners>4"
0,0,5.00936842684422,"Network,partners>4"
1,0,5.04413324737823,"Network,partners>4"
0,2861.09594390953,5.03332918360247,"Network,partners>4"
0,1589.71567952583,5.00296416636946,"Network,partners>4"
0,1909.99472674421,5.02280984488677,"Network,partners>4"
0,974.379646286916,5.00059481637157,"Network,partners>4"
0,0,5.12879847099948,"Network,partners>4"
0,520.66586541692,5.00006980125199,"Network,partners>4"
0,0,5.00113046957416,"Network,partners>4"
0,0,5.00000089311346,"Network,partners>4"
0,3181.47304009248,5.00601399554243,"Network,partners>4"
0,585.491838175133,5.00710197187811,"Network,partners>4"
0,3324.61925436334,5.08251780292442,"Network,partners>4"
0,0,5.00328038257301,"Network,partners>4"
0,401.668897594299,5.00009053848586,"Network,partners>4"
0,729.866649042189,5.0001858380453,"Network,partners>4"
0,0,5.00734242631606,"Network,partners>4"
0,0,5.00261506189447,"Network,partners>4"
0,619.359368699407,5.00009227517223,"Network,partners>4"
0,215.122140711515,5.00048083387893,"Network,partners>4"
0,1282.16887141422,6.00231070447193,"Network,partners>4"
0,1902.82731325674,5.00218085831716,"Network,partners>4"
1,0,5.02840530103449,"Network,partners>4"
0,3189.41951013757,5.07814429103518,"Network,partners>4"
0,184.042002746669,5.01597249194815,"Network,partners>4"
1,204.13411755295,5.00000358331022,"Network,partners>4"
0,0,5.00006128682138,"Network,partners>4"
0,0,5.00000009027234,"Network,partners>4"
0,2983.70563055283,5.0029160002601,"Network,partners>4"
