"pia","puta","contacts","strategy"
0,0,14,"Network,partners>4"
0,3118.89570340807,8,"Network,partners>4"
0,121.547998122976,15,"Network,partners>4"
0,0,18,"Network,partners>4"
0,0,10,"Network,partners>4"
0,1161.36843720373,17,"Network,partners>4"
0,995.821446490245,10,"Network,partners>4"
0,0,11,"Network,partners>4"
0,0,8,"Network,partners>4"
0,0,17,"Network,partners>4"
0,0,9,"Network,partners>4"
0,570.442421623618,30,"Network,partners>4"
0,0,12,"Network,partners>4"
0,2549.63996454399,19,"Network,partners>4"
0,0,13,"Network,partners>4"
0,0,17,"Network,partners>4"
0,8.5846390603856,5,"Network,partners>4"
0,2704.24944094479,17,"Network,partners>4"
0,1087.25993535899,14,"Network,partners>4"
0,0,20,"Network,partners>4"
0,2235.93219450641,12,"Network,partners>4"
0,1567.16496784686,8,"Network,partners>4"
0,0,11,"Network,partners>4"
0,1867.04974905063,9,"Network,partners>4"
0,0,17,"Network,partners>4"
0,0,5,"Network,partners>4"
0,401.541035574147,32,"Network,partners>4"
0,0,27,"Network,partners>4"
0,1501.41730328542,12,"Network,partners>4"
0,219.138383297355,11,"Network,partners>4"
0,0,5,"Network,partners>4"
0,204.813432272549,5,"Network,partners>4"
0,3031.23212063484,12,"Network,partners>4"
0,1430.60080718409,48,"Network,partners>4"
0,2041.4800015862,11,"Network,partners>4"
0,0,20,"Network,partners>4"
0,27.8843463822302,17,"Network,partners>4"
0,0,20,"Network,partners>4"
0,2155.5822614293,10,"Network,partners>4"
0,160.278801381875,25,"Network,partners>4"
0,961.15044013631,13,"Network,partners>4"
0,228.930676128825,13,"Network,partners>4"
0,188.427459715514,35,"Network,partners>4"
0,0,11,"Network,partners>4"
0,18.3804673747127,11,"Network,partners>4"
0,4393.71418663145,7,"Network,partners>4"
0,1832.1001872412,16,"Network,partners>4"
0,0,9,"Network,partners>4"
0,1007.61920351325,5,"Network,partners>4"
0,275.699095061419,20,"Network,partners>4"
0,1438.63047206467,15,"Network,partners>4"
0,544.947880448988,16,"Network,partners>4"
0,761.958399242004,12,"Network,partners>4"
0,0,5,"Network,partners>4"
0,1283.17303414773,14,"Network,partners>4"
0,201.599749742233,7,"Network,partners>4"
0,2059.35520946673,6,"Network,partners>4"
0,1014.17692557259,11,"Network,partners>4"
0,880.409665491732,11,"Network,partners>4"
0,0,5,"Network,partners>4"
0,2404.53521659763,11,"Network,partners>4"
0,0,7,"Network,partners>4"
0,2083.68658114364,5,"Network,partners>4"
0,867.318114976476,17,"Network,partners>4"
0,1607.11991461056,22,"Network,partners>4"
0,1033.64935403529,7,"Network,partners>4"
0,446.412147396368,13,"Network,partners>4"
0,255.419139486693,10,"Network,partners>4"
0,0,23,"Network,partners>4"
0,957.461995782602,9,"Network,partners>4"
2,0,8,"Network,partners>4"
0,652.801215748195,11,"Network,partners>4"
1,0,5,"Network,partners>4"
0,0,9,"Network,partners>4"
0,140.425520471711,12,"Network,partners>4"
0,101.612816409465,17,"Network,partners>4"
0,3248.1041609933,6,"Network,partners>4"
0,0,9,"Network,partners>4"
0,1036.55345219112,16,"Network,partners>4"
0,234.02105821341,9,"Network,partners>4"
0,0,6,"Network,partners>4"
0,0,69,"Network,partners>4"
0,558.049470623588,24,"Network,partners>4"
0,197.070013400302,16,"Network,partners>4"
0,0,13,"Network,partners>4"
0,2177.49481994189,19,"Network,partners>4"
0,899.278144253308,18,"Network,partners>4"
0,0,12,"Network,partners>4"
0,349.2945976316,11,"Network,partners>4"
0,1235.95930739721,5,"Network,partners>4"
0,372.592459696046,13,"Network,partners>4"
0,0,9,"Network,partners>4"
0,364.407870369861,11,"Network,partners>4"
0,738.93568305773,12,"Network,partners>4"
0,270.893777914351,11,"Network,partners>4"
0,450.121928824009,8,"Network,partners>4"
0,485.283577140878,16,"Network,partners>4"
0,1026.17075450552,8,"Network,partners>4"
0,0,17,"Network,partners>4"
0,2464.08278134412,14,"Network,partners>4"
0,5.75850544340028,13,"Network,partners>4"
0,0,7,"Network,partners>4"
0,464.473790076675,27,"Network,partners>4"
0,1037.03659736035,8,"Network,partners>4"
1,463.828791503852,19,"Network,partners>4"
0,0,5,"Network,partners>4"
0,1481.26930859087,10,"Network,partners>4"
0,12.4467735016701,17,"Network,partners>4"
0,1060.79118021292,8,"Network,partners>4"
0,812.734351651382,23,"Network,partners>4"
0,0,6,"Network,partners>4"
0,24.3227540087082,11,"Network,partners>4"
0,1194.90768300257,16,"Network,partners>4"
0,1148.38246933945,9,"Network,partners>4"
0,0,27,"Network,partners>4"
0,947.052364403487,8,"Network,partners>4"
0,1035.74202788636,23,"Network,partners>4"
0,0,10,"Network,partners>4"
0,689.998279297458,10,"Network,partners>4"
0,609.802542338411,9,"Network,partners>4"
0,2035.65223252611,17,"Network,partners>4"
0,0,20,"Network,partners>4"
0,406.996203142096,20,"Network,partners>4"
0,2401.25264117235,21,"Network,partners>4"
0,937.55546221762,6,"Network,partners>4"
0,0.563459950791184,7,"Network,partners>4"
0,2330.71249516553,16,"Network,partners>4"
0,1146.63606047896,28,"Network,partners>4"
0,1212.49535461101,10,"Network,partners>4"
0,0,9,"Network,partners>4"
0,606.289734333069,15,"Network,partners>4"
0,641.754622560437,14,"Network,partners>4"
1,0,5,"Network,partners>4"
0,779.333869082195,6,"Network,partners>4"
0,0,15,"Network,partners>4"
0,103.225662534986,6,"Network,partners>4"
0,169.018454633091,84,"Network,partners>4"
0,3495.60803738732,8,"Network,partners>4"
0,0,19,"Network,partners>4"
0,261.867435913187,9,"Network,partners>4"
0,874.294874380942,6,"Network,partners>4"
2,0,14,"Network,partners>4"
0,664.666677023116,5,"Network,partners>4"
0,1227.36374037053,5,"Network,partners>4"
0,184.844155795683,8,"Network,partners>4"
0,1599.02076001792,17,"Network,partners>4"
0,301.851536887148,6,"Network,partners>4"
0,2397.948524662,10,"Network,partners>4"
0,138.267576703439,16,"Network,partners>4"
0,1000.60329152007,7,"Network,partners>4"
0,937.638310787934,21,"Network,partners>4"
0,0,32,"Network,partners>4"
0,0,12,"Network,partners>4"
0,0,7,"Network,partners>4"
0,1182.84616440135,5,"Network,partners>4"
0,2731.16728332007,14,"Network,partners>4"
0,2275.0704816759,17,"Network,partners>4"
0,26.9140150849083,31,"Network,partners>4"
0,1256.20352228078,17,"Network,partners>4"
0,2338.65991058316,12,"Network,partners>4"
0,1535.05243460706,14,"Network,partners>4"
0,692.88287789547,6,"Network,partners>4"
0,0,9,"Network,partners>4"
0,653.070896991298,22,"Network,partners>4"
0,0,23,"Network,partners>4"
0,873.052428566821,5,"Network,partners>4"
0,0,18,"Network,partners>4"
0,0,7,"Network,partners>4"
0,2605.26814213747,10,"Network,partners>4"
0,0,6,"Network,partners>4"
0,2010.9277088641,10,"Network,partners>4"
1,1042.44026646261,12,"Network,partners>4"
0,2357.35993965793,17,"Network,partners>4"
0,271.339043685296,19,"Network,partners>4"
0,1733.23374613078,8,"Network,partners>4"
0,383.114063870101,8,"Network,partners>4"
0,2498.95095879973,21,"Network,partners>4"
0,0,5,"Network,partners>4"
0,0,11,"Network,partners>4"
0,2133.80212696019,12,"Network,partners>4"
0,1784.2893952577,8,"Network,partners>4"
0,0,22,"Network,partners>4"
0,1014.43932134613,17,"Network,partners>4"
0,1960.18572611717,64,"Network,partners>4"
0,0,13,"Network,partners>4"
0,914.075380495652,17,"Network,partners>4"
0,300.827333458231,10,"Network,partners>4"
0,0,23,"Network,partners>4"
1,1984.61139937261,18,"Network,partners>4"
1,0,13,"Network,partners>4"
0,0,6,"Network,partners>4"
0,0,6,"Network,partners>4"
0,787.763789076675,9,"Network,partners>4"
0,0,14,"Network,partners>4"
0,1833.16894490059,6,"Network,partners>4"
0,888.681092075813,5,"Network,partners>4"
0,684.699958712609,7,"Network,partners>4"
0,6239.55070608862,16,"Network,partners>4"
0,0,13,"Network,partners>4"
0,0,15,"Network,partners>4"
0,0,13,"Network,partners>4"
0,2228.16996730228,20,"Network,partners>4"
0,1234.26779523212,11,"Network,partners>4"
0,1115.67736905334,19,"Network,partners>4"
0,1736.89418771607,9,"Network,partners>4"
0,3383.36567238048,6,"Network,partners>4"
0,3451.99176278527,5,"Network,partners>4"
0,3277.45267985882,16,"Network,partners>4"
0,2014.58262201623,20,"Network,partners>4"
0,0,20,"Network,partners>4"
0,311.672169451019,29,"Network,partners>4"
0,181.438665899282,8,"Network,partners>4"
0,191.742467343,15,"Network,partners>4"
0,0,18,"Network,partners>4"
0,378.951856120888,13,"Network,partners>4"
0,0,9,"Network,partners>4"
0,0,13,"Network,partners>4"
0,275.53979546438,11,"Network,partners>4"
0,2548.9905079911,13,"Network,partners>4"
0,2525.26055581006,14,"Network,partners>4"
0,3072.71130797272,9,"Network,partners>4"
0,0,9,"Network,partners>4"
0,2308.60723636952,11,"Network,partners>4"
0,3441.10859704509,12,"Network,partners>4"
0,0,12,"Network,partners>4"
0,3710.48874563368,119,"Network,partners>4"
0,0,14,"Network,partners>4"
0,681.517685107715,18,"Network,partners>4"
0,631.205623230062,15,"Network,partners>4"
0,0,22,"Network,partners>4"
0,0,13,"Network,partners>4"
0,0,11,"Network,partners>4"
0,21.2099112586179,13,"Network,partners>4"
0,103.073232395495,32,"Network,partners>4"
0,654.057560743624,19,"Network,partners>4"
0,0,15,"Network,partners>4"
0,1462.76964780073,16,"Network,partners>4"
0,0,10,"Network,partners>4"
0,1041.39992459531,5,"Network,partners>4"
0,0,5,"Network,partners>4"
0,0,19,"Network,partners>4"
0,0,6,"Network,partners>4"
0,3078.05447919264,10,"Network,partners>4"
1,654.856514725124,14,"Network,partners>4"
0,0,16,"Network,partners>4"
0,0,5,"Network,partners>4"
0,0,10,"Network,partners>4"
0,0,5,"Network,partners>4"
0,322.540022379408,13,"Network,partners>4"
0,0,9,"Network,partners>4"
0,0,8,"Network,partners>4"
0,3042.85682176127,7,"Network,partners>4"
0,940.63806230391,9,"Network,partners>4"
0,534.673362241367,10,"Network,partners>4"
0,621.384279381288,5,"Network,partners>4"
0,0,12,"Network,partners>4"
0,393.794959400209,18,"Network,partners>4"
1,1073.22709387259,7,"Network,partners>4"
0,125.560892501339,25,"Network,partners>4"
0,0,15,"Network,partners>4"
0,279.688172870566,11,"Network,partners>4"
0,0,62,"Network,partners>4"
0,1129.8311505197,5,"Network,partners>4"
0,395.030230116409,6,"Network,partners>4"
0,482.186739039939,5,"Network,partners>4"
0,877.248377389948,8,"Network,partners>4"
0,0,38,"Network,partners>4"
0,268.809090688435,8,"Network,partners>4"
0,399.441287903435,5,"Network,partners>4"
0,0,21,"Network,partners>4"
0,1168.72641639397,5,"Network,partners>4"
0,0,7,"Network,partners>4"
0,0,5,"Network,partners>4"
0,0,12,"Network,partners>4"
0,0,6,"Network,partners>4"
0,712.005322074412,8,"Network,partners>4"
0,1123.64934576016,7,"Network,partners>4"
0,0,15,"Network,partners>4"
0,171.35063098371,8,"Network,partners>4"
0,0,7,"Network,partners>4"
0,1660.94230068273,11,"Network,partners>4"
0,888.993408995247,14,"Network,partners>4"
0,508.867036299487,11,"Network,partners>4"
0,444.26979193093,16,"Network,partners>4"
0,277.139918907142,8,"Network,partners>4"
1,0,27,"Network,partners>4"
0,150.265205463063,20,"Network,partners>4"
0,414.846812187794,12,"Network,partners>4"
0,41.5238891596109,17,"Network,partners>4"
0,0,5,"Network,partners>4"
0,383.01793018178,17,"Network,partners>4"
0,2640.28454651973,12,"Network,partners>4"
0,0,15,"Network,partners>4"
0,4532.18048611677,18,"Network,partners>4"
0,846.752218118129,16,"Network,partners>4"
0,3533.16351166239,40,"Network,partners>4"
0,0,13,"Network,partners>4"
1,2289.14677731475,16,"Network,partners>4"
0,3261.93841014416,15,"Network,partners>4"
0,250.654402205259,18,"Network,partners>4"
0,0,16,"Network,partners>4"
0,5543.65471949226,103,"Network,partners>4"
0,111.918704263788,44,"Network,partners>4"
0,2421.4498697182,18,"Network,partners>4"
0,5825.02205334974,16,"Network,partners>4"
0,5717.0692141087,19,"Network,partners>4"
0,4508.50234218512,13,"Network,partners>4"
0,1435.72614274745,8,"Network,partners>4"
0,499.882219896326,8,"Network,partners>4"
0,0,18,"Network,partners>4"
0,799.962313277211,8,"Network,partners>4"
0,577.519529536887,19,"Network,partners>4"
0,1146.76344286596,14,"Network,partners>4"
0,0,50,"Network,partners>4"
0,0,8,"Network,partners>4"
0,2241.44561299132,7,"Network,partners>4"
0,0,19,"Network,partners>4"
0,1475.73503717678,26,"Network,partners>4"
0,778.693508365304,5,"Network,partners>4"
0,0,14,"Network,partners>4"
0,4427.95454229846,5,"Network,partners>4"
1,715.545903725602,11,"Network,partners>4"
0,0,5,"Network,partners>4"
0,0,12,"Network,partners>4"
0,0,16,"Network,partners>4"
0,1890.62827397611,6,"Network,partners>4"
0,1070.94525712152,14,"Network,partners>4"
0,0,10,"Network,partners>4"
0,1542.40635895007,8,"Network,partners>4"
0,649.666265804724,9,"Network,partners>4"
0,566.475225734401,7,"Network,partners>4"
0,0,9,"Network,partners>4"
0,0,5,"Network,partners>4"
0,646.529034743039,15,"Network,partners>4"
0,0,18,"Network,partners>4"
0,750.447181130803,6,"Network,partners>4"
0,1742.93222218983,23,"Network,partners>4"
0,2060.97533368791,20,"Network,partners>4"
0,670.657749739427,17,"Network,partners>4"
0,1535.02865007515,9,"Network,partners>4"
0,979.258448175882,27,"Network,partners>4"
0,0,15,"Network,partners>4"
0,0,12,"Network,partners>4"
0,0,9,"Network,partners>4"
0,209.904335401638,10,"Network,partners>4"
0,0,9,"Network,partners>4"
1,1363.50825587133,13,"Network,partners>4"
0,0,72,"Network,partners>4"
0,2001.6957740554,10,"Network,partners>4"
0,0,13,"Network,partners>4"
0,0,7,"Network,partners>4"
0,1628.63565709477,13,"Network,partners>4"
0,1124.49580454438,11,"Network,partners>4"
0,998.309746882892,20,"Network,partners>4"
0,1930.63515712445,10,"Network,partners>4"
0,397.986123496547,19,"Network,partners>4"
1,994.497341711196,13,"Network,partners>4"
0,703.958207412958,21,"Network,partners>4"
0,0,30,"Network,partners>4"
0,3897.76916857285,14,"Network,partners>4"
0,0,7,"Network,partners>4"
0,0,5,"Network,partners>4"
0,0,14,"Network,partners>4"
1,1984.19214497881,13,"Network,partners>4"
0,0,9,"Network,partners>4"
0,1221.34319920163,19,"Network,partners>4"
0,0,18,"Network,partners>4"
0,0,31,"Network,partners>4"
0,235.395170498159,10,"Network,partners>4"
0,1522.95336635337,13,"Network,partners>4"
0,822.634807751347,11,"Network,partners>4"
0,0,11,"Network,partners>4"
0,0,22,"Network,partners>4"
0,1345.58903655669,8,"Network,partners>4"
0,1902.85935573597,24,"Network,partners>4"
