"pia","puta","contacts","strategy"
0,369.692072397191,13,"Random"
0,0,11,"Random"
0,0,29,"Random"
0,0,11,"Random"
0,2575.36609612342,6,"Random"
0,832.339450692155,5,"Random"
0,0,12,"Random"
0,2201.76428638125,13,"Random"
0,2269.09435986385,20,"Random"
0,2665.10586140383,18,"Random"
0,1625.82278261003,10,"Random"
0,1206.78095390498,5,"Random"
0,1631.57321320671,17,"Random"
0,1759.24252313045,12,"Random"
0,300.693757413297,37,"Random"
0,0,14,"Random"
0,0,5,"Random"
0,1518.68718324501,12,"Random"
0,748.200330439793,6,"Random"
0,2001.03845629548,32,"Random"
0,1113.18170753876,13,"Random"
0,1580.05437887954,5,"Random"
0,1361.39208781409,12,"Random"
0,2075.02452699937,16,"Random"
0,443.793605470431,9,"Random"
0,0,2,"Random"
0,0,10,"Random"
0,1442.99883143319,18,"Random"
0,0,9,"Random"
0,0,15,"Random"
0,96.4660727792145,2,"Random"
0,0,7,"Random"
0,1731.09989747663,18,"Random"
0,1080.95932214992,31,"Random"
0,0,9,"Random"
0,0,2,"Random"
0,2388.86693420658,15,"Random"
0,2261.28545423731,4,"Random"
0,4230.66271421379,6,"Random"
0,526.584869612766,8,"Random"
0,266.69959725432,2,"Random"
0,649.891428982524,6,"Random"
0,153.970139363081,4,"Random"
0,0,4,"Random"
0,0,11,"Random"
1,2689.66565829513,16,"Random"
0,2343.69585976356,7,"Random"
0,2694.36022810347,3,"Random"
0,0,7,"Random"
0,0,32,"Random"
0,1172.54193149774,14,"Random"
0,2969.62237266097,13,"Random"
0,196.789789793897,18,"Random"
0,420.425584143297,7,"Random"
0,0,7,"Random"
0,3965.55026105759,30,"Random"
0,1488.44958148211,2,"Random"
0,2379.42484812857,7,"Random"
0,1104.8235046054,1,"Random"
0,1931.51719038769,11,"Random"
0,299.104747062051,6,"Random"
0,659.583937698014,4,"Random"
0,1283.60718030451,11,"Random"
0,107.386654596819,2,"Random"
0,0,3,"Random"
0,0,1,"Random"
0,0,22,"Random"
0,0,15,"Random"
0,2358.7003587439,8,"Random"
0,394.969945791183,8,"Random"
0,1806.49710312186,5,"Random"
0,0,4,"Random"
0,0,5,"Random"
0,0,2,"Random"
0,3533.16351166239,40,"Random"
0,671.946226923325,3,"Random"
0,0,35,"Random"
0,479.602877310443,4,"Random"
0,723.262000993216,13,"Random"
0,0,15,"Random"
0,2414.35112217392,22,"Random"
0,0,4,"Random"
0,0,43,"Random"
0,0,1,"Random"
0,1235.95930739721,5,"Random"
0,3566.95831620654,3,"Random"
0,0,8,"Random"
0,2454.50296401838,11,"Random"
0,0,15,"Random"
0,442.614647087936,7,"Random"
0,0,1,"Random"
0,2184.19722679637,8,"Random"
0,159.692682204985,12,"Random"
0,0,13,"Random"
0,0,62,"Random"
0,3570.54609262165,25,"Random"
1,327.773867204225,6,"Random"
0,0,9,"Random"
1,1465.95302006321,33,"Random"
0,0,3,"Random"
0,967.394965018443,1,"Random"
0,1414.40430039547,3,"Random"
0,1533.0149807108,4,"Random"
