"pia","ida","contacts","simid","strategy"
0,1539.76019552735,2,"509","RITA"
0,148.583588008147,12,"513","RITA"
0,0,6,"514","RITA"
0,2501.94412076767,4,"514","RITA"
0,3684.47924387643,17,"517","RITA"
1,1095.90871846057,7,"517","RITA"
0,3236.34278180231,20,"518","RITA"
0,203.020546707476,4,"520","RITA"
0,404.035455897184,1,"526","RITA"
0,0,7,"526","RITA"
0,1925.04282170413,5,"528","RITA"
0,956.087715319367,6,"528","RITA"
0,282.935601331379,1,"530","RITA"
0,816.11660487105,39,"545","RITA"
0,67.6962622775886,7,"545","RITA"
0,444.450697856051,18,"545","RITA"
0,277.239150342673,2,"545","RITA"
0,2000.73684661392,16,"545","RITA"
0,914.782220698435,9,"546","RITA"
0,544.684942314183,3,"546","RITA"
0,354.320805256079,18,"546","RITA"
0,105.24576958905,2,"550","RITA"
0,1856.20724356373,3,"553","RITA"
0,2160.36897039749,9,"553","RITA"
0,219.040262582122,2,"554","RITA"
0,0,3,"554","RITA"
0,362.042329183858,17,"555","RITA"
0,236.194254552626,10,"555","RITA"
0,0,4,"557","RITA"
0,2806.26685133717,5,"561","RITA"
0,1326.75094227562,2,"561","RITA"
0,2001.24239178477,5,"563","RITA"
0,831.264247550992,1,"571","RITA"
0,1778.22704871783,1,"575","RITA"
0,1108.68483004189,1,"579","RITA"
0,2784.93363190663,6,"583","RITA"
0,453.525139388861,2,"584","RITA"
0,1485.79488589132,9,"584","RITA"
0,968.138056438019,16,"588","RITA"
0,0,2,"591","RITA"
0,507.484379481171,86,"591","RITA"
0,178.420418221919,1,"594","RITA"
0,665.856774753542,12,"601","RITA"
0,1744.51059698801,7,"603","RITA"
0,0,18,"603","RITA"
0,2167.52617297738,15,"604","RITA"
0,424.198060576549,7,"605","RITA"
0,288.791647467169,1,"609","RITA"
0,1239.14188325746,28,"609","RITA"
0,2454.09538299874,12,"609","RITA"
0,0,9,"609","RITA"
0,15.7323036965977,2,"610","RITA"
0,0,3,"616","RITA"
0,1154.02489463058,7,"633","RITA"
0,1355.4850399872,1,"633","RITA"
0,1586.53300679155,5,"633","RITA"
0,821.136394229989,13,"637","RITA"
0,1890.68924319801,1,"639","RITA"
0,3421.09552229825,7,"639","RITA"
0,6597.07788301515,13,"641","RITA"
0,0,5,"641","RITA"
0,494.26457997706,14,"641","RITA"
0,0,6,"641","RITA"
0,1859.03182355012,1,"644","RITA"
0,0,8,"654","RITA"
0,1434.8638201012,1,"658","RITA"
0,0,3,"660","RITA"
0,207.392098550425,19,"660","RITA"
0,1916.17318308924,24,"660","RITA"
0,428.170998883405,5,"661","RITA"
0,2303.16094589684,2,"662","RITA"
0,1255.60707629977,1,"662","RITA"
0,180.871113800868,10,"662","RITA"
0,455.926857582927,4,"662","RITA"
0,831.905425782702,16,"670","RITA"
0,145.801568745212,4,"670","RITA"
0,1440.43978168494,13,"670","RITA"
0,967.815105461871,1,"672","RITA"
0,0,3,"675","RITA"
0,409.357912339007,2,"676","RITA"
0,362.725683220984,19,"683","RITA"
0,71.081583917553,4,"690","RITA"
0,0,6,"693","RITA"
0,495.110162895164,12,"694","RITA"
0,458.293618592406,2,"694","RITA"
0,0,13,"695","RITA"
3,1781.50519846981,25,"695","RITA"
0,1641.72177808049,7,"695","RITA"
0,628.168048404126,6,"697","RITA"
0,858.592507206302,5,"706","RITA"
0,769.325532219315,23,"706","RITA"
0,0,2,"706","RITA"
0,568.666823490474,8,"707","RITA"
0,0,7,"708","RITA"
0,1616.76241623497,9,"714","RITA"
0,331.384076515449,20,"714","RITA"
1,0,23,"716","RITA"
1,747.366679513339,2,"717","RITA"
0,2728.92323751502,6,"717","RITA"
0,5672.40209156273,12,"722","RITA"
0,2315.29476693936,6,"728","RITA"
0,0,1,"728","RITA"
1,1776.82483863789,5,"728","RITA"
0,294.490341914292,10,"730","RITA"
0,607.198940339417,14,"731","RITA"
0,0,4,"736","RITA"
0,2927.9867617173,1,"738","RITA"
0,2439.02296232877,14,"738","RITA"
0,250.200067062304,8,"738","RITA"
0,3995.42855411834,8,"738","RITA"
1,1468.74445723433,4,"738","RITA"
0,880.126937004059,1,"745","RITA"
0,364.95221403199,9,"745","RITA"
0,1359.13412737237,1,"746","RITA"
0,3643.99582812687,9,"748","RITA"
0,0,4,"753","RITA"
1,2098.03331645246,2,"760","RITA"
0,2321.51495745588,7,"769","RITA"
0,1125.35708111097,11,"775","RITA"
0,263.539365107844,5,"777","RITA"
0,746.786092224515,2,"779","RITA"
0,2078.56162563368,8,"781","RITA"
0,1352.42818912517,3,"781","RITA"
0,438.525209269762,7,"782","RITA"
0,343.889814040924,2,"782","RITA"
0,1645.89809718798,28,"786","RITA"
0,359.67389615285,5,"789","RITA"
0,1077.33489218051,3,"791","RITA"
0,51.2480119311817,19,"791","RITA"
0,2203.58928987196,2,"805","RITA"
0,2000.3972500596,5,"810","RITA"
0,1705.32757503787,13,"812","RITA"
0,665.588621270326,1,"814","RITA"
0,0,10,"814","RITA"
0,561.267284905047,2,"818","RITA"
2,1627.25391026528,14,"822","RITA"
0,0,9,"822","RITA"
0,2417.18312957929,1,"822","RITA"
0,1777.60247727499,2,"822","RITA"
0,1686.31524820443,11,"822","RITA"
0,0,2,"822","RITA"
0,2495.99996416519,7,"828","RITA"
0,1421.45903253004,10,"831","RITA"
0,1937.1365731332,45,"833","RITA"
0,798.50756519858,12,"837","RITA"
0,2082.13126536447,16,"846","RITA"
0,894.996170525623,5,"858","RITA"
0,2448.93976800803,16,"860","RITA"
0,112.615452182031,3,"863","RITA"
0,487.986775710534,11,"870","RITA"
0,1258.9429151365,3,"876","RITA"
0,0,4,"876","RITA"
0,3128.10618645907,13,"876","RITA"
0,1259.24128049935,9,"884","RITA"
0,89.7859765622497,2,"884","RITA"
0,1299.25308449181,3,"887","RITA"
0,779.557732882402,15,"891","RITA"
0,973.966489263554,5,"891","RITA"
0,0,7,"896","RITA"
0,1728.09249910683,2,"896","RITA"
0,973.170510318743,7,"896","RITA"
0,593.72317406457,5,"901","RITA"
0,0,20,"901","RITA"
0,1056.28601612099,2,"909","RITA"
0,590.77230235657,1,"912","RITA"
0,888.535426923865,29,"914","RITA"
0,629.461165381475,5,"914","RITA"
0,126.096575373012,4,"917","RITA"
0,1822.28522885399,1,"920","RITA"
0,1094.70616755497,2,"921","RITA"
0,2217.8627196058,10,"922","RITA"
0,4167.56272195918,36,"922","RITA"
0,316.798673506611,5,"922","RITA"
0,334.162703458592,6,"925","RITA"
0,54.9639562405938,1,"926","RITA"
0,0,1,"928","RITA"
0,586.015300441411,6,"930","RITA"
0,1367.65663919782,5,"931","RITA"
0,189.842775528387,2,"931","RITA"
0,655.896161466376,1,"931","RITA"
0,1149.02814430146,7,"933","RITA"
0,1353.30048875059,7,"933","RITA"
0,369.258380307371,4,"936","RITA"
0,1421.37159696315,9,"936","RITA"
0,1022.56561461608,12,"939","RITA"
0,360.42175143255,4,"939","RITA"
0,647.934354265888,10,"944","RITA"
0,5037.16068304674,10,"944","RITA"
0,1007.58777547997,3,"946","RITA"
1,716.289017559169,15,"946","RITA"
0,93.6079415799754,2,"946","RITA"
0,611.266349225289,5,"952","RITA"
1,0,5,"956","RITA"
0,2130.65956164519,9,"956","RITA"
0,1123.59454347047,10,"956","RITA"
0,832.875087667074,3,"956","RITA"
0,1207.57770764501,7,"971","RITA"
0,0,10,"971","RITA"
0,300.693757413297,37,"971","RITA"
0,2725.36629892353,13,"973","RITA"
0,2170.44414818904,5,"977","RITA"
0,2524.63741052651,3,"981","RITA"
0,13.7037671306061,1,"981","RITA"
1,317.168645128185,9,"981","RITA"
0,5810.57413957069,12,"987","RITA"
0,1513.44329343724,4,"987","RITA"
0,1135.05665499484,20,"987","RITA"
0,1423.39467220217,8,"987","RITA"
0,2042.89596213069,12,"987","RITA"
0,1674.78105272176,3,"987","RITA"
0,310.336269465211,7,"987","RITA"
0,2114.47971915571,2,"993","RITA"
0,1601.21490837878,3,"993","RITA"
0,724.186322758899,3,"998","RITA"
0,0,3,"1003","RITA"
0,194.39117691569,20,"1008","RITA"
0,1816.91158067149,24,"1015","RITA"
0,0,2,"1015","RITA"
0,0,1,"1015","RITA"
0,230.613766343781,15,"1015","RITA"
0,0,1,"1015","RITA"
0,0,9,"1015","RITA"
0,7182.09872749508,15,"1016","RITA"
0,0,24,"1016","RITA"
0,288.530936472407,7,"1020","RITA"
0,356.606610006231,7,"1021","RITA"
0,274.388493315169,7,"1022","RITA"
0,2595.03315881523,18,"1022","RITA"
0,719.938137504428,14,"1024","RITA"
0,4705.14838400171,12,"1027","RITA"
0,4603.57211711418,2,"1027","RITA"
0,241.647752180421,4,"1030","RITA"
1,2550.20746712362,3,"1035","RITA"
0,4947.18901034408,2,"1035","RITA"
0,222.037879862507,5,"1041","RITA"
0,0,1,"1042","RITA"
1,1442.28342506006,3,"1056","RITA"
0,942.639486720063,1,"1056","RITA"
1,2871.67348405782,2,"1062","RITA"
0,116.888941487342,10,"1068","RITA"
0,0,6,"1069","RITA"
2,719.670443267071,7,"1072","RITA"
0,0,26,"1072","RITA"
0,177.688094565899,2,"1072","RITA"
0,482.857386362834,9,"1074","RITA"
0,600.049788448654,3,"1077","RITA"
1,1682.88943355997,4,"1093","RITA"
0,3648.73588171135,11,"1093","RITA"
0,16.984896267435,5,"1093","RITA"
0,3165.17083318876,2,"1093","RITA"
0,788.463120294808,9,"1093","RITA"
0,397.639432188388,2,"1093","RITA"
0,1673.30198373298,2,"1093","RITA"
0,538.540890630426,10,"1095","RITA"
0,968.713066956656,4,"1096","RITA"
0,58.35820248043,6,"1108","RITA"
0,0,1,"1108","RITA"
0,1636.05266322492,17,"1108","RITA"
1,3063.87050776253,60,"1113","RITA"
0,1354.28922812734,19,"1113","RITA"
1,739.61770836767,8,"1116","RITA"
0,149.603900550178,2,"1116","RITA"
0,415.97222969167,4,"1117","RITA"
0,3228.24571003805,12,"1121","RITA"
0,698.33381128966,3,"1128","RITA"
0,1256.5926525874,2,"1128","RITA"
0,118.833001210419,1,"1128","RITA"
0,2380.65505648374,6,"1129","RITA"
0,480.961576473649,11,"1145","RITA"
0,1334.82359499365,7,"1145","RITA"
0,1235.55114467916,29,"1145","RITA"
0,709.737421906053,10,"1149","RITA"
0,0,9,"1151","RITA"
0,664.630389590675,5,"1157","RITA"
0,3599.30742416213,4,"1160","RITA"
0,1263.13394270506,18,"1160","RITA"
0,3320.39647832742,9,"1164","RITA"
0,957.693782664493,1,"1166","RITA"
0,0,10,"1166","RITA"
0,0,1,"1169","RITA"
1,618.011004941564,6,"1176","RITA"
0,3678.50897935312,5,"1176","RITA"
0,113.787240912191,8,"1176","RITA"
0,465.701376143445,3,"1176","RITA"
1,858.970841137192,6,"1178","RITA"
0,20.5165571097062,4,"1179","RITA"
0,133.485419752277,15,"1183","RITA"
0,3700.43718393708,4,"1192","RITA"
0,344.127036478546,1,"1192","RITA"
0,296.099575937047,7,"1192","RITA"
0,815.407779987228,1,"1192","RITA"
0,1367.2471523952,15,"1196","RITA"
0,1023.59699744285,7,"1197","RITA"
0,2689.92417515127,17,"1200","RITA"
0,61.3366889187796,2,"1204","RITA"
0,850.543242799853,3,"1205","RITA"
0,1163.16232828002,1,"1205","RITA"
0,90.9677529947967,27,"1206","RITA"
0,34.1532661360363,5,"1210","RITA"
0,0,6,"1212","RITA"
1,2961.72042659411,12,"1212","RITA"
0,0,5,"1214","RITA"
0,168.941407728063,18,"1214","RITA"
1,650.751074384074,12,"1214","RITA"
0,588.905675588864,16,"1214","RITA"
0,1871.9540153809,4,"1219","RITA"
0,2123.01148276057,2,"1220","RITA"
0,386.589137424591,10,"1220","RITA"
0,303.141165442116,13,"1221","RITA"
1,1745.08068310091,16,"1227","RITA"
0,761.211506312631,8,"1227","RITA"
1,351.994689816309,23,"1227","RITA"
0,0,7,"1227","RITA"
0,4892.78892562237,25,"1227","RITA"
0,1151.39060164652,1,"1232","RITA"
0,2737.28613697145,6,"1234","RITA"
0,1476.53234868712,16,"1235","RITA"
0,0,3,"1235","RITA"
0,0,16,"1239","RITA"
0,406.604688433683,5,"1240","RITA"
0,2967.63596252645,2,"1240","RITA"
0,30.5078670749144,4,"1240","RITA"
0,1954.67493125124,5,"1242","RITA"
0,1273.7448937448,2,"1242","RITA"
0,184.887176911656,12,"1242","RITA"
0,0,2,"1242","RITA"
0,1596.12871273504,6,"1244","RITA"
0,2023.94877822083,2,"1245","RITA"
0,709.269336579159,1,"1245","RITA"
0,377.888994017224,3,"1247","RITA"
0,478.368703440041,7,"1250","RITA"
0,470.941440965342,4,"1250","RITA"
0,63.3925576956126,13,"1251","RITA"
1,931.521649670143,4,"1252","RITA"
0,1729.51137868497,8,"1252","RITA"
0,3201.06150200369,7,"1252","RITA"
0,0,14,"1256","RITA"
0,790.135558183485,1,"1258","RITA"
0,781.224788325,2,"1258","RITA"
0,775.926930401783,4,"1264","RITA"
0,1295.04047617211,7,"1264","RITA"
0,2705.32062668762,8,"1266","RITA"
0,0,2,"1268","RITA"
0,76.1656458391367,13,"1269","RITA"
0,558.79193056311,3,"1269","RITA"
0,93.3393632104958,2,"1274","RITA"
0,948.738986394247,8,"1281","RITA"
0,523.068164173141,3,"1282","RITA"
0,1.35280916796592,23,"1282","RITA"
0,0,3,"1284","RITA"
0,2664.62681707685,2,"1300","RITA"
0,3689.32682079437,11,"1300","RITA"
0,0,8,"1302","RITA"
0,909.290439710922,8,"1304","RITA"
0,1290.46461540377,3,"1309","RITA"
0,1155.71049641107,2,"1311","RITA"
0,0,20,"1316","RITA"
0,0,14,"1316","RITA"
0,426.826922668694,10,"1319","RITA"
1,0,11,"1319","RITA"
0,278.14643973736,6,"1319","RITA"
0,679.765956869975,2,"1322","RITA"
0,1464.77868912711,3,"1340","RITA"
0,654.899874885682,10,"1342","RITA"
0,0,7,"1342","RITA"
0,0,4,"1345","RITA"
0,634.049902782554,10,"1353","RITA"
0,1276.54115064038,7,"1356","RITA"
0,198.15646109511,12,"1356","RITA"
0,0,9,"1357","RITA"
0,245.2980700579,11,"1358","RITA"
0,2028.04087776207,4,"1361","RITA"
0,1162.43054487756,13,"1368","RITA"
0,1344.20838408901,8,"1368","RITA"
0,0,3,"1371","RITA"
0,1239.27872027945,13,"1371","RITA"
0,1290.30805534293,8,"1371","RITA"
0,0,8,"1373","RITA"
1,140.305392043681,7,"1380","RITA"
0,324.788062328692,7,"1383","RITA"
0,897.054435623202,9,"1390","RITA"
0,890.125666167422,1,"1390","RITA"
0,1273.87021682467,4,"1393","RITA"
0,324.41256565718,7,"1395","RITA"
0,907.390873800271,3,"1396","RITA"
0,0,5,"1399","RITA"
0,273.940865734817,19,"1400","RITA"
0,304.443130261494,25,"1405","RITA"
0,840.591241811108,14,"1405","RITA"
0,3319.05207209873,24,"1405","RITA"
0,3091.36744987972,7,"1405","RITA"
0,0,9,"1413","RITA"
0,0,8,"1415","RITA"
0,1588.81106739546,11,"1417","RITA"
0,1635.72727800306,9,"1423","RITA"
0,3125.58383132752,5,"1423","RITA"
0,290.814855365759,1,"1437","RITA"
0,1758.27425455777,8,"1438","RITA"
0,0,4,"1438","RITA"
0,1442.76951788804,3,"1444","RITA"
1,0,6,"1444","RITA"
0,0,3,"1444","RITA"
0,1654.2870148618,1,"1446","RITA"
0,2340.27674130108,10,"1447","RITA"
0,1800.66241891357,3,"1454","RITA"
0,288.691175691137,3,"1457","RITA"
0,740.695379412688,2,"1461","RITA"
0,1704.41277366651,11,"1466","RITA"
0,993.164899308986,1,"1467","RITA"
0,176.0522187458,6,"1472","RITA"
0,2148.84002846548,6,"1478","RITA"
0,1502.32259109428,4,"1478","RITA"
0,1662.97228881701,11,"1478","RITA"
0,0,5,"1478","RITA"
0,1630.62959419244,7,"1478","RITA"
0,52.4227509330469,2,"1478","RITA"
0,1104.29778185869,5,"1478","RITA"
0,0,12,"1478","RITA"
0,1871.14756646781,6,"1482","RITA"
0,1076.83295836154,3,"1489","RITA"
0,1036.51247403983,7,"1489","RITA"
0,1427.14014260887,7,"1489","RITA"
0,1332.02121832304,8,"1498","RITA"
0,4539.10144399326,19,"1505","RITA"
0,566.864405318013,6,"1515","RITA"
0,0,28,"1515","RITA"
0,2391.79017668703,4,"1517","RITA"
0,1427.84527146594,2,"1517","RITA"
0,1972.93073911885,1,"1523","RITA"
0,2512.75759051115,23,"1530","RITA"
0,743.403774828515,5,"1533","RITA"
1,2966.87858687237,2,"1537","RITA"
0,0,12,"1537","RITA"
0,82.8525677795878,20,"1538","RITA"
0,205.793878065521,2,"1540","RITA"
0,1796.19590008821,7,"1543","RITA"
0,1663.16003361426,10,"1543","RITA"
0,769.409326537892,3,"1544","RITA"
0,773.324974595394,4,"1544","RITA"
0,692.87861659746,15,"1544","RITA"
0,363.023161893623,5,"1548","RITA"
0,344.36929116035,15,"1549","RITA"
0,859.076231824045,5,"1556","RITA"
0,483.608465089044,10,"1570","RITA"
0,0,1,"1570","RITA"
0,2091.05826032838,3,"1587","RITA"
0,154.411124077328,16,"1594","RITA"
0,2225.17820112087,2,"1594","RITA"
0,62.7606962142959,2,"1594","RITA"
1,1165.98190945698,11,"1594","RITA"
0,541.700906723054,1,"1595","RITA"
0,1766.58313630017,16,"1602","RITA"
0,0,3,"1613","RITA"
0,0,4,"1613","RITA"
0,2427.91184788221,6,"1613","RITA"
0,1048.82150744647,2,"1615","RITA"
0,2364.58964281007,13,"1615","RITA"
0,1286.69809930835,6,"1615","RITA"
0,35.5082519932566,1,"1615","RITA"
0,0,5,"1615","RITA"
0,2742.78910318751,24,"1615","RITA"
0,1329.13821814157,1,"1616","RITA"
0,1727.10281049935,2,"1616","RITA"
0,1772.71967055469,20,"1624","RITA"
0,0,12,"1624","RITA"
0,3102.95521576382,33,"1634","RITA"
0,2268.61352533117,4,"1634","RITA"
0,0,1,"1634","RITA"
1,813.369766449671,2,"1636","RITA"
0,1133.62212422811,16,"1647","RITA"
0,807.481219114466,22,"1650","RITA"
0,1129.19112800738,8,"1651","RITA"
0,1234.38616013781,4,"1654","RITA"
0,4327.2251509095,17,"1654","RITA"
0,3874.81922554046,2,"1654","RITA"
0,453.928588844627,34,"1661","RITA"
1,90.929781090889,4,"1661","RITA"
0,2202.471691443,12,"1672","RITA"
0,868.302343329754,7,"1680","RITA"
0,573.955965302231,13,"1680","RITA"
0,3175.75026605059,6,"1680","RITA"
0,2468.54895810372,23,"1680","RITA"
0,362.248935709329,13,"1685","RITA"
0,1318.03922913871,5,"1686","RITA"
0,441.594993072976,14,"1691","RITA"
0,181.298070402152,5,"1695","RITA"
0,468.200188090762,6,"1698","RITA"
0,603.164602630642,18,"1702","RITA"
0,401.987314054148,5,"1707","RITA"
0,890.575238229229,3,"1707","RITA"
0,1705.13859057981,15,"1709","RITA"
0,2426.67541709248,16,"1709","RITA"
0,221.639559111962,20,"1714","RITA"
0,356.932303286869,7,"1716","RITA"
0,108.642183321886,11,"1717","RITA"
1,1530.77833637538,9,"1722","RITA"
0,616.674753143864,1,"1722","RITA"
0,1033.67940091096,8,"1722","RITA"
0,3818.50944425132,14,"1722","RITA"
0,280.08849414026,4,"1727","RITA"
0,876.550763841563,4,"1728","RITA"
0,406.683366700819,5,"1729","RITA"
0,0,21,"1734","RITA"
0,5477.82114437578,23,"1734","RITA"
0,2723.3675507068,14,"1738","RITA"
0,1314.70549237036,8,"1738","RITA"
0,238.352344608889,9,"1738","RITA"
0,0,3,"1740","RITA"
0,0,6,"1740","RITA"
0,0,9,"1740","RITA"
0,3340.79452112227,3,"1750","RITA"
0,0,4,"1752","RITA"
0,361.440661714644,12,"1759","RITA"
0,847.530357435791,1,"1760","RITA"
0,3344.48274321249,2,"1766","RITA"
0,1102.63753487192,3,"1775","RITA"
0,402.411987937793,4,"1778","RITA"
0,1271.56205152984,2,"1782","RITA"
0,0,6,"1786","RITA"
0,924.437543278407,5,"1786","RITA"
0,2888.71744747919,4,"1792","RITA"
0,3259.78010097611,8,"1796","RITA"
0,56.4774441938648,6,"1796","RITA"
0,2853.44069408403,9,"1804","RITA"
0,0,4,"1806","RITA"
0,2205.81496063352,5,"1807","RITA"
0,306.584590323956,6,"1807","RITA"
0,25.1240092445519,8,"1814","RITA"
0,4719.94082071505,2,"1815","RITA"
0,582.424890706569,2,"1815","RITA"
0,1346.00070396047,13,"1816","RITA"
0,0,11,"1816","RITA"
1,1909.48230243664,9,"1816","RITA"
0,1916.79456820176,4,"1820","RITA"
0,0,2,"1822","RITA"
0,1032.0538954118,23,"1828","RITA"
0,501.36715003543,8,"1829","RITA"
1,3333.98818192899,8,"1833","RITA"
0,33.3079613540747,8,"1833","RITA"
0,212.543645589692,3,"1841","RITA"
0,570.286334834539,13,"1841","RITA"
0,753.269582639909,2,"1841","RITA"
