"simid","pia","puta","interventiontime","nc","sum_degrees","sum_excess","contacts_small","contacts_large","strategy"
"121",0,1243.82310764504,3476.68974073232,18,47.4624577407631,0,18,31.4624577407631,"Growth,size=5,W=6mo,D=0.05"
"180",0,3539.81891851016,1864.51061841301,12,31.374114907005,0,12,21.374114907005,"Growth,size=5,W=6mo,D=0.05"
"462",0,3019.18399104903,3920.53282266637,21,45.5184875324091,0,21,26.5184875324091,"Growth,size=5,W=6mo,D=0.05"
"491",1,5982.26323064102,4030.31332168929,13,27.3588935628716,0,13,16.3588935628716,"Growth,size=5,W=6mo,D=0.05"
"789",0,2970.35795425897,1460.39545003649,7,11.6115229931531,0,7,6.61152299315313,"Growth,size=5,W=6mo,D=0.05"
"871",0,2815.59694589474,1602.88071885635,10,25.1386645349666,0,10,17.1386645349666,"Growth,size=5,W=6mo,D=0.05"
"903",0,7573.86050400822,1379.54440606896,10,23.5257850977173,0,10,15.5257850977173,"Growth,size=5,W=6mo,D=0.05"
"1608",0,2071.76553927325,1591.59010958378,12,31.0684943811296,0,12,21.0684943811296,"Growth,size=5,W=6mo,D=0.05"
"1656",0,13194.9745274189,2771.32419763431,11,24.6753381815179,0,11,15.6753381815179,"Growth,size=5,W=6mo,D=0.05"
"1729",0,7701.6445928235,6749.44842465824,17,48.5990915320904,0,17,33.5990915320904,"Growth,size=5,W=6mo,D=0.05"
"1801",0,7341.38903171598,2911.99987775931,13,37.1341357869379,0,13,26.1341357869379,"Growth,size=5,W=6mo,D=0.05"
"1915",0,3927.6366283998,1678.36746674635,6,15.139720158391,0,6,11.139720158391,"Growth,size=5,W=6mo,D=0.05"
"2016",0,6180.02592937866,1520.66403109043,12,36.4994689695293,0,12,26.4994689695293,"Growth,size=5,W=6mo,D=0.05"
"2186",0,723.407427270442,2592.65824258716,10,25.3215846549122,0,10,17.3215846549122,"Growth,size=5,W=6mo,D=0.05"
"2421",0,5379.48157469367,1955.33717486031,10,23.1484300421542,0,10,15.1484300421542,"Growth,size=5,W=6mo,D=0.05"
"2437",0,8506.16093320739,6386.49370100732,37,80.3219924765084,0,37,45.3219924765084,"Growth,size=5,W=6mo,D=0.05"
"2486",0,12273.9057904173,2694.75530201094,20,46.2729978201525,0,20,28.2729978201525,"Growth,size=5,W=6mo,D=0.05"
"2495",0,4183.70053297136,2979.19901477952,16,38.3651193430484,0,16,24.3651193430484,"Growth,size=5,W=6mo,D=0.05"
"2556",0,5544.68870183021,3962.32831430215,23,65.5196722291972,0,23,44.5196722291972,"Growth,size=5,W=6mo,D=0.05"
"2578",1,2815.48686672718,3207.66642152537,12,37.4715910918661,0,12,27.4715910918661,"Growth,size=5,W=6mo,D=0.05"
"2866",0,2084.20051877865,3501.91926841274,13,32.2295865221071,0,13,21.2295865221071,"Growth,size=5,W=6mo,D=0.05"
"2909",0,6265.24759945988,3085.31928434711,14,37.4112911198893,0,14,25.4112911198893,"Growth,size=5,W=6mo,D=0.05"
"2912",0,3377.85487000776,2079.93611969475,15,33.3909117750018,0,15,20.3909117750018,"Growth,size=5,W=6mo,D=0.05"
"3010",1,6833.14763121815,3569.22910768329,23,55.4578788019156,0,23,34.4578788019156,"Growth,size=5,W=6mo,D=0.05"
"3109",0,8746.56389513589,1871.38489664394,13,32.4935039421712,0,13,21.4935039421712,"Growth,size=5,W=6mo,D=0.05"
"3276",1,5784.58344424444,1941.55226991798,7,22.0806472036677,0,7,17.0806472036677,"Growth,size=5,W=6mo,D=0.05"
"3771",1,6296.54850677759,1979.21693519118,9,21.5156621504742,0,9,14.5156621504742,"Growth,size=5,W=6mo,D=0.05"
"3997",0,13164.2872275032,5087.77795833102,17,43.1750912943882,0,17,28.1750912943882,"Growth,size=5,W=6mo,D=0.05"
"4035",0,5882.32123485095,3425.66016970356,19,49.141124082167,0,19,32.141124082167,"Growth,size=5,W=6mo,D=0.05"
"4322",1,16059.4586536582,1442.36391351738,14,37.2248108846917,0,14,25.2248108846917,"Growth,size=5,W=6mo,D=0.05"
"4773",0,1255.47803769893,2108.25324542245,14,36.277955168527,0,14,24.277955168527,"Growth,size=5,W=6mo,D=0.05"
"4857",0,3532.90333791535,5526.01387586459,22,51.2336579495994,0,22,31.2336579495994,"Growth,size=5,W=6mo,D=0.05"
"4911",0,3671.49941693565,3207.57951561786,14,39.8066507688878,0,14,27.8066507688878,"Growth,size=5,W=6mo,D=0.05"
"5350",0,12481.1938612901,2461.80901986117,11,31.2677604256852,0,11,22.2677604256852,"Growth,size=5,W=6mo,D=0.05"
"5531",0,1962.26340710903,4214.48456032476,27,61.5168506885896,0,27,36.5168506885896,"Growth,size=5,W=6mo,D=0.05"
"5549",0,6600.75319529429,5278.37974093235,24,55.3777584586262,0,24,33.3777584586262,"Growth,size=5,W=6mo,D=0.05"
"5640",0,10875.5214321983,1941.60722403415,11,32.1631803958948,0,11,23.1631803958948,"Growth,size=5,W=6mo,D=0.05"
"5815",0,5885.11282784387,6252.43456142129,17,47.3662225750354,0,17,32.3662225750354,"Growth,size=5,W=6mo,D=0.05"
"6135",0,5316.98923173922,3884.95439380702,19,44.3923269746985,0,19,27.3923269746985,"Growth,size=5,W=6mo,D=0.05"
"6141",0,1826.36314590799,4135.78911929506,7,22.1876688038074,0,7,17.1876688038074,"Growth,size=5,W=6mo,D=0.05"
"6369",0,2824.99423598557,4743.404539211,15,35.383002759163,0,15,22.383002759163,"Growth,size=5,W=6mo,D=0.05"
"6498",0,5953.27575222567,4508.18036903485,13,32.3097751052392,0,13,21.3097751052392,"Growth,size=5,W=6mo,D=0.05"
"6579",0,4590.98177195338,4146.98283051135,15,33.1250683928527,0,15,20.1250683928527,"Growth,size=5,W=6mo,D=0.05"
"6628",1,9621.15710460571,1629.32764724655,8,18.2027518824395,0,8,12.2027518824395,"Growth,size=5,W=6mo,D=0.05"
"6771",0,6592.80385803023,3746.67630949796,21,56.6581084230518,0,21,37.6581084230518,"Growth,size=5,W=6mo,D=0.05"
"6881",0,2365.56652162151,2352.91795092192,17,31.4775705124572,0,17,16.4775705124572,"Growth,size=5,W=6mo,D=0.05"
"7005",0,6375.52146474337,2686.6122465113,9,23.096535871038,0,9,16.096535871038,"Growth,size=5,W=6mo,D=0.05"
"7192",0,2919.47611266008,3979.8801101087,21,54.4131565685784,0,21,35.4131565685784,"Growth,size=5,W=6mo,D=0.05"
"7279",1,7022.1175842211,2289.39040237746,5,13.1558758902077,0.000475791681171067,5.00047579168117,10.1558758902077,"Growth,size=5,W=6mo,D=0.05"
"7341",0,1660.60783233951,3195.46043669751,16,37.1898085951157,0,16,23.1898085951157,"Growth,size=5,W=6mo,D=0.05"
"7374",0,10020.8639338868,3172.036500162,15,41.4457807344293,0,15,28.4457807344293,"Growth,size=5,W=6mo,D=0.05"
"7379",0,4815.30922758281,4163.24559782577,9,16.1440704788133,0,9,9.14407047881332,"Growth,size=5,W=6mo,D=0.05"
"7571",0,11040.1993394856,3361.80671707703,19,42.7380483335558,0,19,25.7380483335558,"Growth,size=5,W=6mo,D=0.05"
"7601",0,14174.2323673841,2105.77067398692,10,20.1986273422787,0,10,12.1986273422787,"Growth,size=5,W=6mo,D=0.05"
"8012",0,10807.4231427618,5360.71186958032,18,56.2796794246574,0,18,40.2796794246574,"Growth,size=5,W=6mo,D=0.05"
"8393",0,10330.77141021,1233.09498734278,8,24.0781939770171,0,8,18.0781939770171,"Growth,size=5,W=6mo,D=0.05"
"8527",0,1742.19032326787,3673.06660217583,13,23.5486158643594,0,13,12.5486158643594,"Growth,size=5,W=6mo,D=0.05"
"8886",2,7663.86275959789,4165.43884078071,15,41.3862649381328,0,15,28.3862649381328,"Growth,size=5,W=6mo,D=0.05"
"8896",0,5434.20995199732,2523.60186276845,13,31.1502682387637,0,13,20.1502682387637,"Growth,size=5,W=6mo,D=0.05"
"9002",1,8690.48500922358,1077.0470825558,6,17.1736854447875,0,6,13.1736854447875,"Growth,size=5,W=6mo,D=0.05"
"9060",1,7310.74213424385,2354.98955220724,11,31.2611045358959,0,11,22.2611045358959,"Growth,size=5,W=6mo,D=0.05"
"9077",2,3285.20980261851,3417.50393195789,14,33.2162287800648,0,14,21.2162287800648,"Growth,size=5,W=6mo,D=0.05"
"9098",0,8365.43065398143,1552.86737102942,14,33.1888372128801,0,14,21.1888372128801,"Growth,size=5,W=6mo,D=0.05"
"9240",0,7187.08070693074,2094.95389685648,10,23.1795919510354,0,10,15.1795919510354,"Growth,size=5,W=6mo,D=0.05"
"9357",0,2575.51424726418,2195.82658116937,6,19.0596278104244,0,6,15.0596278104244,"Growth,size=5,W=6mo,D=0.05"
"9592",0,7467.88242420626,5716.92778746236,24,52.746914673388,0,24,30.746914673388,"Growth,size=5,W=6mo,D=0.05"
"9953",0,6623.66517498531,2098.56589677851,10,23.6531772338683,0,10,15.6531772338683,"Growth,size=5,W=6mo,D=0.05"
