"simid","pia","puta","interventiontime","nc","sum_degrees","sum_excess","contacts_small","contacts_large","strategy"
"180",0,1509.56173498538,1846.57489614483,5,9.06867292269737,0,5,6.06867292269737,"Growth,size=5,W=6mo,D=0.01"
"462",0,714.861957596939,3655.78560884101,5,8.21741010507596,0,5,5.21741010507596,"Growth,size=5,W=6mo,D=0.01"
"903",0,6819.7057880941,1286.7105781633,5,10.4873848897732,0.048938816268576,5.04893881626858,7.48738488977322,"Growth,size=5,W=6mo,D=0.01"
"1608",0,1543.80014083929,1602.50556032811,5,13.0163135127833,0.00300935379232747,5.00300935379233,10.0163135127833,"Growth,size=5,W=6mo,D=0.01"
"1915",0,3916.48165188657,1681.15621087466,5,11.0921353798379,0,5,8.09213537983793,"Growth,size=5,W=6mo,D=0.01"
"2186",0,725.710098520398,2590.35557133721,5,14.1972762035183,0.01116314590434,5.01116314590434,11.1972762035183,"Growth,size=5,W=6mo,D=0.01"
"2495",0,3053.90906393672,2985.16003794075,5,10.1793709849854,0.00162450931909763,5.0016245093191,7.17937098498536,"Growth,size=5,W=6mo,D=0.01"
"2578",1,1638.88653903146,3128.82021562966,5,14.2033167919681,0.0134933460703452,5.01349334607035,11.2033167919681,"Growth,size=5,W=6mo,D=0.01"
"3771",1,4366.1134239514,1983.10295666574,5,13.2268646435164,0.024394566654272,5.02439456665427,10.2268646435164,"Growth,size=5,W=6mo,D=0.01"
"4773",0,131.273774014383,2081.26336989069,5,11.0863370390386,0.00106627143511417,5.00106627143511,8.08633703903864,"Growth,size=5,W=6mo,D=0.01"
"4911",0,1202.61559149595,3230.53203464114,5,12.1938623393102,0,5,9.19386233931023,"Growth,size=5,W=6mo,D=0.01"
"5350",0,3536.21118076104,3377.50881307087,5,14.0152048590706,0.0129625854320077,5.01296258543201,11.0152048590706,"Growth,size=5,W=6mo,D=0.01"
"5815",0,2079.44865002798,6015.36462281603,5,14.1076438549286,0.0766801595074265,5.07668015950743,11.1076438549286,"Growth,size=5,W=6mo,D=0.01"
"6628",0,9465.51749301729,1602.10544647276,5,12.0603369847428,0.015311740935724,5.01531174093572,9.0603369847428,"Growth,size=5,W=6mo,D=0.01"
"7374",0,10459.2851509521,2825.06807704911,6,16.0937300448202,0,6,12.0937300448202,"Growth,size=5,W=6mo,D=0.01"
"7379",0,4913.96587766036,4130.36004779992,5,11.003822623334,0.0011972377473608,5.00119723774736,8.00382262333396,"Growth,size=5,W=6mo,D=0.01"
"9002",1,3797.45596959995,1093.04176727152,5,13.0588491591468,0.00715173709071149,5.00715173709071,10.0588491591468,"Growth,size=5,W=6mo,D=0.01"
"9077",2,1555.63880433906,3433.52365195565,5,14.0123116139461,8.53054693550348e-09,5.00000000853055,11.0123116139461,"Growth,size=5,W=6mo,D=0.01"
"9357",0,2309.60731986812,3541.17353783972,5,14.0133367003136,0.0124372882390515,5.01243728823905,11.0133367003136,"Growth,size=5,W=6mo,D=0.01"
"9953",0,2999.37025366194,2067.17537372201,5,12.1358992923057,6.13348509759248e-08,5.00000006133485,9.13589929230571,"Growth,size=5,W=6mo,D=0.01"
