"pia","puta","contacts","strategy"
0,336.671960338841,4,"RITA"
0,0,17,"RITA"
0,506.145431143995,4,"RITA"
0,570.442421623618,30,"RITA"
0,1968.50588433213,2,"RITA"
0,118.280744773227,3,"RITA"
0,698.532347534344,4,"RITA"
0,27.8843463822302,17,"RITA"
0,1007.61920351325,5,"RITA"
0,798.57974622288,4,"RITA"
0,761.958399242004,12,"RITA"
0,388.974725291205,3,"RITA"
0,2059.35520946673,6,"RITA"
0,1033.64935403529,7,"RITA"
0,345.401931512225,3,"RITA"
0,0,9,"RITA"
0,1743.82613683635,1,"RITA"
0,3248.1041609933,6,"RITA"
0,1235.95930739721,5,"RITA"
0,361.641877772157,3,"RITA"
0,1037.03659736035,8,"RITA"
1,463.828791503852,19,"RITA"
0,703.455460047878,1,"RITA"
0,689.998279297458,10,"RITA"
0,937.55546221762,6,"RITA"
0,21.5401762846368,3,"RITA"
0,1168.28729658742,1,"RITA"
0,0,2,"RITA"
0,1227.36374037053,5,"RITA"
0,873.052428566821,5,"RITA"
0,475.827367283753,3,"RITA"
0,2357.35993965793,17,"RITA"
0,1014.43932134613,17,"RITA"
1,1984.61139937261,18,"RITA"
0,0,3,"RITA"
0,1104.49786212442,3,"RITA"
0,275.53979546438,11,"RITA"
0,1138.91305878037,1,"RITA"
0,1041.39992459531,5,"RITA"
0,1432.69630427703,3,"RITA"
0,360.833974948675,4,"RITA"
0,279.688172870566,11,"RITA"
0,3261.93841014416,15,"RITA"
0,799.962313277211,8,"RITA"
0,316.488549540677,1,"RITA"
0,998.309746882892,20,"RITA"
0,249.621891495332,10,"RITA"
0,7200.36591143578,19,"RITA"
1,2198.41636882945,9,"RITA"
0,1225.55868776696,8,"RITA"
0,413.044941828257,20,"RITA"
0,1529.47139989401,4,"RITA"
0,1257.67409777907,12,"RITA"
0,1211.33023234728,23,"RITA"
0,163.292766208666,11,"RITA"
0,436.224887365247,6,"RITA"
0,4031.64496485683,15,"RITA"
0,1148.52151528761,12,"RITA"
0,914.308035799273,3,"RITA"
0,497.666717222546,12,"RITA"
0,1453.88732719036,34,"RITA"
0,3569.52229627672,3,"RITA"
0,1999.72006047068,11,"RITA"
0,753.309204956312,2,"RITA"
0,669.85375691581,3,"RITA"
0,219.09881731991,2,"RITA"
0,1796.30971994857,7,"RITA"
0,1862.45889623772,2,"RITA"
0,1540.10415515413,10,"RITA"
0,767.500544438781,10,"RITA"
0,0,4,"RITA"
0,0,3,"RITA"
0,1460.86593492325,12,"RITA"
0,0,6,"RITA"
0,1180.03510848732,7,"RITA"
0,556.604280274134,8,"RITA"
0,985.318099635633,7,"RITA"
2,729.922581470615,4,"RITA"
0,1637.70304800299,10,"RITA"
1,2263.64101938191,2,"RITA"
0,950.234746594136,5,"RITA"
1,1499.43003509646,14,"RITA"
0,263.731098762049,5,"RITA"
0,1142.15603535634,17,"RITA"
0,1825.51316038945,4,"RITA"
0,266.776373309015,11,"RITA"
0,2324.22342793308,6,"RITA"
0,145.158820914082,7,"RITA"
0,4188.32863353214,17,"RITA"
0,0,6,"RITA"
0,886.867229403285,13,"RITA"
0,911.137230649267,3,"RITA"
0,4375.83479074968,5,"RITA"
0,1.16737377437585,6,"RITA"
0,1616.62970495761,2,"RITA"
0,116.976879617908,7,"RITA"
0,0,1,"RITA"
0,0,11,"RITA"
0,0,10,"RITA"
0,171.028454032087,16,"RITA"
0,2542.42380800745,27,"RITA"
0,2328.64133910246,11,"RITA"
0,0,6,"RITA"
0,1229.13628628686,10,"RITA"
1,295.299862580619,11,"RITA"
0,2620.26692111854,12,"RITA"
0,2487.31927872902,6,"RITA"
0,910.674137954806,6,"RITA"
0,0,5,"RITA"
1,4137.19618681895,4,"RITA"
0,546.368655911209,10,"RITA"
0,969.808443771924,2,"RITA"
1,1904.69695927581,19,"RITA"
1,2082.05093517457,5,"RITA"
0,682.01965661379,7,"RITA"
0,0,6,"RITA"
1,397.397067470325,2,"RITA"
0,711.270863480934,8,"RITA"
0,0,7,"RITA"
0,536.467937091587,3,"RITA"
0,1005.0465653186,6,"RITA"
0,707.506350255886,3,"RITA"
0,2826.81227519197,35,"RITA"
0,1678.77941171831,14,"RITA"
0,0,6,"RITA"
0,0,11,"RITA"
0,1462.83007079004,4,"RITA"
0,4539.0862162392,13,"RITA"
0,5284.00249382497,12,"RITA"
0,2161.28113664186,9,"RITA"
0,814.151752320313,7,"RITA"
0,475.120694415106,19,"RITA"
0,842.692783585277,5,"RITA"
2,627.095421035843,10,"RITA"
0,2335.80916940424,11,"RITA"
3,165.294510892994,3,"RITA"
0,0,5,"RITA"
0,0,4,"RITA"
0,117.731844407186,11,"RITA"
0,62.4001061930012,6,"RITA"
0,435.223210227038,135,"RITA"
0,1150.30761111838,2,"RITA"
0,1475.33253161117,6,"RITA"
0,1888.97413679662,2,"RITA"
0,1628.41075759806,2,"RITA"
0,982.711789250699,11,"RITA"
0,3388.32098597708,19,"RITA"
0,2739.54936186184,15,"RITA"
0,1289.15955566926,7,"RITA"
1,1308.20306849251,7,"RITA"
0,454.624730793318,15,"RITA"
0,1390.41612801746,9,"RITA"
2,456.380354705972,12,"RITA"
0,66.0520700346742,10,"RITA"
0,2001.77129054771,10,"RITA"
0,0,6,"RITA"
0,172.910972605015,1,"RITA"
