"simid","pia","puta","interventiontime","nc","sum_degrees","sum_excess","contacts_small","contacts_large","strategy"
"1093",0,10496.9942136499,4325.96895088116,5,12.0277208257917,0,5,9.0277208257917,"Growth,size=5,W=6mo,D=0.01"
"1371",1,2603.38451807249,4338.22829580071,5,11.2418397726044,0,5,8.24183977260435,"Growth,size=5,W=6mo,D=0.01"
"1996",0,6661.34100021696,2810.70534269098,6,19.10658140537,0,6,15.10658140537,"Growth,size=5,W=6mo,D=0.01"
"2805",0,7126.36553828238,871.771817134517,6,14.0387217413153,0,6,10.0387217413153,"Growth,size=5,W=6mo,D=0.01"
"3247",0,6000.48937760879,4125.05101422869,5,14.0334273335012,0.00376622268346072,5.00376622268346,11.0334273335012,"Growth,size=5,W=6mo,D=0.01"
"3972",2,1403.20335465027,2617.44035337194,5,16.1221573842596,0.00111047641727069,5.00111047641727,13.1221573842596,"Growth,size=5,W=6mo,D=0.01"
"4803",0,5982.9249384269,2086.81009016474,5,5.3907798244364,0,5,2.3907798244364,"Growth,size=5,W=6mo,D=0.01"
"5835",0,1775.41709720751,3553.89686041754,5,4.162869010744,0,5,1.162869010744,"Growth,size=5,W=6mo,D=0.01"
"6243",0,4674.12463158416,1402.12673677043,5,14.0517669606023,2.76337761651035e-06,5.00000276337762,11.0517669606023,"Growth,size=5,W=6mo,D=0.01"
"7397",0,4565.66002528389,2695.95343015861,5,13.091141709981,0.0337780678787185,5.03377806787872,10.091141709981,"Growth,size=5,W=6mo,D=0.01"
"8314",1,2352.80408867024,2747.04577339136,5,9.28349575666656,0,5,6.28349575666656,"Growth,size=5,W=6mo,D=0.01"
"9028",1,4320.67320962142,4438.80800574263,5,8.084322782793,0,5,5.084322782793,"Growth,size=5,W=6mo,D=0.01"
"9509",0,3160.90667930533,1580.84694455726,5,12.120064117725,0.00119270778623637,5.00119270778624,9.12006411772498,"Growth,size=5,W=6mo,D=0.01"
"9655",0,1428.78911078913,4738.08005147262,7,17.2046052658644,0,7,12.2046052658644,"Growth,size=5,W=6mo,D=0.01"
