"simid","intervention","ida_per_contact","pia_per_contact","ida_random","pia_random","ida_diff","pia_diff","ida_ratio","pia_ratio","ida_pct_change","pia_pct_change"
7529,"network",55.2996869431459,0.0208333333333333,1.92322248232921,0,53.3764644608167,0.0208333333333333,28.7536608225236,NA,2775.36608225236,NA
7534,"network",0,0,250.68208579589,0,-250.68208579589,0,0,NA,-100,NA
7536,"network",7.92804499719117,0.0185185185185185,13.7495478794788,0,-5.82150288228767,0.0185185185185185,0.576604050306538,NA,-42.3395949693462,NA
7542,"network",101.405497160886,0,54.4020429062824,0,47.0034542546038,0,1.8640016393424,NA,86.4001639342405,NA
7544,"network",115.50812156415,0.0104166666666667,145.485086932754,0,-29.9769653686036,0.0104166666666667,0.793951627616241,NA,-20.6048372383759,NA
7545,"network",67.8885809435108,0.00714285714285714,340.564883231316,0,-272.676302287805,0.00714285714285714,0.199341107337247,NA,-80.0658892662753,NA
7550,"network",41.3969863992269,0,107.192200966273,0,-65.7952145670458,0,0.386194014359796,NA,-61.3805985640204,NA
7559,"network",57.6042410089551,0,149.72036243943,0,-92.1161214304748,0,0.384745535412788,NA,-61.5254464587212,NA
7570,"network",71.9187044577736,0,39.419870292447,0,32.4988341653266,0,1.82442772957458,NA,82.4427729574581,NA
7575,"network",92.5319979905615,0.0128205128205128,75.6549984996916,0,16.87699949087,0.0128205128205128,1.22307844591311,NA,22.3078445913111,NA
7577,"network",87.6224350978468,0,50.9607635116436,0,36.6616715862032,0,1.71940977842349,NA,71.9409778423486,NA
7580,"network",88.409813938427,0,402.436473772376,0,-314.026659833949,0,0.219686384560742,NA,-78.0313615439258,NA
7584,"network",88.9681069279997,0.003125,138.435035835747,0,-49.4669289077475,0.003125,0.642670451095632,NA,-35.7329548904368,NA
7587,"network",81.2247319804061,0,40.1413006195387,0,41.0834313608674,0,2.02347035912608,NA,102.347035912608,NA
7598,"network",57.394097976381,0,0,0,57.394097976381,0,NA,NA,NA,NA
7600,"network",145.934371853185,0.0164609053497942,223.621292773571,0.0123456790123457,-77.6869209203856,0.00411522633744856,0.652596047733934,1.33333333333333,-34.7403952266066,33.3333333333333
7606,"network",30.7460839878497,0,3.9005196083543,0,26.8455643794954,0,7.88256106237653,NA,688.256106237653,NA
7614,"network",62.003352409546,0,0,0,62.003352409546,0,NA,NA,NA,NA
7619,"network",60.5152708482448,0,203.397876001376,0,-142.882605153131,0,0.297521645938109,NA,-70.2478354061891,NA
7624,"network",53.3129095528089,0.00170940170940171,56.6365561623539,0,-3.32364660954504,0.00170940170940171,0.941316230456924,NA,-5.86837695430756,NA
7626,"network",175.087059568151,0,129.855758165071,0,45.2313014030802,0,1.34831956658851,NA,34.8319566588514,NA
7628,"network",87.5654699238528,0,911.350977133515,0,-823.785507209662,0,0.0960831470212209,NA,-90.3916852978779,NA
7629,"network",74.4347311131198,0.00233100233100233,27.3740155987762,0,47.0607155143436,0.00233100233100233,2.7191747167868,NA,171.91747167868,NA
7634,"network",88.5519934075873,0.00833333333333333,0,0,88.5519934075873,0.00833333333333333,NA,NA,NA,NA
7635,"network",102.032145305768,0,133.333661711005,0,-31.3015164052369,0,0.765239205137248,NA,-23.4760794862752,NA
7640,"network",49.4112971869007,0,0,0,49.4112971869007,0,NA,NA,NA,NA
7645,"network",11.1382319691845,0,2232.57801321371,0,-2221.43978124453,0,0.00498895532575431,NA,-99.5011044674246,NA
7651,"network",132.626135597939,0,0,0,132.626135597939,0,NA,NA,NA,NA
7657,"network",108.325290602765,0.00854700854700855,79.5868379537325,0,28.7384526490329,0.00854700854700855,1.3610955452928,NA,36.1095545292802,NA
7660,"network",132.135278422737,0.0031055900621118,218.978914530499,0,-86.8436361077625,0.0031055900621118,0.603415532979697,NA,-39.6584467020303,NA
7665,"network",176.480823349083,0.05,678.93143752766,0.2,-502.450614178577,-0.15,0.25993909486905,0.25,-74.006090513095,-75
7669,"network",85.562036246127,0,29.0914115250987,0,56.4706247210282,0,2.94114419894366,NA,194.114419894366,NA
7674,"network",11.9077924974045,0,207.170352235128,0,-195.262559737724,0,0.0574782654416192,NA,-94.2521734558381,NA
7676,"network",63.1910704517533,0,860.460938656325,0,-797.269868204572,0,0.0734386276156021,NA,-92.6561372384398,NA
7680,"network",63.4404096142301,0.0133333333333333,152.596326342064,0,-89.1559167278335,0.0133333333333333,0.415740084541882,NA,-58.4259915458118,NA
7692,"network",113.20008367972,0.0158730158730159,54.2250137687186,0.0476190476190476,58.9750699110016,-0.0317460317460317,2.08759898453033,0.333333333333333,108.759898453033,-66.6666666666667
7696,"network",4.99455759184046,0,987.906528557265,0,-982.911970965425,0,0.00505569853772957,NA,-99.494430146227,NA
7722,"network",76.3885489813406,0.00833333333333333,509.767095327167,0,-433.378546345826,0.00833333333333333,0.149849901418833,NA,-85.0150098581168,NA
7723,"network",26.7819652843903,0,53.5639305687807,0,-26.7819652843903,0,0.5,NA,-50,NA
7730,"network",62.1598278894858,0,78.3649595794975,0,-16.2051316900116,0,0.793209467892696,NA,-20.6790532107304,NA
7736,"network",94.7056651384079,0.00476190476190476,0,0,94.7056651384079,0.00476190476190476,NA,NA,NA,NA
7738,"network",128.0028784366,0,75.8629691499696,0,52.1399092866307,0,1.68729064879544,NA,68.7290648795436,NA
7739,"network",28.3301456537552,0.0277777777777778,3.26364517763133,0,25.0665004761239,0.0277777777777778,8.68052257884129,NA,768.052257884129,NA
7740,"network",39.980368014134,0,0,0,39.980368014134,0,NA,NA,NA,NA
7750,"network",102.780004325117,0.0185185185185185,293.807718596538,0,-191.027714271421,0.0185185185185185,0.349820640574307,NA,-65.0179359425693,NA
7751,"network",61.446653033324,0.00427350427350427,32.5062696408451,0.0384615384615385,28.9403833924789,-0.0341880341880342,1.89030158527063,0.111111111111111,89.0301585270627,-88.8888888888889
7753,"network",124.9210786453,0.00505050505050505,1.55949258124333,0,123.361586064056,0.00505050505050505,80.1036697114036,NA,7910.36697114037,NA
7754,"network",67.7094675241414,0,138.866273642475,0,-71.1568061183341,0,0.487587559946095,NA,-51.2412440053905,NA
7757,"network",0.937192142528314,0,0,0,0.937192142528314,0,NA,NA,NA,NA
7759,"network",44.0990085698571,0,0,0,44.0990085698571,0,NA,NA,NA,NA
7767,"network",13.9762647759802,0,13.9762647759802,0,0,0,1,NA,0,NA
7768,"network",17.2719742259311,0.0256410256410256,0,0,17.2719742259311,0.0256410256410256,NA,NA,NA,NA
7775,"network",193.644527096167,0,270.27308137252,0,-76.6285542763527,0,0.716477298119324,NA,-28.3522701880676,NA
7778,"network",180.049231853868,0.0158730158730159,3.99969298418535,0,176.049538869683,0.0158730158730159,45.0157631012622,NA,4401.57631012623,NA
