"pia","puta","contacts","strategy"
0,3627.31073592327,6,"Random"
0,187.494676178807,4,"Random"
0,247.805240847789,3,"Random"
0,1038.42376239409,14,"Random"
0,0,6,"Random"
0,1755.76079156026,6,"Random"
0,1475.81807013043,13,"Random"
0,330.652503875343,2,"Random"
0,0,12,"Random"
0,0,2,"Random"
0,534.909565921283,9,"Random"
0,875.775880634593,5,"Random"
0,736.362716670327,1,"Random"
0,6187.986232036,8,"Random"
0,0,3,"Random"
0,0,1,"Random"
0,1668.3211148454,1,"Random"
0,0,13,"Random"
0,471.567732068291,3,"Random"
0,460.255612041352,1,"Random"
0,260.582620611879,6,"Random"
0,216.14392426313,10,"Random"
0,0,18,"Random"
0,2370.47041546907,15,"Random"
0,1257.23188384181,1,"Random"
0,0,7,"Random"
0,895.228561411136,5,"Random"
0,768.28222849367,11,"Random"
0,539.177209779855,3,"Random"
0,0,7,"Random"
0,0,1,"Random"
0,717.529446769463,16,"Random"
0,1174.34504711886,12,"Random"
0,0,5,"Random"
0,0,13,"Random"
0,0,11,"Random"
0,0,1,"Random"
0,1819.37600018366,2,"Random"
0,1319.11458674092,12,"Random"
0,1447.67296345686,7,"Random"
0,0,4,"Random"
0,0,20,"Random"
0,962.192084722277,16,"Random"
0,667.587065518739,17,"Random"
0,252.896157161744,9,"Random"
0,1315.2073559361,20,"Random"
0,586.607034025605,2,"Random"
0,0,9,"Random"
0,2152.64054086238,27,"Random"
0,0,4,"Random"
0,163.292766208666,11,"Random"
0,0,1,"Random"
0,0,7,"Random"
0,0,10,"Random"
0,0,9,"Random"
0,416.777629116874,14,"Random"
0,964.746100815298,5,"Random"
0,297.685870090264,1,"Random"
0,3400.14837621461,37,"Random"
0,0,8,"Random"
0,0,13,"Random"
0,1559.4854628636,12,"Random"
0,2075.79612346412,18,"Random"
0,740.695379412688,2,"Random"
0,0,36,"Random"
0,850.543242799853,3,"Random"
0,1166.52171989847,20,"Random"
0,1068.10992993181,2,"Random"
0,3682.19931067596,4,"Random"
0,0,1,"Random"
0,1638.2560429376,2,"Random"
0,0,20,"Random"
0,686.444798878038,2,"Random"
0,996.66897035321,7,"Random"
0,2281.15118390121,16,"Random"
0,180.980811957133,15,"Random"
0,664.630389590675,5,"Random"
0,672.123558089778,27,"Random"
0,0,20,"Random"
0,0,18,"Random"
0,0,6,"Random"
0,192.386858636455,8,"Random"
0,1441.64704599361,16,"Random"
0,0,7,"Random"
0,2095.58043186709,26,"Random"
0,4090.00649301763,16,"Random"
0,3015.71918865968,6,"Random"
0,0,19,"Random"
0,0,2,"Random"
0,2041.03780400564,1,"Random"
0,408.192219075249,8,"Random"
0,2290.08271789081,19,"Random"
0,1965.61935881011,16,"Random"
0,764.404773758548,29,"Random"
0,1789.88370951979,2,"Random"
0,0,4,"Random"
0,119.924427052129,11,"Random"
0,2870.75904428207,3,"Random"
0,1082.05149131379,1,"Random"
0,482.924210384517,23,"Random"
0,0,12,"Random"
0,941.612733242155,10,"Random"
0,0,5,"Random"
0,1685.44213194873,15,"Random"
0,3244.81539304822,15,"Random"
0,2874.01106634437,7,"Random"
1,1150.22669514691,8,"Random"
0,0,14,"Random"
0,0,7,"Random"
0,0,8,"Random"
0,0,15,"Random"
0,1072.1913610406,4,"Random"
0,58.4812709669841,9,"Random"
0,2086.21330198343,17,"Random"
0,1994.49112679536,8,"Random"
0,0,2,"Random"
0,1692.40589095142,5,"Random"
0,0,2,"Random"
0,0,4,"Random"
2,0,10,"Random"
0,0,4,"Random"
0,478.673781547656,11,"Random"
0,1788.98332387786,50,"Random"
0,551.768517607566,3,"Random"
0,103.892017291139,2,"Random"
0,0,4,"Random"
0,2359.05517588449,21,"Random"
0,1320.80044483822,11,"Random"
0,6432.68155224149,9,"Random"
0,411.346748087977,10,"Random"
0,14.4630026893369,1,"Random"
0,985.302398476329,4,"Random"
0,2783.99218617029,10,"Random"
0,0,2,"Random"
0,3775.3342009421,21,"Random"
0,2319.34565382919,12,"Random"
0,0,9,"Random"
0,0,5,"Random"
0,0,9,"Random"
0,824.774610164282,1,"Random"
0,1120.23858901157,30,"Random"
0,615.015365850329,6,"Random"
0,1040.84195674115,1,"Random"
0,0,8,"Random"
0,132.561392036425,1,"Random"
0,0,17,"Random"
0,1871.07126495226,6,"Random"
0,0,16,"Random"
0,0,9,"Random"
0,0,29,"Random"
0,213.315826388405,9,"Random"
0,0,11,"Random"
0,1356.47180543952,7,"Random"
0,0,1,"Random"
0,0,3,"Random"
0,0,6,"Random"
0,1173.3148215118,15,"Random"
0,0,1,"Random"
0,0,4,"Random"
0,1067.14346380707,7,"Random"
0,0,1,"Random"
0,0,7,"Random"
0,3176.60461392364,23,"Random"
0,1171.49787305965,25,"Random"
0,0,9,"Random"
0,277.318567517576,21,"Random"
3,1781.50519846981,25,"Random"
0,0,16,"Random"
0,1256.20352228078,17,"Random"
0,0,5,"Random"
0,0,13,"Random"
0,0,1,"Random"
0,1053.09496475052,7,"Random"
0,0,15,"Random"
0,0,7,"Random"
0,1006.34171907527,12,"Random"
0,281.102985078699,3,"Random"
0,1498.58888465344,4,"Random"
0,0,1,"Random"
0,149.094552621192,12,"Random"
0,3370.31846246936,2,"Random"
0,2384.5665399258,6,"Random"
0,0,19,"Random"
0,0,1,"Random"
0,969.89178806574,1,"Random"
0,598.918998891605,14,"Random"
0,0,7,"Random"
0,2002.13944271267,33,"Random"
0,1395.82139599799,8,"Random"
0,1978.33778327397,6,"Random"
0,0,27,"Random"
0,0,4,"Random"
0,1392.15496236866,2,"Random"
0,1858.69418422609,17,"Random"
0,71.0027158977741,3,"Random"
0,0,10,"Random"
0,2465.16175941647,17,"Random"
0,2450.92863046708,10,"Random"
0,212.29502608147,1,"Random"
0,0,12,"Random"
0,0,1,"Random"
0,0,11,"Random"
0,570.442421623618,30,"Random"
0,0,5,"Random"
0,985.479304249478,10,"Random"
0,1370.24911529369,6,"Random"
0,408.414849024152,2,"Random"
0,0,3,"Random"
0,2733.06315003171,14,"Random"
0,1430.32344244469,22,"Random"
0,0,15,"Random"
0,0,12,"Random"
0,1200.429601297,3,"Random"
0,1869.81790020796,14,"Random"
0,0,13,"Random"
0,829.949695436684,2,"Random"
0,42.5362376071739,15,"Random"
0,0,11,"Random"
0,1209.87717626567,15,"Random"
0,615.416791915955,1,"Random"
0,917.574853718054,15,"Random"
0,3446.94459131003,7,"Random"
0,0,6,"Random"
0,0,5,"Random"
0,0,8,"Random"
0,0,8,"Random"
0,187.439621196443,19,"Random"
0,0,17,"Random"
0,2909.6579452854,8,"Random"
0,0,9,"Random"
0,1845.63508786711,4,"Random"
0,81.5162536392672,6,"Random"
0,0,25,"Random"
0,0,5,"Random"
0,227.726290241239,10,"Random"
0,298.601670507635,17,"Random"
0,1609.99262269191,1,"Random"
0,134.008971397265,11,"Random"
0,0,9,"Random"
0,1359.2676465336,5,"Random"
0,0,22,"Random"
0,1567.11012321881,22,"Random"
0,2297.24656094576,5,"Random"
0,924.690462534665,21,"Random"
0,505.498967599639,6,"Random"
0,432.917992806894,3,"Random"
0,0,17,"Random"
0,249.154521546589,14,"Random"
0,0,10,"Random"
0,1332.2545628153,1,"Random"
0,205.024872056046,11,"Random"
1,0,15,"Random"
0,0,19,"Random"
0,901.602539065677,7,"Random"
0,0,1,"Random"
0,3.15572387758039,9,"Random"
0,345.401931512225,3,"Random"
0,1019.30746039945,9,"Random"
0,394.899800462787,5,"Random"
0,65.7844737889491,1,"Random"
0,561.555267781183,26,"Random"
0,0,2,"Random"
1,2479.68233218237,28,"Random"
0,0,1,"Random"
0,0,23,"Random"
0,0,10,"Random"
0,4745.80815808422,16,"Random"
0,329.770864987159,10,"Random"
0,0,12,"Random"
0,770.882229389965,31,"Random"
0,584.183288408085,8,"Random"
0,0,9,"Random"
0,0,19,"Random"
0,1393.4895964432,3,"Random"
0,0,22,"Random"
0,3548.90763482538,11,"Random"
0,965.142034933256,6,"Random"
0,1448.88096662305,12,"Random"
0,3.0444054774357,11,"Random"
0,0,6,"Random"
0,1971.31606068139,20,"Random"
0,0,8,"Random"
0,1987.27704329229,15,"Random"
0,570.7782779145,5,"Random"
0,0,14,"Random"
0,2792.92224950851,4,"Random"
0,345.351621253835,6,"Random"
0,0,14,"Random"
0,0,4,"Random"
0,194.045904911855,7,"Random"
0,3183.38869675315,9,"Random"
0,4635.53328889283,26,"Random"
0,1995.82502641524,9,"Random"
0,1845.62354896684,11,"Random"
0,0,8,"Random"
0,2498.39808644162,3,"Random"
0,0,4,"Random"
0,1544.66752722042,4,"Random"
0,0,7,"Random"
0,0,13,"Random"
0,577.771687558373,8,"Random"
0,348.794757944462,15,"Random"
0,2381.15242391722,18,"Random"
0,420.669689094493,3,"Random"
0,392.784549122007,12,"Random"
0,845.161608428163,10,"Random"
0,1069.20508581408,3,"Random"
0,0,9,"Random"
0,0,8,"Random"
0,1680.56897338733,15,"Random"
0,846.529184064925,7,"Random"
0,2359.88933745707,21,"Random"
0,0,13,"Random"
1,1414.93189885313,17,"Random"
0,631.971596290412,4,"Random"
0,0,15,"Random"
0,0,12,"Random"
0,0,4,"Random"
0,1689.48499854363,13,"Random"
0,0,4,"Random"
0,0,12,"Random"
0,414.544101137323,2,"Random"
0,1328.56375937356,10,"Random"
0,215.53759033778,18,"Random"
0,3023.74956363964,10,"Random"
0,352.611668807525,2,"Random"
0,0,15,"Random"
0,2540.63546725483,6,"Random"
0,0,5,"Random"
0,2605.36310797982,7,"Random"
0,0,3,"Random"
0,0,15,"Random"
0,0,3,"Random"
0,3190.06085096187,7,"Random"
0,1938.95453101034,4,"Random"
0,2064.26657829991,8,"Random"
0,0,14,"Random"
0,1201.21893202949,14,"Random"
0,775.087137824545,27,"Random"
0,253.055978048653,6,"Random"
0,3081.2434308351,13,"Random"
0,0,20,"Random"
0,0,15,"Random"
0,963.784610740654,5,"Random"
0,90.4713804570167,5,"Random"
0,0,12,"Random"
0,0,10,"Random"
0,842.280081307408,33,"Random"
0,0,20,"Random"
0,1285.12158800584,6,"Random"
0,45.897191386507,11,"Random"
0,4705.14838400171,12,"Random"
0,264.472531012334,5,"Random"
0,0,1,"Random"
0,0,6,"Random"
0,2136.35073076458,24,"Random"
0,99.0023788746212,17,"Random"
0,0,11,"Random"
0,148.68969711005,8,"Random"
0,434.854599194082,8,"Random"
0,1468.56653976149,1,"Random"
0,3581.68351058568,16,"Random"
0,289.257121457548,7,"Random"
0,0,14,"Random"
0,0,2,"Random"
0,0,1,"Random"
0,235.64580107802,14,"Random"
0,0,5,"Random"
0,99.5302149101062,18,"Random"
0,1235.05823013333,4,"Random"
0,29.4486436737607,11,"Random"
0,0,3,"Random"
1,858.970841137192,6,"Random"
0,4558.82692730829,7,"Random"
0,598.58520060129,7,"Random"
0,2429.17493089787,17,"Random"
0,3661.59781709207,11,"Random"
1,906.083644965036,20,"Random"
0,539.032329519591,11,"Random"
0,0,6,"Random"
0,862.935731611141,11,"Random"
0,24.3227540087082,11,"Random"
0,0,9,"Random"
0,2185.49583987215,7,"Random"
0,3620.52801797989,13,"Random"
0,1475.06646365754,5,"Random"
0,1630.86303135824,16,"Random"
0,1347.57517585356,13,"Random"
0,0,10,"Random"
0,0,1,"Random"
0,0,1,"Random"
1,602.60441174428,20,"Random"
0,370.498319962322,16,"Random"
0,300.722486477355,18,"Random"
0,1176.38654281708,7,"Random"
0,0,5,"Random"
0,1703.15690573243,11,"Random"
0,3643.99582812687,9,"Random"
0,1694.48510753227,24,"Random"
0,1749.11184075283,18,"Random"
0,525.18083247565,8,"Random"
0,0,14,"Random"
0,0,9,"Random"
0,163.852554819036,14,"Random"
0,628.770045303203,5,"Random"
0,635.467056231986,13,"Random"
0,638.914554736027,18,"Random"
0,1322.93718814054,7,"Random"
0,2370.25214258115,6,"Random"
0,0,10,"Random"
0,0,12,"Random"
1,2068.3358586386,13,"Random"
0,2057.32895979068,26,"Random"
0,0,14,"Random"
0,160.565308978469,4,"Random"
0,850.658796634598,12,"Random"
0,0,13,"Random"
0,728.787788809774,9,"Random"
0,0,6,"Random"
0,1901.17028104102,19,"Random"
0,3740.71639622875,8,"Random"
0,0,14,"Random"
0,2698.39304228785,5,"Random"
0,1990.89666948038,7,"Random"
0,1713.91125993198,1,"Random"
0,0,8,"Random"
0,3565.26155772775,3,"Random"
0,0,12,"Random"
0,0,17,"Random"
0,0,5,"Random"
0,1407.68955524062,3,"Random"
0,0,18,"Random"
0,0,7,"Random"
0,1197.14484287943,53,"Random"
0,0,5,"Random"
0,623.414736931331,4,"Random"
0,702.819251396691,10,"Random"
0,0,1,"Random"
0,0,10,"Random"
0,908.536941147572,5,"Random"
0,2388.76941026604,32,"Random"
0,0,2,"Random"
0,195.837273759107,17,"Random"
0,0,5,"Random"
0,2864.58854337956,3,"Random"
