"pia","puta","contacts","strategy"
0,213.850113377532,13,"Random"
0,0,4,"Random"
0,2622.28710029101,10,"Random"
0,154.801302466258,13,"Random"
0,0,18,"Random"
0,784.455698002072,15,"Random"
0,0,4,"Random"
0,0,5,"Random"
0,3302.95391402831,8,"Random"
0,139.121483664351,4,"Random"
0,188.431402686267,3,"Random"
0,615.416791915955,1,"Random"
2,2722.14889703945,28,"Random"
0,1352.00569625962,19,"Random"
0,0,18,"Random"
1,1022.72658144977,13,"Random"
0,0,6,"Random"
0,468.384005915652,16,"Random"
0,1509.29751956908,7,"Random"
0,882.842812477329,32,"Random"
0,165.810121774573,9,"Random"
0,2903.84276820799,13,"Random"
0,92.8614990182423,5,"Random"
0,0,7,"Random"
0,0,14,"Random"
0,192.612624603803,21,"Random"
0,2357.9038785369,18,"Random"
0,2064.79094052166,12,"Random"
1,3057.45204545576,16,"Random"
0,0,7,"Random"
0,32.3812072730229,2,"Random"
0,1978.33778327397,6,"Random"
0,140.73094130118,15,"Random"
0,1763.77001227443,51,"Random"
0,1073.5290526748,19,"Random"
0,0,4,"Random"
0,0,12,"Random"
0,0,9,"Random"
0,0,32,"Random"
0,1409.50184497306,18,"Random"
0,939.66071059456,11,"Random"
1,1814.99894657948,13,"Random"
0,1956.99758393528,116,"Random"
0,1278.23077834878,15,"Random"
0,0,10,"Random"
0,254.7343142043,43,"Random"
0,0,1,"Random"
0,146.034997415985,9,"Random"
0,1068.10992993181,2,"Random"
0,124.111500550713,17,"Random"
0,1150.76715324934,1,"Random"
0,1529.36315717517,4,"Random"
0,0,5,"Random"
0,897.566328139585,8,"Random"
0,526.405859109837,8,"Random"
0,3594.07495599224,10,"Random"
0,0,2,"Random"
0,0,2,"Random"
0,829.296899351159,22,"Random"
0,5482.06227419176,23,"Random"
0,0,13,"Random"
0,150.909439348537,12,"Random"
0,2741.11790967723,10,"Random"
0,0,8,"Random"
0,709.799082553297,13,"Random"
0,7.22490678596569,80,"Random"
0,0,6,"Random"
0,2087.78070321777,22,"Random"
0,2511.72404041944,6,"Random"
0,0,9,"Random"
0,809.748305933033,6,"Random"
0,102.829991029139,11,"Random"
0,0,14,"Random"
0,0,2,"Random"
0,178.468257178963,9,"Random"
0,995.101369321339,17,"Random"
0,286.802170629551,21,"Random"
0,0,10,"Random"
0,0,17,"Random"
0,405.917776336429,4,"Random"
0,482.679417338266,13,"Random"
0,0,1,"Random"
0,192.993982573148,4,"Random"
0,0,2,"Random"
0,992.321898011626,3,"Random"
0,0,13,"Random"
0,0,6,"Random"
0,1886.62347045911,11,"Random"
0,718.907684105848,12,"Random"
0,424.934190063002,11,"Random"
0,477.610089868938,9,"Random"
0,1866.78703641014,10,"Random"
0,0,12,"Random"
0,1449.70462650717,28,"Random"
0,0,13,"Random"
0,0,1,"Random"
0,341.636174618649,1,"Random"
0,3608.19255032619,11,"Random"
0,0,12,"Random"
0,0,1,"Random"
0,1626.1675785398,20,"Random"
0,813.210498885623,4,"Random"
0,0,16,"Random"
0,358.9992260225,1,"Random"
0,1884.07266999761,1,"Random"
0,0,1,"Random"
0,145.621664533436,14,"Random"
0,705.785860357089,25,"Random"
0,0,2,"Random"
0,0,19,"Random"
0,0,7,"Random"
0,556.199232325192,10,"Random"
0,1819.08545195981,54,"Random"
0,3977.76008720631,7,"Random"
0,0,12,"Random"
0,1322.09647717542,23,"Random"
0,0,8,"Random"
0,1567.4380462233,15,"Random"
0,116.224133182758,7,"Random"
0,1048.04253707601,7,"Random"
0,0,14,"Random"
0,3824.12199237197,16,"Random"
0,0,6,"Random"
0,621.017208832247,11,"Random"
0,0,16,"Random"
1,119.214909661958,19,"Random"
0,0,1,"Random"
