"pia","puta","contacts","strategy"
0,213.388777684702,4,"Random"
0,808.799380540666,4,"Random"
0,0,15,"Random"
0,0,40,"Random"
0,4532.47618047163,4,"Random"
0,0,4,"Random"
0,0,9,"Random"
0,0,5,"Random"
0,0.0999475471535334,4,"Random"
0,1483.77554222982,12,"Random"
0,361.84018370398,4,"Random"
0,0,10,"Random"
0,0,14,"Random"
0,1705.32757503787,13,"Random"
1,1814.99894657948,13,"Random"
0,626.731532618022,25,"Random"
0,0,5,"Random"
0,558.916338230805,25,"Random"
0,789.584584882911,4,"Random"
0,19.9595882666038,5,"Random"
0,770.07636445136,9,"Random"
0,2917.43454434743,9,"Random"
0,0,14,"Random"
0,645.229181539925,17,"Random"
0,366.317435766939,10,"Random"
0,334.694773610336,10,"Random"
0,3121.536861452,1,"Random"
0,774.62883578288,16,"Random"
0,1906.01639187026,8,"Random"
0,165.389529759496,15,"Random"
0,2133.07798831105,7,"Random"
0,4964.2431306253,4,"Random"
0,1347.77237199628,9,"Random"
0,1066.98206128362,2,"Random"
0,911.106259342303,33,"Random"
0,0,69,"Random"
0,0,3,"Random"
0,600.844603622859,8,"Random"
0,1064.70463029318,4,"Random"
0,0,3,"Random"
0,0,13,"Random"
0,1439.5405109755,21,"Random"
0,0,2,"Random"
0,0,1,"Random"
0,0,1,"Random"
0,0,18,"Random"
0,191.664669114304,4,"Random"
0,2827.12465416217,3,"Random"
0,474.000153751099,9,"Random"
0,1115.88864741447,21,"Random"
0,1959.29156050194,18,"Random"
0,1574.61525622181,14,"Random"
0,205.179087230829,1,"Random"
1,59.413496764384,10,"Random"
0,0,1,"Random"
0,2792.92224950851,4,"Random"
0,1014.98050849745,13,"Random"
0,1677.30599209465,12,"Random"
0,4742.68410259539,13,"Random"
0,1551.66032048272,6,"Random"
0,31.5250135966371,6,"Random"
0,1048.04253707601,7,"Random"
0,0,8,"Random"
1,1851.55513585969,13,"Random"
0,1733.05432080665,10,"Random"
0,0,13,"Random"
0,1233.50216180162,16,"Random"
0,628.228137821015,14,"Random"
0,95.8153926164848,7,"Random"
0,2052.57117611642,30,"Random"
0,0,12,"Random"
0,0,10,"Random"
0,415.535098953585,11,"Random"
0,0,11,"Random"
0,0,6,"Random"
0,764.69561867903,18,"Random"
0,1644.87580497896,14,"Random"
0,415.893511051419,12,"Random"
0,1843.50270567026,9,"Random"
0,98.9049809329254,8,"Random"
0,1686.7209951006,13,"Random"
0,366.00479709541,10,"Random"
0,285.463409354834,11,"Random"
0,0,16,"Random"
0,0,10,"Random"
0,243.104515431287,19,"Random"
0,76.9353223636986,37,"Random"
0,0,21,"Random"
0,59.3593409402056,1,"Random"
0,0,13,"Random"
0,2378.15623673064,25,"Random"
1,0,3,"Random"
0,45.3304317332454,3,"Random"
0,0,6,"Random"
0,0,5,"Random"
0,0,5,"Random"
0,1819.09400533296,43,"Random"
0,1294.76081438758,17,"Random"
0,904.294912193381,6,"Random"
0,1222.97817840216,9,"Random"
1,1214.03023898887,1,"Random"
0,0,9,"Random"
0,0,22,"Random"
0,1852.97970593468,29,"Random"
0,0,1,"Random"
1,543.370769251357,19,"Random"
0,743.790115180017,2,"Random"
0,0,3,"Random"
0,0,1,"Random"
0,7.17987177968098,5,"Random"
0,4323.27712315776,11,"Random"
0,0,13,"Random"
0,417.9084444051,12,"Random"
0,2207.13749544416,41,"Random"
0,0,6,"Random"
0,537.152668037315,20,"Random"
0,0,10,"Random"
0,0,62,"Random"
0,2033.79462074506,1,"Random"
0,344.077399025026,8,"Random"
0,976.681912380253,3,"Random"
0,0,1,"Random"
0,253.683062640693,13,"Random"
0,204.510971711451,47,"Random"
0,1906.22394082327,22,"Random"
1,258.442034117365,13,"Random"
2,627.095421035843,10,"Random"
1,0,3,"Random"
0,283.197669720338,2,"Random"
0,127.854738236523,11,"Random"
0,720.424769107954,20,"Random"
0,611.488454396436,8,"Random"
0,0,4,"Random"
0,2216.80477917811,9,"Random"
0,1296.49299946724,13,"Random"
